,code,name_x,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,Unnamed: 0_x,name_y,arturnover_2015q1,arturndays_2015q1,inventory_turnover_2015q1,inventory_days_2015q1,currentasset_turnover_2015q1,currentasset_days_2015q1,Unnamed: 0_y,name_x,arturnover_2015q2,arturndays_2015q2,inventory_turnover_2015q2,inventory_days_2015q2,currentasset_turnover_2015q2,currentasset_days_2015q2,Unnamed: 0_x,name_y,arturnover_2015q3,arturndays_2015q3,inventory_turnover_2015q3,inventory_days_2015q3,currentasset_turnover_2015q3,currentasset_days_2015q3,Unnamed: 0_y,name_x,arturnover_2015q4,arturndays_2015q4,inventory_turnover_2015q4,inventory_days_2015q4,currentasset_turnover_2015q4,currentasset_days_2015q4,Unnamed: 0_x,name_y,arturnover_2016q1,arturndays_2016q1,inventory_turnover_2016q1,inventory_days_2016q1,currentasset_turnover_2016q1,currentasset_days_2016q1,Unnamed: 0_y,name_x,arturnover_2016q2,arturndays_2016q2,inventory_turnover_2016q2,inventory_days_2016q2,currentasset_turnover_2016q2,currentasset_days_2016q2,Unnamed: 0_x,name_y,arturnover_2016q3,arturndays_2016q3,inventory_turnover_2016q3,inventory_days_2016q3,currentasset_turnover_2016q3,currentasset_days_2016q3,Unnamed: 0_y,name_x,arturnover_2016q4,arturndays_2016q4,inventory_turnover_2016q4,inventory_days_2016q4,currentasset_turnover_2016q4,currentasset_days_2016q4,Unnamed: 0_x,name_y,arturnover_2017q1,arturndays_2017q1,inventory_turnover_2017q1,inventory_days_2017q1,currentasset_turnover_2017q1,currentasset_days_2017q1,Unnamed: 0_y,name_x,arturnover_2017q2,arturndays_2017q2,inventory_turnover_2017q2,inventory_days_2017q2,currentasset_turnover_2017q2,currentasset_days_2017q2,Unnamed: 0_x,name_y,arturnover_2017q3,arturndays_2017q3,inventory_turnover_2017q3,inventory_days_2017q3,currentasset_turnover_2017q3,currentasset_days_2017q3,Unnamed: 0_y,name_x,arturnover_2017q4,arturndays_2017q4,inventory_turnover_2017q4,inventory_days_2017q4,currentasset_turnover_2017q4,currentasset_days_2017q4,Unnamed: 0,name_y,arturnover_2018q1,arturndays_2018q1,inventory_turnover_2018q1,inventory_days_2018q1,currentasset_turnover_2018q1,currentasset_days_2018q1
3016,2011,盾安环境,工程机械,浙江,36.41,8.4,9.17,1352025.13,703098.06,165211.84,211654.7,2.31,0.044,4.81,1.33,20040705,122965.7,1.34,31.99,3.52,14.83,1.79,74438.0,917.0,盾安环境,1.169,76.9889,1.1269,79.8651,0.3188,282.3087,1028.0,盾安环境,2.3143,77.7773,2.3192,77.613,0.6245,288.2306,944.0,盾安环境,3.6194,74.598,3.6326,74.3269,1.0319,261.6533,1236.0,盾安环境,5.0724,70.9723,4.978,72.3182,1.4152,254.381,1102.0,盾安环境,1.0062,89.4454,1.0024,89.7845,0.2731,329.5496,1203.0,盾安环境,2.0814,86.4803,2.2593,79.6707,0.5831,308.6949,1219.0,盾安环境,3.0861,87.4891,3.1948,84.5123,0.8685,310.8808,1414.0,盾安环境,4.5315,79.4439,4.5138,79.7554,1.249,288.2306,1192.0,盾安环境,1.0196,88.2699,1.1071,81.2935,0.2928,307.377,1244.0,盾安环境,2.3132,77.8143,2.5008,71.977,0.5982,300.9027,1293.0,盾安环境,3.5126,76.8661,3.5866,75.2802,0.9474,284.9905,1334.0,盾安环境,4.9929,72.1024,4.98,72.2892,1.2774,281.8225,1172.0,盾安环境,1.1631,77.3794,1.1866,75.847,0.3113,289.1102
3017,2005,德豪润达,家用电器,广东,640.22,12.66,17.65,1263099.63,537662.88,357874.94,470471.91,2.67,0.002,3.48,1.25,20040625,-31108.95,-0.18,2.8,103.47,22.56,0.35,71999.0,1687.0,德豪润达,0.5879,153.0873,0.541,166.3586,0.1649,545.7853,1775.0,德豪润达,1.3606,132.2946,1.2457,144.4971,0.4063,443.0224,1583.0,德豪润达,2.0203,133.6435,2.0424,132.1974,0.648,416.6667,1987.0,德豪润达,3.1756,113.3644,3.0264,118.9532,0.8476,424.7286,1680.0,德豪润达,0.5832,154.321,0.5876,153.1654,0.1376,654.0698,2020.0,德豪润达,1.2608,142.7665,1.1679,154.1228,0.3057,588.8126,1728.0,德豪润达,2.0622,130.9281,2.0559,131.3293,0.5017,538.1702,1921.0,德豪润达,3.1147,115.581,3.2,112.5,0.6911,520.9087,1661.0,德豪润达,0.6749,133.3531,0.7682,117.157,0.1427,630.6938,1838.0,德豪润达,1.4312,125.7686,1.6089,111.8777,0.3195,563.3803,1687.0,德豪润达,2.5256,106.9053,2.6861,100.5175,0.5557,485.8737,1506.0,德豪润达,3.6508,98.6085,4.412,81.5956,0.6684,538.5996,1578.0,德豪润达,0.7749,116.144,0.8778,102.529,0.1445,622.8374
3018,2002,鸿达兴业,化工原料,江苏,15.97,20.82,25.85,1443140.5,536553.31,741779.5,106314.57,0.41,0.098,2.34,2.66,20040625,218231.7,0.84,-5.53,-17.15,34.97,17.83,52666.0,536.0,鸿达兴业,1.419,63.4249,1.8516,48.6066,0.2879,312.6085,582.0,鸿达兴业,3.1298,57.5117,3.7518,47.977,0.5876,306.3308,589.0,鸿达兴业,4.6262,58.3632,5.6214,48.0307,0.9049,298.3755,699.0,鸿达兴业,5.872000000000001,61.3079,7.9769,45.1303,1.3299,270.697,380.0,鸿达兴业,1.524,59.0551,2.6361,34.1413,0.378,238.0952,655.0,鸿达兴业,2.2449,80.1817,3.7695,47.7517,0.6489,277.3925,621.0,鸿达兴业,3.4326,78.6576,5.9823,45.1331,0.9888,273.0583,603.0,鸿达兴业,6.1143,58.8784,9.3472,38.5142,1.7119,210.2927,738.0,鸿达兴业,1.2077,74.5218,1.7208,52.3013,0.3716,242.1959,912.0,鸿达兴业,2.4743,72.7478,3.2484,55.4119,0.7513,239.5847,961.0,鸿达兴业,3.5773,75.4759,4.7017,57.426,1.0082,267.80400000000003,906.0,鸿达兴业,5.1061,70.5039,7.0236,51.2558,1.4276,252.1715,1149.0,鸿达兴业,0.9909,90.8265,1.2073,74.5465,0.2667,337.4578
3019,989,九 芝 堂,中成药,湖南,31.24,4.9,8.69,594185.69,359067.72,116813.56,176361.84,2.03,0.16399999999999998,5.35,3.82,20000628,175174.36,2.01,22.58,7.03,60.26,16.96,24963.0,1312.0,九芝堂,3.0331,29.6726,0.7795,115.4586,0.3463,259.8903,1589.0,九芝堂,6.3998,28.1259,1.4831,121.3674,0.6221,289.3425,1526.0,九芝堂,8.8572,30.4837,2.1646,124.7344,0.9241,292.1762,3216.0,九芝堂,6.942,51.8583,0.4803,749.5315,0.493,730.2231,1870.0,九芝堂,3.2531,27.6659,0.4825,186.5285,0.2436,369.4581,2237.0,九芝堂,6.1187,29.418000000000006,0.951,189.2744,0.5249,342.9225,2115.0,九芝堂,8.5454,31.5959,1.4445,186.9159,0.7657,352.6185,2572.0,九芝堂,14.8848,24.1857,1.9219,187.3146,1.0343,348.0615,2123.0,九芝堂,2.6249,34.287,0.5121,175.7469,0.2379,378.3102,2416.0,九芝堂,3.6769,48.9543,1.0319,174.4355,0.5855,307.4295,2423.0,九芝堂,4.0219,67.1324,1.5123,178.53599999999997,0.8749,308.6067,2573.0,九芝堂,5.8886,61.1351,2.0262,177.6725,1.2187,295.3967,2143.0,九芝堂,0.7426,121.1958,0.5819,154.6658,0.2365,380.5497
3020,972,*ST中基,食品,新疆,0.0,7.71,7.71,233754.2,118586.32,74167.68,107309.3,1.39,-0.013,1.13,3.23,20000926,-107509.9,-1.39,-31.3,51.84,30.26,-21.09,47386.0,2118.0,*ST中基,1.5158,59.3746,0.3069,293.2551,0.1441,624.5663,2428.0,*ST中基,2.2169,81.1945,0.5312,338.8554,0.2615,688.3365,2379.0,*ST中基,3.3449,80.7199,0.6922,390.0607,0.4109,657.0942,2908.0,*ST中基,5.2066,69.143,1.2316,292.3027,0.6365,565.5931,2491.0,*ST中基,0.7361,122.266,0.1676,536.9928,0.0953,944.3861,2895.0,*ST中基,1.3814,130.3026,0.2679,671.8925,0.1515,1188.1188,2783.0,*ST中基,2.1014,128.4858,0.3969,680.2721,0.2325,1161.2903,3084.0,*ST中基,3.5143,102.4386,0.8761,410.912,0.4774,754.0846,3015.0,*ST中基,0.4626,194.5525,0.101,891.0891,0.0623,1444.6228,3200.0,*ST中基,1.1767,152.9702,0.2429,741.0457,0.1629,1104.9724,3156.0,*ST中基,2.3573,114.5378,0.4192,644.0840000000002,0.2981,905.7363,3215.0,*ST中基,3.242,111.0426,0.5578,645.3926,0.422,853.0806,3299.0,*ST中基,0.3927,229.1826,0.0365,2465.7534,0.0385,2337.6623
3021,967,盈峰环境,电气设备,浙江,28.29,7.44,11.67,812794.94,441438.94,32224.76,201047.63,1.72,0.078,3.77,2.33,20000330,82329.38,0.71,21.72,36.4,14.38,7.94,27767.0,294.0,盈峰环境,0.6963,129.2546,3.018,29.8211,0.4212,213.6752,291.0,盈峰环境,1.4767,121.8934,6.6723,26.9772,0.9225,195.122,288.0,盈峰环境,2.2222,121.5012,9.9847,27.0414,1.3329,202.5658,862.0,盈峰环境,1.892,190.2748,6.7396,53.4156,1.1109,324.0616,675.0,盈峰环境,0.3652,246.4403,1.5806,56.9404,0.2339,384.7798,652.0,盈峰环境,0.6969,258.2867,3.7818,47.5964,0.4561,394.6503,767.0,盈峰环境,1.0862,248.573,4.916,54.9227,0.6443,419.0594,922.0,盈峰环境,1.8877,190.7083,6.5879,54.6456,0.8944,402.5045,416.0,盈峰环境,0.6521,138.0156,2.8952,31.0859,0.2469,364.52,495.0,盈峰环境,1.3532,133.018,5.6496,31.8607,0.5376,334.8214,432.0,盈峰环境,2.1108,127.9136,9.5121,28.3849,0.8596,314.0996,503.0,盈峰环境,3.4797,103.4572,11.8861,30.2875,1.2004,299.9,563.0,盈峰环境,0.7057,127.5329,2.3304,38.62,0.256,351.5625
3022,939,凯迪生态,新型电力,湖北,84.05,30.38,39.3,3990238.5,1272887.38,1449842.38,571765.0,1.46,0.045,3.06,1.63,19990923,214398.05,0.55,7.94,3.52,29.83,4.75,71064.0,1628.0,凯迪生态,0.3739,240.7061,0.5785,155.5748,0.1475,610.1695,2533.0,凯迪生态,0.7108,253.2358,0.4257,422.833,0.22,818.1818,2300.0,凯迪生态,1.2724,212.1974,0.8153,331.1664,0.415,650.6024,2957.0,凯迪生态,1.9619,183.4956,1.1322,317.965,0.5446,661.0356,2459.0,凯迪生态,0.5316,169.3002,0.1838,489.6627,0.0957,940.4389,2813.0,凯迪生态,1.1174,161.0882,0.3568,504.4843,0.2052,877.193,2648.0,凯迪生态,1.6904,159.7255,0.6232,433.2478,0.3386,797.4011,3092.0,凯迪生态,2.7993,128.6036,0.8606,418.3128,0.4007,898.4278,2918.0,凯迪生态,0.4911,183.2621,0.1466,613.9154,0.0654,1376.1468,3104.0,凯迪生态,1.0744,167.5354,0.3672,490.1961,0.1563,1151.6315,3051.0,凯迪生态,1.5058,179.3067,0.6279,430.0048,0.2537,1064.2491,,,,,,,,,,,,,,,,
3023,918,嘉凯城,全国地产,浙江,0.0,18.04,18.04,2512166.5,1892402.38,29266.05,-90071.92,-0.5,-0.05,2.75,2.39,19990720,304090.44,1.69,96.16,75.01,8.78,-24.14,64628.0,2628.0,嘉凯城,0.6129,146.8429,0.0216,4166.6667,0.0226,3982.3009,2813.0,嘉凯城,1.7902,100.5474,0.0638,2821.3166,0.06,3000.0,2704.0,嘉凯城,2.4078,112.1356,0.0759,3557.3123,0.0716,3770.9497,3358.0,嘉凯城,4.5575,78.9907,0.1374,2620.0873,0.1182,3045.6853,2765.0,嘉凯城,1.6931,53.1569,0.0247,3643.7247,0.0243,3703.7037,3049.0,嘉凯城,5.5428,32.4746,0.0727,2475.9285,0.0679,2650.9573,2955.0,嘉凯城,5.8222,46.3742,0.0784,3443.8776,0.0722,3739.6122,3374.0,嘉凯城,9.5,37.8947,0.1138,3163.4446,0.0982,3665.9878,3177.0,嘉凯城,1.2509,71.9482,0.0082,10975.6098,0.0068,13235.2941,3364.0,嘉凯城,2.894,62.1977,0.0186,9677.4194,0.0154,11688.3117,3346.0,嘉凯城,6.5464,41.244,0.0359,7520.8914,0.0336,8035.7143,3377.0,嘉凯城,9.3506,38.5002,0.0541,6654.3438,0.0512,7031.25,3342.0,嘉凯城,3.4793,25.8673,0.0203,4433.4975,0.0193,4663.2124
3024,917,电广传媒,影视音像,湖南,0.0,12.95,14.18,2373596.5,888153.38,675996.25,613074.94,4.32,-0.038,7.01,1.02,19990325,199394.52,1.41,31.56,-153.42,19.55,-2.31,109416.0,1887.0,电广传媒,4.0845,22.0345,0.4252,211.6651,0.2417,372.3624,1994.0,电广传媒,7.2698,24.76,0.9919,181.4699,0.4794,375.4693,1870.0,电广传媒,14.0063,19.277,1.5165,178.0415,0.7132,378.5754,2379.0,电广传媒,16.1917,22.2336,2.2036,163.369,1.0092,356.7182,1615.0,电广传媒,4.4164,20.3786,0.6301,142.8345,0.28,321.4286,2093.0,电广传媒,7.2445,24.8464,1.0824,166.2971,0.4901,367.272,2017.0,电广传媒,11.8946,22.6994,1.5943,169.3533,0.7286,370.5737,2432.0,电广传媒,12.0552,29.8626,2.1824,164.956,1.0482,343.4459,2291.0,电广传媒,2.5912,34.7329,0.4320000000000001,208.3333,0.2293,392.4989,2494.0,电广传媒,4.9669,36.2399,0.9421,191.0625,0.493,365.1116,2461.0,电广传媒,7.8776,34.2744,1.466,184.1746,0.7587,355.8719,2401.0,电广传媒,8.6181,41.7725,2.3691,151.9564,1.0644,338.2187,2053.0,电广传媒,2.0758,43.3568,0.6256,143.8619,0.2623,343.1186
3025,912,*ST天化,农药化肥,四川,11.37,5.85,5.85,603213.38,109730.11,455150.31,97935.56,1.67,0.149,-2.18,-3.11,19990603,-333145.63,-5.69,8.7,4747.79,20.06,9.92,54423.0,749.0,*ST天化,11.4083,7.8889999999999985,1.3717,65.612,0.5807,154.9854,546.0,*ST天化,37.7371,4.7698,3.9585,45.4718,1.3941,129.1156,711.0,*ST天化,49.8747,5.4136,4.6928,57.5349,1.9217,140.5006,1617.0,*ST天化,43.802,8.2188,3.8815,92.7476,1.6536,217.7068,737.0,*ST天化,82.5644,1.0901,1.466,61.3915,0.5701,157.86700000000005,899.0,*ST天化,144.5172,1.2455,2.9079,61.9003,0.9962,180.6866,761.0,*ST天化,269.2914,1.0026,4.9635,54.3971,1.6294,165.7052,857.0,*ST天化,281.3509,1.2795,7.0407,51.1313,2.3455,153.4854,746.0,*ST天化,21.7351,4.1408,1.7089,52.6655,0.6681,134.7104,569.0,*ST天化,120.4895,1.4939,4.9399,36.438,1.8437,97.6298,560.0,*ST天化,199.6815,1.3522,7.6211,35.42800000000001,2.5819,104.5742,654.0,*ST天化,300.6123,1.1976,9.2828,38.7814,3.576,100.6711,682.0,*ST天化,51.5766,1.745,1.9267,46.712,0.8588,104.7974
3026,900,现代投资,路桥,湖南,9.4,15.17,15.18,2368797.0,679133.31,221259.84,47330.23,0.31,0.166,5.78,1.08,19990128,579225.63,3.82,-13.23,43.44,17.97,12.14,61253.0,86.0,现代投资,4.4357,20.2899,13.5599,6.6372,0.3657,246.1034,107.0,现代投资,10.3189,17.4437,22.17,8.1191,0.7127,252.5607,80.0,现代投资,16.4714,16.392,39.7438,6.7935,1.2235,220.6784,128.0,现代投资,24.129,14.9198,46.945,7.6685,1.5835,227.3445,261.0,现代投资,4.8507,18.554,3.8752,23.2246,0.237,379.7468,275.0,现代投资,13.2125,13.6235,8.3134,21.6518,0.6762,266.1934,252.0,现代投资,21.6213,12.4877,14.1531,19.0771,1.1114,242.9368,294.0,现代投资,28.6032,12.586,18.6576,19.2951,1.6949,212.4019,330.0,现代投资,6.2928,14.3021,3.5453,25.3857,0.359,250.6964,584.0,现代投资,11.8302,15.2153,4.8361,37.2201,0.6757,266.3904,513.0,现代投资,19.4712,13.8666,8.2855,32.587,1.1083,243.6163,559.0,现代投资,25.447,14.1471,10.8302,33.2404,1.6564,217.3388,747.0,现代投资,4.8566,18.5315,1.7764,50.6643,0.3155,285.2615
3027,890,法 尔 胜,钢加工,江苏,108.06,3.8,3.8,1039728.81,912037.88,17948.78,1377.54,0.04,0.017,2.43,3.07,19990119,41460.78,1.09,-17.08,-22.3,5.0,1.27,36079.0,1409.0,法尔胜,0.6271,143.5178,0.7096,126.832,0.198,454.5455,1697.0,法尔胜,1.2277,146.6156,1.344,133.9286,0.3807,472.8132,1617.0,法尔胜,1.8302,147.5249,1.9739,136.785,0.5792,466.1602,2220.0,法尔胜,2.3598,152.5553,2.5522,141.0548,0.7569,475.6243,1491.0,法尔胜,0.5660000000000001,159.0106,0.7020000000000001,128.2051,0.2019,445.7652,1684.0,法尔胜,1.2487,144.1499,1.537,117.1113,0.2672,673.6527,1336.0,法尔胜,1.9633,137.5236,2.8677,94.1521,0.4307,626.8865,1766.0,法尔胜,3.0617,117.5817,3.545,101.5515,0.4319,833.5263,958.0,法尔胜,0.9726,92.5355,1.3972,64.4145,0.0827,1088.2709,1146.0,法尔胜,1.8717,96.1693,2.6774,67.2294,0.18,1000.0,1191.0,法尔胜,2.7076,99.7193,3.9021,69.1935,0.2334,1156.8123,921.0,法尔胜,4.7572,75.6748,6.9549,51.7621,0.2597,1386.2149,201.0,法尔胜,1.9807,45.4385,7.7019,11.6854,0.0587,1533.2198
3028,825,太钢不锈,特种钢,山西,5.85,20.8,56.96,7271285.0,2133412.0,4864882.5,676419.88,1.19,0.256,4.98,1.21,19981021,1336560.25,2.35,7.48,351.09,16.5,8.07,193706.0,581.0,太钢不锈,5.0527,17.8123,1.7195,52.3408,0.853,105.51,602.0,太钢不锈,11.4237,15.7567,3.632,49.5595,1.8699,96.2618,602.0,太钢不锈,17.211,15.6876,5.4959,49.1275,2.6998,100.0074,627.0,太钢不锈,22.8195,15.776,8.7195,41.2868,3.9322,91.5518,621.0,太钢不锈,4.4319,20.3073,1.7119,52.5732,0.7022,128.1686,676.0,太钢不锈,9.8415,18.2899,3.6923,48.7501,1.6282,110.5515,646.0,太钢不锈,15.4691,17.4542,5.7728,46.7711,2.4341,110.924,725.0,太钢不锈,24.4455,14.7266,7.9531,45.2654,3.5028,102.7749,480.0,太钢不锈,7.0922,12.69,2.5742,34.9623,0.9751,92.2982,529.0,太钢不锈,18.0287,9.9841,5.2925,34.0104,1.9578,91.9399,504.0,太钢不锈,27.0277,9.9898,8.3956,32.1597,2.9831,90.5099,746.0,太钢不锈,38.2925,9.4013,8.2749,43.5051,3.4455,104.4841,648.0,太钢不锈,9.8555,9.132,2.029,44.3568,0.8295,108.4991
3029,812,陕西金叶,广告包装,陕西,75.24,6.69,7.69,224856.91,83056.97,76570.46,39842.5,0.52,0.016,1.78,2.68,19980623,33905.59,0.44,5.16,87.42,36.22,6.35,41386.0,2359.0,陕西金叶,2.0033,44.9259,0.1827,492.6108,0.1166,771.8696,2499.0,陕西金叶,3.9091,46.0464,0.4655,386.681,0.2629,684.671,2382.0,陕西金叶,5.3036,50.9088,0.6877,392.6131,0.3593,751.4612,3117.0,陕西金叶,7.3471,48.9989,0.7908,455.2352,0.4999,720.1439999999999,2379.0,陕西金叶,1.9592,45.9371,0.2182,412.4656,0.1454,618.9821,2822.0,陕西金叶,3.005,59.9002,0.3479,517.3901,0.2377,757.257,2405.0,陕西金叶,5.3096,50.8513,0.9785,275.9325,0.5337,505.9022,2707.0,陕西金叶,11.0122,32.691,1.6597,216.9067,0.9694,371.3637,2389.0,陕西金叶,2.2511,39.9805,0.3854,233.5236,0.1979,454.7751,2617.0,陕西金叶,4.1219,43.6692,0.8148,220.9131,0.4034,446.2072,2668.0,陕西金叶,5.6932,47.425,1.1332,238.2633,0.5485,492.2516,2813.0,陕西金叶,6.3116,57.0378,1.5289,235.4634,0.7843,459.008,2666.0,陕西金叶,1.3242,67.9656,0.3469,259.4408,0.2038,441.6094
3030,796,凯撒旅游,旅游服务,陕西,92.86,2.46,8.03,609307.5,453834.19,26866.9,64561.03,0.8,0.035,2.56,5.04,19970703,55447.8,0.69,11.01,20.09,17.97,1.55,38237.0,130.0,凯撒旅游,0.7826,115.0013,8.0965,11.1159,0.1848,487.013,140.0,凯撒旅游,1.5246,118.0638,16.5398,10.8828,0.3397,529.8793,22.0,凯撒旅游,13.8462,19.4999,249.4745,1.0823,2.5462,106.0404,31.0,凯撒旅游,18.8169,19.1317,334.0597,1.0777,2.617,137.5621,31.0,凯撒旅游,3.0083,29.9172,60.6495,1.4839,0.4042,222.662,37.0,凯撒旅游,5.6537,31.8376,135.5206,1.3282,0.9413,191.2249,36.0,凯撒旅游,9.9966,27.0092,241.6833,1.1172,1.8119,149.0148,40.0,凯撒旅游,13.1482,27.3802,358.096,1.0053,2.1493,167.4964,37.0,凯撒旅游,2.2129,40.6706,79.4791,1.1324,0.5156,174.5539,36.0,凯撒旅游,4.3734,41.1579,195.259,0.9219,0.9145,196.8289,36.0,凯撒旅游,7.5735,35.6506,332.6071,0.8118,1.7309,155.9882,34.0,凯撒旅游,9.4409,38.132,509.1417,0.7071,2.0689,174.0055,38.0,凯撒旅游,1.6644,54.0735,109.2609,0.8237,0.3968,226.8145
3031,793,华闻传媒,出版业,海南,198.59,18.92,20.01,1606387.5,527582.19,60436.01,381619.06,1.91,0.011,4.94,1.7,19970729,365745.47,1.83,-4.91,-15.82,28.59,2.89,67462.0,1000.0,华闻传媒,1.2177,73.9098,1.0344,87.007,0.1952,461.0656,844.0,华闻传媒,2.7144,66.313,2.7399,65.6958,0.4979,361.5184,865.0,华闻传媒,3.8774,69.6343,3.9453,68.4359,0.7216,374.1685,1050.0,华闻传媒,6.1529,58.50899999999999,5.7358,62.7637,0.9195,391.5171,875.0,华闻传媒,0.9053,99.4146,1.274,70.6436,0.1365,659.3407,918.0,华闻传媒,1.9336,93.0906,2.8489,63.1823,0.3266,551.1329,900.0,华闻传媒,2.7344,98.742,4.3413,62.1934,0.5036,536.1398,668.0,华闻传媒,5.0259,71.62899999999998,8.5576,42.0679,0.8141,442.2061,943.0,华闻传媒,0.7440000000000001,120.9677,1.4172,63.5055,0.1464,614.7541,924.0,华闻传媒,1.4848,121.2284,3.2297,55.7327,0.3064,587.4674,862.0,华闻传媒,2.0364,132.5869,5.1371,52.5588,0.4498,600.2668,1535.0,华闻传媒,3.9688,90.7075,4.3391,82.9665,0.6011,598.9019999999998,1638.0,华闻传媒,0.9595,93.7989,0.8443,106.5972,0.133,676.6917
3032,790,泰合健康,中成药,四川,164.3,5.6,5.6,130844.11,101513.46,23323.05,3958.06,0.07,0.009000000000000001,1.51,4.12,19980327,27294.55,0.49,31.19,51.47,64.45,4.04,57299.0,1757.0,泰合健康,0.3277,274.6414,0.4881,184.3884,0.1511,595.632,1640.0,泰合健康,0.8426,213.6245,1.4105,127.6143,0.3808,472.6891,1486.0,泰合健康,1.147,235.3967,2.2234,121.4356,0.5539,487.4526,1934.0,泰合健康,1.6113,223.4221,3.1338,114.8765,0.7626,472.0692,1865.0,泰合健康,0.3021,297.9146,0.4849,185.6053,0.158,569.6203,1392.0,泰合健康,0.8546,210.6249,1.9156,93.9653,0.477,377.3585,1228.0,泰合健康,1.2091,223.3066,3.1651,85.3054,0.72,375.0,1678.0,泰合健康,1.942,185.3759,3.7862,95.0821,0.8825,407.932,1925.0,泰合健康,0.3101,290.2290000000001,0.6144,146.4844,0.1403,641.4825,1913.0,泰合健康,0.7888,228.1947,1.5303,117.624,0.3456,520.8333,1880.0,泰合健康,1.249,216.1729,2.3411,115.3304,0.5082,531.2869,1766.0,泰合健康,1.8843,191.0524,3.7135,96.9436,0.6633,542.7408,2171.0,泰合健康,0.4272,210.6742,0.5656,159.1231,0.1281,702.5761
3033,779,三毛派神,纺织,甘肃,1142.15,1.86,1.86,62668.67,18989.31,38673.98,32181.25,1.73,0.003,1.6,8.41,19970528,-24446.15,-1.31,10.9,104.27,12.45,0.84,17076.0,1997.0,三毛派神,0.7203,124.9479,0.3675,244.898,0.1581,569.26,2094.0,三毛派神,1.719,104.712,0.8836,203.7121,0.3964,454.0868,1939.0,三毛派神,2.5027,107.8835,1.4003,192.8158,0.5909,456.9301,2484.0,三毛派神,3.7868,95.0671,2.0032,179.7125,0.8197,439.1851,1866.0,三毛派神,0.9469,95.047,0.4844,185.7969,0.2206,407.9782,2137.0,三毛派神,1.9214,93.6817,1.0377,173.4605,0.3179,566.2158,1997.0,三毛派神,3.2558,82.9289,1.6346,165.178,0.519,520.2312,2361.0,三毛派神,5.1207,70.3029,2.316,155.4404,1.1118,323.7992,2102.0,三毛派神,1.3175,68.3112,0.5228,172.15,0.2776,324.2075,2383.0,三毛派神,2.745,65.5738,1.0656,168.9189,0.483,372.6708,2248.0,三毛派神,4.3886,61.523,1.7919,150.6781,0.9608,281.0158,2469.0,三毛派神,6.0507,59.4972,2.2419,160.5781,1.3928,258.4721,2231.0,三毛派神,1.4737,61.0708,0.5426,165.868,0.3422,263.0041
3034,766,通化金马,中成药,吉林,56.21,4.49,9.66,582937.94,182793.06,78956.03,364242.94,3.77,0.06,4.59,2.96,19970430,-27830.98,-0.29,82.73,-1.98,80.03,16.23,30132.0,2535.0,通化金马,0.9558,94.162,0.0642,1401.8692,0.0568,1584.507,2728.0,通化金马,1.8912,95.1777,0.1443,1247.4012,0.1857,969.3053,2600.0,通化金马,2.8228,95.6497,0.2282,1183.1727,0.2967,910.0101,3289.0,通化金马,2.3831,151.0637,0.2864,1256.9832,0.3273,1099.9083,2586.0,通化金马,0.9504,94.697,0.1174,766.6099,0.1146,785.3403,2892.0,通化金马,2.1974,81.915,0.272,661.7647,0.2784,646.5517,2772.0,通化金马,2.6753,100.9233,0.4136,652.8046,0.4956,544.7942,3173.0,通化金马,4.5383,79.3249,0.6579999999999999,547.1125,0.8086,445.214,2962.0,通化金马,0.7556,119.1106,0.1269,709.2199,0.145,620.6897,3138.0,通化金马,1.9373,92.9128,0.3299,545.6199,0.3988,451.3541,3143.0,通化金马,2.9418,91.7805,0.4518,597.6096,0.622,434.0836,3155.0,通化金马,4.535,79.3826,0.7641,471.1425,0.9838,365.92800000000005,3066.0,通化金马,0.7996,112.5563,0.1695,530.9735,0.2027,444.0059
3035,757,浩物股份,汽车配件,四川,59.07,4.52,4.52,115008.95,57710.05,27603.14,83475.13,1.85,0.03,1.4,5.01,19970627,-72092.0,-1.6,15.69,3.86,26.46,6.91,36347.0,1244.0,浩物股份,1.231,73.1113,0.8335,107.9784,0.1762,510.7832,1126.0,浩物股份,2.3217,77.5294,2.1329,84.3921,0.4333,415.4166,1168.0,浩物股份,3.5197,76.7111,2.9943,90.1713,0.6475,416.9884,1753.0,浩物股份,5.5705,64.6262,3.542,101.6375,0.8212,438.3829,987.0,浩物股份,1.344,66.9643,1.1289,79.7236,0.3108,289.5753,1327.0,浩物股份,2.7247,66.0623,2.0174,89.2238,0.5682,316.7899,1471.0,浩物股份,3.774,71.5421,2.5748,104.8625,0.8328,324.2075,1971.0,浩物股份,4.9286,73.0431,3.0842,116.7239,0.9126,394.4773,1245.0,浩物股份,1.3522,66.5582,1.0566,85.1789,0.3138,286.8069,1559.0,浩物股份,2.8287,63.6335,1.9487,92.3693,0.5895,305.3435,1786.0,浩物股份,3.9823,67.8,2.5221,107.0536,0.8137,331.8176,1985.0,浩物股份,4.9364,72.9276,3.1683,113.6256,1.0248,351.2881,1227.0,浩物股份,1.4554,61.8387,1.1379,79.0931,0.3311,271.8212
