,code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days
2255,600175,美都能源,35.6794,7.5674,0.8917,302.7924,0.4627,583.5314
2256,601985,中国核电,7.1333,37.8506,0.8862,304.6716,0.6966,387.5969
2257,300038,梅泰诺,0.491,549.8982,0.8848,305.1537,0.3014,895.8195
2258,002698,博实股份,1.4383,187.7216,0.8844,305.2917,0.3367,801.9008
2259,002313,日海通讯,1.6861,160.1329,0.8826,305.9143,0.5538,487.5406
2260,300319,麦捷科技,1.6779,160.9154,0.8815,306.2961,0.4715,572.6405
2261,300137,先河环保,1.4436,187.0324,0.8727,309.3847,0.3754,719.2328
2262,002628,成都路桥,1.3488,200.1779,0.8714,309.8462,0.2256,1196.8085
2263,600284,浦东建设,3.6108,74.7757,0.8702,310.2735,0.3101,870.6869
2264,600491,龙元建设,2.1645,124.7401,0.8693,310.5947,0.5348,504.8616
2265,600815,厦工股份,0.5289,510.4935,0.8679,311.0957,0.2865,942.4084
2266,300161,华中数控,1.1122,242.7621,0.8678,311.1316,0.3469,778.3223
2267,603778,乾景园林,1.0718,251.9127,0.8677,311.1675,0.3724,725.0269
2268,000423,东阿阿胶,14.1989,19.0156,0.865,312.1387,0.6563,411.3972
2269,000713,丰乐种业,6.2456,43.2304,0.8637,312.6085,0.5243,514.9723
2270,002771,真视通,2.0143,134.0416,0.8632,312.7896,0.4959,544.4646
2271,600241,时代万恒,3.8081,70.9015,0.8627,312.9709,0.5628,479.7441
2272,300260,新莱应材,2.1259,127.005,0.861,313.5889,0.5232,516.055
2273,600671,天目药业,2.0289,133.077,0.8603,313.844,0.5854,461.2231
2274,002374,丽鹏股份,2.1702,124.4125,0.8592,314.2458,0.5426,497.6041
2275,601989,中国重工,1.9873,135.8627,0.8564,315.2732,0.2606,1036.0706
2276,600764,中国海防,1.5358,175.8041,0.8564,315.2732,0.4631,583.0274
2277,002231,奥维通信,0.4563,591.716,0.8552,315.7156,0.2449,1102.4908
2278,002474,榕基软件,3.9317,68.6726,0.8551,315.7525,0.3162,853.8899
2279,002564,天沃科技,0.6609999999999999,408.472,0.8536,316.3074,0.3199,844.0138
2280,002058,威尔泰,1.7557,153.7848,0.8535,316.3445,0.3789,712.5891
2281,002542,中化岩土,1.4774,182.7535,0.8534,316.3815,0.5846,461.8543
2282,002193,如意集团,1.1927,226.3771,0.8512,317.1992,0.3154,856.0558
2283,002162,悦心健康,3.248,83.1281,0.8482,318.3212,0.6711,402.3245
2284,300281,金明精机,1.9086,141.4649,0.8442,319.8294,0.4417,611.2746
2285,002006,精功科技,1.642,164.4336,0.8442,319.8294,0.2871,940.4389
2286,300190,维尔利,2.4368,110.8011,0.8440000000000001,319.9052,0.4737,569.981
2287,300424,航新科技,1.6939,159.3955,0.8418,320.7413,0.4992,540.8654
2288,600202,*ST哈空,0.4159,649.1945,0.8412,320.97,0.248,1088.7097
2289,603308,应流股份,2.2644,119.2369,0.8389,321.85,0.4701,574.3459
2290,002007,华兰生物,5.8472,46.1759,0.8375,322.3881,0.43799999999999994,616.4384
2291,600346,恒力股份,2.0186,133.7561,0.8367,322.6963,0.4697,574.835
2292,600526,菲达环保,2.459,109.8007,0.8352,323.2759,0.4894,551.696
2293,601007,金陵饭店,9.5635,28.2323,0.8276,326.2446,0.5432,497.0545
2294,600020,中原高速,24.1015,11.2026,0.8256,327.0349,0.6917,390.3426
2295,600770,综艺股份,1.4883,181.415,0.8241,327.6301,0.1866,1446.9453
2296,002715,登云股份,1.5072,179.1401,0.8220000000000001,328.4672,0.4322,624.7108
2297,002417,深南股份,0.5581,483.7843,0.821,328.8672,0.2727,990.0989999999999
2298,002483,润邦股份,6.2445,43.238,0.8205,329.0676,0.5326,506.9471
2299,002425,凯撒文化,3.0613,88.1978,0.8178,330.1541,0.4915,549.3388
2300,000939,凯迪生态,1.2724,212.1974,0.8153,331.1664,0.415,650.6024
2301,300097,智云股份,1.1832,228.1947,0.8142,331.6139,0.3728,724.2489
2302,000881,中广核技,3.7992,71.0676,0.8142,331.6139,0.4833,558.6592
2303,300173,智慧松德,1.6594,162.7094,0.8126,332.2668,0.3715,726.7833
2304,002569,步森股份,2.9231,92.3677,0.809,333.7454,0.5046,535.0773
2305,300020,银江股份,0.9805,275.3697,0.807,334.5725,0.3575,755.2448
2306,002345,潮宏基,12.4583,21.6723,0.8057,335.1123,0.7336,368.048
2307,600302,标准股份,1.8656,144.7256,0.8047,335.5288,0.4367,618.2734
2308,002023,海特高新,0.7495,360.2402,0.8041,335.7791,0.1605,1682.243
2309,600861,北京城乡,303.9886,0.8882,0.8034,336.0717,0.6581,410.272
2310,002252,上海莱士,11.9886,22.5214,0.8029,336.281,0.4199,643.0102
2311,002545,东方铁塔,1.1564,233.4832,0.8014,336.9104,0.3222,837.9888
2312,300123,亚光科技,2.5277,106.8165,0.7999,337.5422,0.4516,597.8742
2313,603518,维格娜丝,10.5532,25.5847,0.7981,338.3035,0.4827,559.3536
2314,600382,广东明珠,5.1934,51.9891,0.797,338.7704,0.0496,5443.5484
2315,300471,厚普股份,2.1841,123.6207,0.7932,340.3933,0.4626,583.6576
2316,000568,泸州老窖,685.9608,0.3936,0.7921,340.8661,0.5368,502.9806
2317,300370,安控科技,0.7933,340.3504,0.7914,341.1676,0.3693,731.1129
2318,300456,耐威科技,0.6325,426.8775,0.7895,341.9886,0.2183,1236.8301
2319,002337,赛象科技,0.9432,286.2595,0.7882,342.5527,0.2222,1215.1215
2320,002205,国统股份,0.4915,549.3388,0.7869,343.1186,0.2391,1129.2346
2321,002621,三垒股份,6.7836,39.8019,0.7839,344.4317,0.1139,2370.5004
2322,002432,九安医疗,3.1553,85.5703,0.7826,345.0038,0.5032,536.566
2323,002428,云南锗业,2.4698,109.3206,0.7824,345.092,0.4928,547.8896
2324,000997,新大陆,3.9086,69.0784,0.7818,345.3569,0.622,434.0836
2325,600257,大湖股份,8.921,30.2657,0.7804,345.9764,0.6297,428.7756
2326,300179,四方达,1.3831,195.2137,0.779,346.5982,0.2352,1147.9592
2327,600391,航发科技,2.09,129.1866,0.7783,346.9099,0.5167,522.5469
2328,600137,浪莎股份,2.3492,114.9327,0.7759,347.983,0.2853,946.3722
2329,300197,铁汉生态,10.1412,26.6241,0.7732,349.1981,0.47200000000000003,572.0339
2330,300044,赛为智能,1.1826,228.3105,0.7707,350.3309,0.3614,747.0946
2331,002775,文科园林,1.8254,147.9128,0.7698,350.7405,0.5041,535.6080000000001
2332,300275,梅安森,0.2816,958.8068,0.7689,351.151,0.1664,1622.5962
2333,603036,如通股份,1.2454,216.7978,0.7658,352.5725,0.37799999999999995,714.2857
2334,300425,环能科技,1.1296,239.0227,0.7607,354.9362,0.3675,734.6939
2335,600611,大众交通,11.7599,22.9594,0.7553,357.4739,0.3106,869.2853
2336,603169,兰石重装,1.7718,152.3874,0.7549,357.6633,0.5623,480.1707
2337,600161,天坛生物,5.1827,52.0964,0.7536,358.2803,0.6447,418.7994
2338,002593,日上集团,2.6826,100.6486,0.7528,358.661,0.4796,562.9691
2339,300156,神雾环保,2.5432,106.1655,0.7511,359.4728,0.4451,606.6053
2340,300228,富瑞特装,1.1237,240.2777,0.7473,361.3007,0.3809,708.8475
2341,300168,万达信息,1.2378,218.1289,0.746,361.9303,0.4056,665.6805
2342,300175,朗源股份,3.6912,73.1469,0.7454,362.2216,0.5342,505.4287
2343,002630,华西能源,1.227,220.0489,0.7443,362.75699999999995,0.4503,599.6003
2344,600436,片仔癀,5.7277,47.1393,0.7443,362.75699999999995,0.529,510.397
2345,600881,亚泰集团,3.1385,86.0284,0.7442,362.8057,0.285,947.3684
2346,601969,海南矿业,1.4445,186.9159,0.7437,363.0496,0.2216,1218.4116
2347,300117,嘉寓股份,2.2757,118.6448,0.742,363.8814,0.4698,574.7126
2348,600875,东方电气,1.5685,172.139,0.7387,365.50699999999995,0.3606,748.7521
2349,600963,岳阳林纸,5.3106,50.8417,0.7374,366.1513,0.5704,473.352
2350,600620,天宸股份,55.2037,4.891,0.7371,366.3004,0.0782,3452.6854
2351,300309,吉艾科技,0.3457,781.0239999999999,0.7363,366.6984,0.1681,1606.1868
2352,002071,长城影视,0.6955,388.2099,0.7342,367.7472,0.3815,707.7326
2353,002445,中南文化,0.9769,276.3845,0.7325,368.6007,0.3444,783.9721
2354,300316,晶盛机电,2.4706,109.2852,0.7311,369.3065,0.3009,897.3081
2355,002743,富煌钢构,1.4058,192.0615,0.7307,369.5087,0.4108,657.2541
2356,002438,江苏神通,0.8244,327.5109,0.7297,370.0151,0.3153,856.3273
2357,002070,*ST众和,1.0041,268.8975,0.7290000000000001,370.3704,0.3734,723.0852
2358,300430,诚益通,1.8195,148.3924,0.7265,371.6449,0.373,723.8606
2359,300080,易成新能,1.3835,195.1572,0.7258,372.0033,0.3306,816.6969
2360,002763,汇洁股份,7.5179,35.9143,0.7202,374.8959,1.2881,209.6111
2361,300101,振芯科技,1.9641,137.4675,0.7194,375.3128,0.4119,655.4989
2362,000815,美利云,4.4671,60.4419,0.7170000000000001,376.569,0.5966,452.5645
2363,002227,奥特迅,0.7302,369.7617,0.7166,376.7792,0.3141,859.5989
2364,002122,*ST天马,1.5358,175.8041,0.7135,378.4163,0.3692,731.3109
2365,002465,海格通信,1.1681,231.1446,0.7102,380.1746,0.3804,709.7792
2366,002296,辉煌科技,0.598,451.505,0.71,380.2817,0.1727,1563.4047
2367,000026,飞亚达A,6.0788,44.4167,0.7081,381.3021,0.8925,302.52099999999996
2368,300336,新文化,0.9871,273.5285,0.7049,383.0331,0.3957,682.3351
2369,600054,黄山旅游,25.055999999999997,10.7759,0.7029,384.1229,0.8194,329.5094
2370,300133,华策影视,1.0495,257.2654,0.7019,384.6702,0.386,699.4819
2371,601798,*ST蓝科,0.5747,469.8103,0.7004,385.494,0.26,1038.4615
2372,300079,数码科技,1.7391,155.2527,0.6997,385.8797,0.2413,1118.9391
2373,600562,国睿科技,1.8271,147.7752,0.6969,387.43,0.4755,567.8233
2374,600962,国投中鲁,4.5389,59.4858,0.6967,387.5413,0.5660000000000001,477.0318
2375,300048,合康新能,0.7018,384.725,0.6951,388.4333,0.35,771.4286
2376,300220,金运激光,3.1071,86.8978,0.6947,388.657,0.5106,528.7897
2377,300106,西部牧业,4.5886,58.8415,0.693,389.6104,0.5770000000000001,467.9376
2378,002097,山河智能,0.5847,461.7753,0.6923,390.0043,0.2255,1197.3392
2379,000972,*ST中基,3.3449,80.7199,0.6922,390.0607,0.4109,657.0942
2380,600598,北大荒,14.3616,18.8001,0.6894,391.6449,0.7834,344.6515
2381,603636,南威软件,1.4966,180.4089,0.6877,392.6131,0.2209,1222.2725
2382,000812,陕西金叶,5.3036,50.9088,0.6877,392.6131,0.3593,751.4612
2383,603088,宁波精达,2.0721,130.3026,0.6873,392.8416,0.4614,585.1756
2384,000615,京汉股份,36.6234,7.3723,0.6867,393.1848,0.6178,437.0346
2385,600136,当代明诚,1.0367,260.4418,0.6841,394.6791,0.4073,662.9019999999999
2386,002671,龙泉股份,0.4977,542.4955,0.6823,395.7204,0.2333,1157.3082
2387,002297,博云新材,1.218,221.6749,0.68,397.0588,0.2471,1092.675
2388,300210,森远股份,0.7379,365.9032,0.6766,399.0541,0.2752,981.1047
2389,000584,哈工智能,14.8762,18.1498,0.6756,399.6448,0.3971,679.9295
2390,600146,商赢环球,1.1265,239.6804,0.6752,399.8815,0.0512,5273.4375
2391,002433,太安堂,6.2872,42.9444,0.6695,403.286,0.5779,467.2089
2392,002520,日发精机,2.1414,126.0857,0.6646,406.2594,0.5542,487.1887
2393,300216,千山药机,0.8266,326.6392,0.6636,406.8716,0.3203,842.9597
2394,300035,中科电气,0.5152,524.0683,0.6634,406.9943,0.1616,1670.7921
2395,600456,宝钛股份,2.7193,99.2903,0.6618,407.9782,0.40299999999999997,669.9752
2396,000735,罗牛山,6.4668,41.7517,0.6572,410.8338,0.3541,762.4965
2397,002612,朗姿股份,7.9513,33.9567,0.6557,411.7737,0.4381,616.2976
2398,603198,迎驾贡酒,30.393,8.8836,0.6553,412.025,0.7857,343.6426
2399,300069,金利华电,1.0597,254.7891,0.6517,414.3011,0.4002,674.6627
2400,002424,贵州百灵,2.4455,110.4069,0.6503,415.19300000000004,0.47100000000000003,573.2484
2401,300461,田中精机,2.6924,100.2823,0.6473,417.1173,0.3689,731.9057
2402,300440,运达科技,0.7394,365.1609,0.647,417.3107,0.2544,1061.3208
2403,000403,ST生化,204.6484,1.3193,0.6454,418.3452,1.0365,260.492
2404,600606,绿地控股,14.2527,18.9438,0.6443,419.0594,0.5257,513.6009
2405,300004,南风股份,1.1085,243.5724,0.6442,419.1245,0.3897,692.8406
2406,000869,张裕A,24.1261,11.1912,0.6393,422.3369,1.0053,268.5765
2407,002624,完美世界,0.7829999999999999,344.8276,0.6393,422.3369,0.3141,859.5989
2408,300307,慈星股份,1.6754,161.1555,0.6389,422.6013,0.1869,1444.6228
2409,300024,机器人,1.8654,144.7411,0.6369,423.9284,0.4884,552.8256
2410,002510,天汽模,2.395,112.7349,0.6363,424.3281,0.4752,568.1818
2411,002541,鸿路钢构,1.2774,211.3668,0.6363,424.3281,0.374,721.9251
2412,000860,顺鑫农业,58.3278,4.629,0.6347,425.3978,0.6784,397.9953
2413,600260,凯乐科技,3.4611,78.0099,0.6343,425.6661,0.4807,561.6809
2414,300237,美晨生态,2.6606,101.4809,0.6253,431.7927,0.4611,585.5563
2415,000511,*ST烯碳,6.1718,43.7474,0.6237,432.9004,0.3454,781.7024
2416,000707,*ST双环,5.8619,46.0602,0.6234,433.1088,0.5194,519.8306
2417,002222,福晶科技,3.9543,68.2801,0.6195,435.8354,0.638,423.1975
2418,002608,江苏国信,9.2489,29.1927,0.6172,437.4595,0.2483,1087.3943
2419,600647,同达创业,2.4674,109.4269,0.6171,437.5304,0.2157,1251.7385
2420,002646,青青稞酒,79.7161,3.387,0.6153,438.8103,0.6626,407.4857
2421,600038,中直股份,3.7688,71.6408,0.6153,438.8103,0.4884,552.8256
2422,002452,长高集团,1.0857,248.6875,0.6151,438.95300000000003,0.297,909.0909
2423,600388,龙净环保,2.7201,99.2611,0.614,439.7394,0.43,627.9069999999999
2424,600545,卓郎智能,0.5588,483.1782,0.613,440.4568,0.2424,1113.8614
2425,300040,九洲电气,0.3852,700.9346,0.6127,440.6724,0.126,2142.8571
2426,000518,四环生物,1.7943,150.4765,0.6126,440.7444,0.4609,585.8104
2427,000509,华塑控股,1.8977,142.2775,0.6116,441.465,0.3179,849.3237
2428,600784,鲁银投资,3.4136,79.0954,0.6075,444.4444,0.39399999999999996,685.2792
2429,000519,中兵红箭,2.1952,122.9956,0.6054,445.9861,0.4719,572.1551
2430,002259,升达林业,2.6749,100.9384,0.6052,446.1335,0.2596,1040.0616
2431,300308,中际旭创,1.1223,240.5774,0.5912,456.6982,0.2373,1137.8003
2432,300354,东华测试,1.3069,206.5958,0.5866,460.2796,0.2576,1048.1366
2433,600354,敦煌种业,1.9616,137.6427,0.585,461.5385,0.2231,1210.2196
2434,002062,宏润建设,10.8131,24.9697,0.5847,461.7753,0.5027,537.0997
2435,600262,北方股份,1.265,213.4387,0.5776,467.4515,0.3272,825.1834
2436,002253,川大智胜,1.412,191.2181,0.5764,468.4247,0.3138,860.4207
2437,600512,腾达建设,4.1685,64.7715,0.5660000000000001,477.0318,0.4513,598.2717
2438,600359,新农开发,4.4459,60.7301,0.565,477.8761,0.2629,1027.0065
2439,002353,杰瑞股份,0.9654,279.6768,0.5628,479.7441,0.2193,1231.1902
2440,002494,华斯股份,2.77,97.4729,0.5609,481.3692,0.3661,737.5034
2441,000858,五粮液,124.0687,2.1762,0.5602,481.9707,0.3832,704.5929
2442,600111,北方稀土,3.6649,73.6719,0.5561,485.5242,0.4104,657.8947
2443,002322,理工环科,0.6991,386.2108,0.5546,486.8374,0.1319,2047.0053
2444,600467,好当家,8.642999999999999,31.2392,0.5497,491.17699999999996,0.4283,630.3993
2445,000410,沈阳机床,0.5616,480.7692,0.5495,491.3558,0.2524,1069.7306
2446,002154,报喜鸟,2.9937,90.1894,0.5452,495.2311,0.7409,364.4216
2447,300346,南大光电,1.4333,188.3765,0.5447,495.6857,0.0874,3089.2449
2448,002663,普邦股份,1.7039,158.46,0.5403,499.7224,0.3572,755.8791
2449,002777,久远银海,3.9391,68.5436,0.5403,499.7224,0.4287,629.8111
2450,600809,山西汾酒,107.1047,2.5209,0.5398,500.1853,0.7875,342.8571
2451,000982,*ST中绒,2.3296,115.8997,0.5383,501.579,0.3017,894.9287
2452,300171,东富龙,4.0887,66.0357,0.5367,503.0743,0.3218,839.0305
2453,600337,美克家居,16.339000000000002,16.5249,0.5367,503.0743,0.9208,293.2233
2454,300338,开元股份,0.7554,357.4265,0.5359,503.8253,0.2536,1064.6688
2455,002338,奥普光电,1.0395,259.7403,0.5351,504.5786,0.3189,846.6604
2456,600316,洪都航空,0.9752,276.8663,0.5346,505.0505,0.2836,952.0451
2457,000998,隆平高科,3.7817,71.3965,0.5324,507.1375,0.3752,719.6162
2458,600477,杭萧钢构,3.2079,84.1672,0.5324,507.1375,0.4893,551.8087
2459,000652,泰达股份,5.1838,52.0853,0.5322,507.3281,0.3073,878.6202
2460,600177,雅戈尔,39.7442,6.7934,0.532,507.5188,0.5024,537.4204
2461,002314,南山控股,3.3569999999999998,80.429,0.5319,507.6142,0.3814,707.9182
2462,002304,洋河股份,1314.5822,0.2054,0.531,508.4746,0.7811,345.6664
2463,600107,美尔雅,7.5497,35.763000000000005,0.5307,508.76199999999994,0.4462,605.1098
2464,002356,赫美集团,2.3672,114.0588,0.5288,510.59,0.4365,618.5567
2465,002619,艾格拉斯,0.9883,273.1964,0.5287,510.6866,0.4527,596.4215
2466,300087,荃银高科,9.1292,29.5754,0.5281,511.2668,0.3772,715.8006
2467,002659,凯文教育,2.1761,124.0752,0.528,511.3636,0.3341,808.1413
2468,000993,闽东电力,10.6174,25.43,0.5261,513.2104,0.5485,492.2516
2469,600543,莫高股份,3.5402,76.2669,0.526,513.308,0.2452,1101.1419
2470,600806,*ST昆机,0.9841,274.3624,0.5247,514.5798,0.3437,785.5688
2471,300189,神农基因,2.8133,95.9727,0.5218,517.4396,0.3159,854.7009
2472,000661,长春高新,5.0105,53.8868,0.5149,524.3737,0.8504,317.4976
2473,600169,太原重工,0.5476,493.0606,0.5135,525.8033,0.225,1200.0
2474,000560,我爱我家,25.7853,10.4711,0.5132,526.1107,0.3733,723.2789
2475,002046,轴研科技,1.4385,187.6955,0.5066,532.9649,0.306,882.3529
2476,300188,美亚柏科,1.6278,165.868,0.5034,536.3528,0.3854,700.5708
2477,600133,东湖高新,1.9408,139.1179,0.5032,536.566,0.34600000000000003,780.3468
2478,000561,烽火电子,0.8235,327.8689,0.502,537.8486,0.2905,929.432
2479,000090,天健集团,9.4289,28.6354,0.5018,538.063,0.42,642.8571
2480,000558,莱茵体育,161.9731,1.6669,0.5009,539.0297,0.4434,608.931
2481,002347,泰尔股份,0.5865,460.3581,0.4969,543.3689,0.2468,1094.0032
2482,600008,首创股份,2.9019,93.0425,0.4942,546.3375,0.2241,1204.8193
2483,002622,融钰集团,2.5783,104.7202,0.4942,546.3375,0.1376,1962.2093
2484,600846,同济科技,10.57,25.544,0.4932,547.4453,0.406,665.0246
2485,002431,棕榈股份,1.5783,171.0701,0.4913,549.5624,0.3427,787.8611
2486,000802,北京文化,1.5312,176.3323,0.4911,549.7862,0.2429,1111.5685
2487,000592,平潭发展,3.3046,81.7043,0.4871,554.3009999999999,0.3999,675.1688
2488,600862,中航高科,9.4497,28.5723,0.48700000000000004,554.4148,0.3541,762.4965
2489,000301,东方市场,10.7511,25.1137,0.4868,554.6426,0.4004,674.3257
2490,002041,登海种业,14.3338,18.8366,0.4866,554.8705,0.2049,1317.7160000000001
2491,600371,万向德农,477.6961,0.5652,0.4839,557.9665,0.4588,588.4917
2492,002667,鞍重股份,0.7702,350.5583,0.4766,566.5128,0.1797,1502.5042
2493,002140,东华科技,1.9937,135.4266,0.4751,568.3014,0.2175,1241.3793
2494,600616,金枫酒业,9.2257,29.2661,0.4741,569.5001,0.4272,632.0225
2495,000909,数源科技,17.2987,15.6081,0.4737,569.981,0.3504,770.5479
2496,300506,名家汇,1.0734,251.5372,0.4737,569.981,0.4432,609.2058
2497,603589,口子窖,184.6248,1.4624,0.4736,570.1014,0.7806,345.8878
2498,600867,通化东宝,3.0405,88.8012,0.47200000000000003,572.0339,0.8256,327.0349
2499,300426,唐德影视,0.9042,298.6065,0.4719,572.1551,0.2822,956.7682
2500,300268,佳沃股份,2.1387,126.2449,0.4713,572.8835,0.0474,5696.2025
2501,601608,中信重工,1.1486,235.0688,0.4698,574.7126,0.2291,1178.5247
2502,603369,今世缘,58.3544,4.6269,0.4663,579.0264,0.5464,494.1435
2503,300165,天瑞仪器,3.963,68.1302,0.4642,581.6458,0.1632,1654.4118
2504,300125,易世达,2.1926,123.1415,0.4615,585.0488,0.2057,1312.5912
2505,600368,五洲交通,5.0203,53.7816,0.4594,587.7231,0.4401,613.4969
2506,600879,航天电子,1.4645,184.3633,0.4576,590.035,0.3634,742.9829
2507,002218,拓日新能,2.7269,99.0135,0.4574,590.293,0.3187,847.1917
2508,300312,邦讯技术,0.534,505.61800000000005,0.4554,592.8854,0.2685,1005.5866
2509,002152,广电运通,3.1958,84.4859,0.4541,594.5827,0.3778,714.6638
2510,002291,星期六,1.6459,164.044,0.4529,596.1581,0.4918,549.0037
2511,002059,云南旅游,2.103,128.388,0.4515,598.0066,0.3617,746.475
2512,300334,津膜科技,1.355,199.262,0.4482,602.4096,0.3297,818.9263
2513,002077,大港股份,0.5077,531.8101,0.4466,604.5678,0.1952,1383.1967
2514,601106,中国一重,0.2868,941.4226,0.4447,607.1509,0.1201,2248.1266
2515,600614,鹏起科技,9.1186,29.6098,0.444,608.1081,0.3437,785.5688
2516,603588,高能环境,6.962999999999999,38.7764,0.4424,610.3074,0.3349,806.2108
2517,000159,国际实业,2.9599,91.2193,0.4415,611.5515,0.1994,1354.0622
2518,002459,天业通联,0.6377,423.3966,0.4396,614.1947,0.1396,1934.0974
2519,600559,老白干酒,51.8097,5.2114,0.4379,616.5791,0.9766,276.4694
2520,002371,北方华创,1.0054,268.5498,0.4371,617.7076,0.3349,806.2108
2521,000547,航天发展,1.0228,263.9812,0.4341,621.9765,0.1734,1557.0934
2522,300462,华铭智能,1.0527,256.4833,0.4298,628.1992,0.2296,1175.9582
2523,002298,中电鑫龙,0.5671,476.1065,0.4227,638.7509,0.2451,1101.5912
2524,002214,大立科技,0.5697,473.9336,0.4224,639.2045,0.2031,1329.3944
2525,600560,金自天正,1.2658,213.3038,0.4122,655.0218,0.2659,1015.4193
2526,600439,瑞贝卡,5.2952,50.9896,0.4111,656.7745,0.4219,639.9621
2527,600280,中央商场,456.1884,0.5919,0.4104,657.8947,0.4141,652.0164
2528,601579,会稽山,5.551,48.6399,0.4075,662.5767,0.4975,542.7136
2529,002656,摩登大道,2.8264,95.5279,0.4075,662.5767,0.409,660.1467
2530,300344,太空智造,0.5359,503.8253,0.3952,683.1984,0.2144,1259.3284
2531,000029,深深房A,13.7038,19.7026,0.395,683.5443,0.4175,646.7066
2532,300223,北京君正,7.8636,34.3354,0.3936,685.9756,0.0536,5037.3134
2533,600533,栖霞建设,729.7929,0.37,0.3925,687.8981,0.3594,751.2521
2534,300099,精准信息,0.2781,970.8738,0.3924,688.0734,0.1069,2525.725
2535,600252,中恒集团,4.3266,62.4047,0.3913,690.0077,0.3199,844.0138
2536,002072,凯瑞德,0.2608,1035.2761,0.3894,693.3744,0.0877,3078.6773
2537,002086,东方海洋,2.5685,105.1197,0.389,694.0874,0.3598,750.4169
2538,300450,先导智能,2.6622,101.4199,0.3881,695.697,0.3108,868.7259
2539,300382,斯莱克,2.1486,125.6632,0.3852,700.9346,0.2943,917.4312
2540,600510,黑牡丹,1.0237,263.7491,0.382,706.8063,0.2007,1345.2915
2541,000931,中关村,1.5896,169.8541,0.3812,708.2896,0.4021,671.4748
2542,600485,信威集团,0.606,445.5446,0.3801,710.3394,0.1398,1931.3305
2543,601992,金隅集团,4.4691,60.4148,0.3785,713.3421,0.3323,812.5188
2544,600681,百川能源,0.369,731.7073,0.3769,716.3704,0.1975,1367.0886
2545,600836,界龙实业,3.6994,72.9848,0.3766,716.9411,0.3546,761.4213
2546,002266,浙富控股,1.3642,197.9182,0.3726,724.6377,0.2121,1272.9844
2547,600986,科达股份,1.0802,249.9537,0.3676,734.4939999999999,0.2422,1114.7812
2548,002691,冀凯股份,0.8963,301.2384,0.3646,740.5376,0.2497,1081.2976
2549,002310,东方园林,1.0381,260.0906,0.3563,757.7884,0.2688,1004.4643
2550,600648,外高桥,19.2872,13.9989,0.3532,764.4394,0.3157,855.2423
2551,002343,慈文传媒,0.7901,341.7289,0.3479,776.0851,0.2202,1226.1580000000001
2552,000926,福星股份,13.607000000000001,19.8427,0.34600000000000003,780.3468,0.251,1075.6972
2553,002344,海宁皮城,6.5154,41.4403,0.3451,782.3819,0.4801,562.3828
2554,300255,常山药业,4.4895,60.1403,0.3448,783.0626,0.5048,534.8653
2555,000505,京粮控股,14.1211,19.1203,0.3424,788.5514,0.1849,1460.2488
2556,002515,金字火腿,9.9676,27.0878,0.3402,793.6508,0.3234,834.8794
2557,603567,珍宝岛,5.28,51.1364,0.336,803.5714,0.4567,591.1977
2558,600400,红豆股份,8.5381,31.623,0.3348,806.4516,0.3506,770.1084
2559,300029,天龙光电,1.1616,232.438,0.3335,809.5952,0.1661,1625.5268
2560,300362,天翔环境,1.218,221.6749,0.3333,810.081,0.249,1084.3373
2561,002414,高德红外,0.6806,396.7088,0.332,813.253,0.2341,1153.3533
2562,000009,中国宝安,3.6776,73.4174,0.331,815.71,0.2877,938.4776
2563,600059,古越龙山,7.3971,36.5008,0.331,815.71,0.3578,754.6115
2564,600051,宁波联合,14.7193,18.3433,0.3305,816.944,0.361,747.9224
2565,600693,东百集团,188.9792,1.4287,0.3291,820.4193,0.2932,920.8731
2566,000663,永安林业,1.4127,191.1234,0.3232,835.3960000000001,0.2678,1008.2151
2567,002166,莱茵生物,7.2611,37.1844,0.3186,847.4576,0.3536,763.5747
2568,600145,*ST新亿,,,0.3154,856.0558,0.3254,829.748
2569,600155,宝硕股份,2.1995,122.7552,0.314,859.8726,0.2076,1300.578
2570,300212,易华录,3.2752,82.4377,0.3116,866.4955,0.3421,789.2429
2571,600240,华业资本,54.2943,4.9729,0.311,868.1672,0.3396,795.053
2572,000679,大连友谊,105.6474,2.5557,0.3087,874.6356,0.3146,858.2327
2573,000923,河北宣工,0.5629,479.6589,0.3057,883.2188,0.1711,1578.0245
2574,600732,ST新梅,84.8429,3.1824,0.304,888.1579,0.2644,1021.18
2575,300318,博晖创新,3.3749,80.0024,0.304,888.1579,0.2728,989.7361
2576,600708,光明地产,9.9475,27.1425,0.3026,892.2669999999999,0.3099,871.2488
2577,002529,海源机械,1.3326,202.6114,0.2995,901.5025,0.2476,1090.4685
2578,600759,洲际油气,8.2509,32.7237,0.2962,911.5463,0.2643,1021.5664
2579,600823,世茂股份,8.8044,30.6665,0.2949,915.5646,0.2841,950.3696
2580,300139,晓程科技,0.7848,344.0367,0.2945,916.8081,0.207,1304.3478
2581,002200,云投生态,1.6573,162.9156,0.2939,918.6798,0.2708,997.0458
2582,600692,亚通股份,6.5142,41.4479,0.2924,923.3926,0.2087,1293.723
2583,000831,五矿稀土,1.2632,213.7429,0.2919,924.9743,0.2104,1283.27
2584,600576,祥源文化,1.5603,173.0436,0.2907,928.7926,0.2589,1042.8737
2585,600113,浙江东日,835.1163,0.3233,0.2902,930.3928,0.2619,1030.9278
