,code,name,arturnover,arturndays,inventory_turnover,inventory_days,currentasset_turnover,currentasset_days,year,quanter
1269,300549,优德精密,2.4941,144.3406,4.8704,73.9159,1.2271,293.3746,2015,4
1270,603806,福斯特,4.5861,78.4981,4.8675,73.9599,0.8498,423.6291,2015,4
1271,000158,常山北明,13.5764,26.5166,4.8644,74.0071,2.0469,175.8757,2015,4
1272,000756,新华制药,11.4867,31.3406,4.8626,74.0345,2.3103,155.8239,2015,4
1273,002745,木林森,10.5663,34.0706,4.862,74.0436,1.0593,339.8471,2015,4
1274,600776,东方通信,5.6345,63.8921,4.8586,74.0954,1.1986,300.3504,2015,4
1275,600370,三房巷,8.8088,40.8682,4.8569,74.1214,0.8736,412.0879,2015,4
1276,002790,瑞尔特,7.1527,50.3306,4.8515,74.2039,1.8952,189.9536,2015,4
1277,603655,朗博科技,2.3259,154.7788,4.8451,74.3019,0.9868,364.8156,2015,4
1278,002723,金莱特,5.75,62.6087,4.838,74.4109,2.0408,176.4014,2015,4
1279,002256,兆新股份,3.4278,105.0236,4.8262,74.5928,0.9429,381.8008,2015,4
1280,601107,四川成渝,20.624000000000002,17.4554,4.8229,74.6439,1.3175,273.2448,2015,4
1281,600608,ST沪科,2.6751,134.5744,4.821000000000001,74.6733,1.0147,354.7847,2015,4
1282,000739,普洛药业,6.1258,58.7678,4.8182,74.7167,1.8071,199.2142,2015,4
1283,002079,苏州固锝,4.6562,77.3163,4.8181,74.7182,0.9124,394.5638,2015,4
1284,002812,创新股份,4.0894,88.0325,4.8168,74.7384,1.6261,221.3886,2015,4
1285,603208,江山欧派,11.1889,32.1747,4.8152,74.7632,2.2054,163.2357,2015,4
1286,300577,开润股份,4.7067,76.4867,4.8096,74.8503,1.9643,183.2714,2015,4
1287,002306,*ST云网,8.6692,41.5263,4.8056,74.9126,1.1187,321.8021,2015,4
1288,002427,*ST尤夫,7.3275,49.13,4.8039,74.9391,1.5235,236.298,2015,4
1289,300576,容大感光,1.9480000000000002,184.8049,4.8017,74.9734,1.2499,288.02299999999997,2015,4
1290,002562,兄弟科技,6.4286,55.9998,4.801,74.9844,0.8855,406.55,2015,4
1291,002706,良信电器,11.6161,30.9915,4.7974,75.0406,1.3378,269.0985,2015,4
1292,600229,城市传媒,10.5595,34.0925,4.7961,75.061,1.0421,345.4563,2015,4
1293,600581,八一钢铁,357.5355,1.0069,4.7872,75.2005,2.69,133.829,2015,4
1294,002759,天际股份,16.7729,21.4632,4.7865,75.2115,1.7469999999999999,206.0675,2015,4
1295,600993,马应龙,9.2736,38.8199,4.7862,75.2162,1.0516,342.3355,2015,4
1296,600480,凌云股份,6.1259,58.7669,4.7856,75.2257,1.5104,238.3475,2015,4
1297,603979,金诚信,1.8286,196.8719,4.7852,75.232,0.8758,411.0528,2015,4
1298,300632,光莆股份,3.5711,100.8093,4.7789,75.3311,1.7475,206.0086,2015,4
1299,603110,东方材料,2.9386,122.5073,4.776,75.3769,1.3643,263.8716,2015,4
1300,300432,富临精工,5.1792,69.5088,4.7722,75.4369,1.1788,305.3953,2015,4
1301,300513,恒泰实达,1.5491,232.393,4.7721,75.4385,0.9422,382.0845,2015,4
1302,603020,爱普股份,9.06,39.7351,4.7666,75.5255,1.358,265.0957,2015,4
1303,600332,白云山,18.5893,19.366,4.7635,75.5747,2.0461,175.9445,2015,4
1304,002132,恒星科技,3.1039,115.9831,4.7587,75.6509,1.1188,321.7733,2015,4
1305,600839,四川长虹,7.8571,45.8184,4.7546,75.7161,1.4568,247.11700000000002,2015,4
1306,600190,锦州港,17.055999999999997,21.1069,4.7511,75.7719,1.2648,284.63,2015,4
1307,002755,东方新星,0.7752,464.3963,4.7507,75.7783,0.4629,777.7058,2015,4
1308,002641,永高股份,6.5601,54.8772,4.7395,75.9574,2.0547,175.2081,2015,4
1309,002153,石基信息,7.8428,45.902,4.7368,76.0007,0.7848,458.7156,2015,4
1310,000016,深康佳A,8.5398,42.1556,4.7313,76.089,1.5702,229.2702,2015,4
1311,002531,天顺风能,3.2909,109.3926,4.7297,76.1148,0.9553,376.845,2015,4
1312,300324,旋极信息,4.343,82.89200000000001,4.7288,76.1293,1.137,316.6227,2015,4
1313,603067,振华股份,16.9666,21.2182,4.7227,76.2276,2.3243,154.8853,2015,4
1314,000570,苏常柴A,7.3794,48.7845,4.7162,76.3326,1.3769,261.4569,2015,4
1315,600833,第一医药,11.491,31.3289,4.715,76.3521,2.5051,143.7068,2015,4
1316,600099,林海股份,4.8258,74.59899999999999,4.7145,76.3602,0.9279,387.9728,2015,4
1317,600619,海立股份,3.7864,95.0771,4.7121,76.3991,1.153,312.22900000000004,2015,4
1318,600261,阳光照明,4.1051,87.6958,4.7115,76.4088,1.2646,284.675,2015,4
1319,300477,合纵科技,2.4327,147.9837,4.7063,76.4932,1.1092,324.5582,2015,4
1320,603320,迪贝电气,5.9179,60.8324,4.7035,76.5387,1.5446,233.0701,2015,4
1321,600482,中国动力,12.3719,29.0982,4.694,76.6937,2.4483,147.0408,2015,4
1322,000420,吉林化纤,11.2028,32.1348,4.694,76.6937,1.0215,352.4229,2015,4
1323,002043,兔宝宝,28.7144,12.5373,4.6936,76.7002,2.0404,176.43599999999998,2015,4
1324,000983,西山煤电,4.2015,85.6837,4.692,76.7263,1.3684,263.08099999999996,2015,4
1325,002217,合力泰,4.5645,78.8695,4.6898,76.7623,1.5613,230.5771,2015,4
1326,300298,三诺生物,8.0097,44.9455,4.6877,76.7967,0.7443,483.6759,2015,4
1327,002495,佳隆股份,14.7993,24.3255,4.6869,76.8098,0.7689,468.2013,2015,4
1328,600567,山鹰纸业,7.0661,50.9475,4.6843,76.8525,1.4792,243.3748,2015,4
1329,603738,泰晶科技,2.2261,161.7178,4.6833,76.8689,1.2890000000000001,279.2863,2015,4
1330,002407,多氟多,5.5015,65.4367,4.6748,77.0086,1.4313,251.5196,2015,4
1331,002074,国轩高科,2.9785,120.8662,4.6729,77.04,1.0229,351.9406,2015,4
1332,300570,太辰光,6.0447,59.5563,4.6711,77.0696,1.6554,217.4701,2015,4
1333,600143,金发科技,5.1578,69.7972,4.6702,77.0845,1.8079,199.1261,2015,4
1334,300444,双杰电气,1.672,215.31099999999998,4.6698,77.0911,0.8473,424.879,2015,4
1335,603557,起步股份,4.5492,79.1348,4.6685,77.1126,1.389,259.1793,2015,4
1336,600586,金晶科技,10.448,34.4564,4.6614,77.23,1.2324,292.113,2015,4
1337,600730,中国高科,12.8133,28.0958,4.6596,77.2599,0.6646,541.6792,2015,4
1338,300342,天银机电,3.3237,108.31299999999999,4.659,77.2698,0.8305,433.4738,2015,4
1339,300460,惠伦晶体,3.4108,105.5471,4.6515,77.3944,1.2637,284.8777,2015,4
1340,300098,高新兴,2.7848,129.2732,4.6464,77.4793,0.7047,510.8557,2015,4
1341,002234,民和股份,20.0575,17.9484,4.6436,77.5261,1.1904,302.4194,2015,4
1342,000338,潍柴动力,7.9113,45.5045,4.6417,77.5578,1.2073,298.186,2015,4
1343,300157,恒泰艾普,0.9105,395.3871,4.6366,77.6431,0.5249,685.8449,2015,4
1344,002907,华森制药,3.7795,95.2507,4.6336,77.6934,1.4421,249.6359,2015,4
1345,300692,中环环保,3.2835,109.6391,4.6259,77.8227,0.8005,449.7189,2015,4
1346,002848,高斯贝尔,1.9552,184.1244,4.6194,77.9322,1.0643,338.2505,2015,4
1347,002560,通达股份,3.2599,110.4328,4.6169,77.9744,1.0354,347.6917,2015,4
1348,603045,福达合金,4.4727,80.4883,4.6155,77.9981,1.5953,225.6629,2015,4
1349,300265,通光线缆,1.7561,204.9997,4.6151,78.0048,1.1232,320.5128,2015,4
1350,601208,东材科技,4.9072,73.3616,4.6112,78.0708,1.1953,301.1796,2015,4
1351,000048,康达尔,54.7278,6.577999999999999,4.6104,78.0843,1.8633,193.2056,2015,4
1352,603096,新经典,10.7955,33.3472,4.5965,78.3205,1.483,242.7512,2015,4
1353,600805,悦达投资,15.0259,23.9586,4.5942,78.3597,0.8133,442.6411,2015,4
1354,300221,银禧科技,2.9464,122.18299999999999,4.5924,78.3904,1.4663,245.5159,2015,4
1355,002057,中钢天源,2.3003,156.5013,4.5883,78.4604,0.8619,417.6819,2015,4
1356,300453,三鑫医疗,4.2788,84.1357,4.588,78.4656,1.2891,279.2646,2015,4
1357,002130,沃尔核材,3.2126,112.0588,4.5867,78.4878,1.4915,241.3678,2015,4
1358,000546,金圆股份,6.8502,52.5532,4.5866,78.4895,1.7886,201.2747,2015,4
1359,002787,华源控股,4.2494,84.7178,4.5818,78.5717,1.2819,280.8331,2015,4
1360,603880,南卫股份,3.1669,113.6758,4.5807,78.5906,1.3124,274.3066,2015,4
1361,601163,三角轮胎,16.3785,21.98,4.5783,78.6318,1.6801,214.273,2015,4
1362,600749,*ST藏旅,6.0876,59.1366,4.5768,78.6576,0.3755,958.7217,2015,4
1363,600336,澳柯玛,16.1875,22.2394,4.573,78.7229,2.396,150.2504,2015,4
1364,002273,水晶光电,3.5832,100.4689,4.5714,78.7505,1.0302,349.4467,2015,4
1365,600761,安徽合力,6.8908,52.2436,4.5704,78.7677,1.64,219.5122,2015,4
1366,603899,晨光文具,49.0914,7.3333,4.5691,78.7901,2.6584,135.4198,2015,4
1367,300498,温氏股份,403.4603,0.8923,4.5691,78.7901,3.6423,98.8386,2015,4
1368,000530,大冷股份,2.8956,124.3266,4.5641,78.8764,1.2049,298.78,2015,4
1369,300729,乐歌股份,8.929,40.3181,4.5629,78.8972,1.3596,264.7838,2015,4
1370,002694,顾地科技,3.7991,94.7593,4.5592,78.9612,1.3339,269.8853,2015,4
1371,603829,洛凯股份,3.1076,115.845,4.5578,78.9855,1.2125,296.9072,2015,4
1372,002845,同兴达,5.2469,68.6119,4.5558,79.0202,1.8819,191.296,2015,4
1373,002236,大华股份,2.6062,138.1321,4.5536,79.0583,1.2041,298.9785,2015,4
1374,002437,誉衡药业,26.2487,13.715,4.5517,79.0913,1.5037,239.4095,2015,4
1375,603819,神力股份,5.4449,66.1169,4.5509,79.1052,1.369,262.9657,2015,4
1376,603058,永吉股份,3.1187,115.4327,4.5508,79.107,1.2158,296.1013,2015,4
1377,603906,龙蟠科技,7.8885,45.6361,4.5496,79.1278,1.6412,219.3517,2015,4
1378,603301,振德医疗,5.8874,61.1475,4.548,79.1557,1.5438,233.1908,2015,4
1379,300320,海达股份,1.9088,188.6002,4.5451,79.2062,1.1972,300.7016,2015,4
1380,000586,汇源通信,2.3275,154.6724,4.5437,79.2306,0.971,370.7518,2015,4
1381,002725,跃岭股份,5.0454,71.3521,4.5399,79.2969,1.2365,291.1444,2015,4
1382,002891,中宠股份,9.2781,38.801,4.5396,79.3021,2.946,122.1996,2015,4
1383,300200,高盟新材,3.0666,117.3939,4.5314,79.4456,0.805,447.205,2015,4
1384,600114,东睦股份,4.3988,81.8405,4.5296,79.4772,1.6183,222.4557,2015,4
1385,300563,神宇股份,3.0239,119.0516,4.5276,79.5123,1.3753,261.7611,2015,4
1386,000758,中色股份,7.6214,47.2354,4.5239,79.5774,1.4555,247.3377,2015,4
1387,603398,邦宝益智,106.2339,3.3887,4.5238,79.5791,1.2212,294.79200000000003,2015,4
1388,000959,首钢股份,32.5782,11.0503,4.5222,79.6073,3.3680000000000003,106.8884,2015,4
1389,002916,深南电路,5.1897,69.3682,4.5203,79.6407,2.2674,158.7722,2015,4
1390,002080,中材科技,3.7936,94.8967,4.5136,79.759,1.2078,298.0626,2015,4
1391,601900,南方传媒,6.5787,54.7221,4.5125,79.7784,1.1042,326.0279,2015,4
1392,002469,三维工程,1.0976,327.9883,4.5096,79.8297,0.4635,776.699,2015,4
1393,300183,东软载波,3.0007,119.97200000000001,4.5054,79.9041,0.4308,835.6546,2015,4
1394,300073,当升科技,3.236,111.2485,4.5005,79.9911,1.1686,308.0609,2015,4
1395,002184,海得控制,2.6923,133.7147,4.4988,80.0213,1.2511,287.7468,2015,4
1396,601222,林洋能源,2.4399,147.547,4.498,80.0356,0.7934,453.7434,2015,4
1397,603976,正川股份,8.1448,44.2,4.4887,80.2014,1.5576,231.1248,2015,4
1398,002563,森马服饰,7.2528,49.636,4.4817,80.3267,1.1918,302.0641,2015,4
1399,002863,今飞凯达,6.4613,55.7163,4.4799,80.3589,1.57,229.2994,2015,4
1400,600216,浙江医药,5.1251,70.2425,4.4789,80.3769,1.3263,271.4318,2015,4
1401,002303,美盈森,4.5354,79.3756,4.476,80.429,1.1569,311.1764,2015,4
1402,300660,江苏雷利,3.8603,93.257,4.475,80.4469,1.526,235.9109,2015,4
1403,300353,东土科技,2.4519,146.8249,4.4697,80.5423,0.8025,448.5981,2015,4
1404,603180,金牌厨柜,102.7179,3.5047,4.4682,80.5694,2.5034,143.8044,2015,4
1405,603816,顾家家居,18.5292,19.4288,4.468,80.57300000000001,3.3774,106.5909,2015,4
1406,300176,鸿特科技,4.2015,85.6837,4.4676,80.5802,1.729,208.2128,2015,4
1407,002126,银轮股份,3.6826,97.757,4.4674,80.5838,1.3791,261.0398,2015,4
1408,600523,贵航股份,3.3081,108.8238,4.4656,80.6163,1.2623,285.1937,2015,4
1409,300389,艾比森,5.5597,64.7517,4.4643,80.6397,1.1193,321.6296,2015,4
1410,002124,天邦股份,34.0568,10.5706,4.4569,80.7736,2.4916,144.4855,2015,4
1411,603486,科沃斯,6.4779,55.5736,4.4566,80.7791,2.1895,164.4211,2015,4
1412,002019,亿帆医药,5.534,65.0524,4.4542,80.8226,1.7752,202.7941,2015,4
1413,002206,海利得,6.3518,56.6768,4.4511,80.8789,1.4126,254.8492,2015,4
1414,002421,达实智能,1.8379,195.8757,4.4506,80.888,0.6921,520.156,2015,4
1415,300485,赛升药业,58.5909,6.1443,4.4488,80.9207,0.55,654.5455,2015,4
1416,000581,威孚高科,4.6543,77.3478,4.4458,80.9753,0.7115,505.9733,2015,4
1417,002846,英联股份,5.593999999999999,64.3547,4.4444,81.0008,2.1141,170.2852,2015,4
1418,002335,科华恒盛,2.2082,163.0287,4.4439,81.0099,1.0661,337.6794,2015,4
1419,002833,弘亚数控,18.608,19.3465,4.442,81.0446,3.7102,97.0298,2015,4
1420,603330,上海天洋,3.508,102.6226,4.4414,81.0555,1.6219999999999999,221.9482,2015,4
1421,603612,索通发展,3.7404,96.2464,4.4338,81.1945,1.3269,271.3091,2015,4
1422,002856,美芝股份,2.012,178.9264,4.43,81.2641,1.1131,323.4211,2015,4
1423,300227,光韵达,2.2344,161.1171,4.428999999999999,81.2825,1.1236,320.3987,2015,4
1424,600152,维科精华,10.6773,33.7164,4.4288,81.2861,1.0229,351.9406,2015,4
1425,002104,恒宝股份,10.1164,35.5858,4.4226,81.4001,1.4595,246.6598,2015,4
1426,300625,三雄极光,9.4109,38.2535,4.4215,81.4203,2.2004,163.6066,2015,4
1427,603286,日盈电子,4.2039,85.6348,4.421,81.4295,1.7245,208.7562,2015,4
1428,002910,庄园牧场,24.8864,14.4657,4.4119,81.5975,1.4465,248.8766,2015,4
1429,600389,江山股份,18.5376,19.42,4.4101,81.6308,2.6833,134.1632,2015,4
1430,300272,开能环保,4.4139,81.5605,4.4088,81.6549,0.9516,378.3102,2015,4
1431,002886,沃特股份,4.3281,83.1774,4.4057,81.7123,1.7397,206.9322,2015,4
1432,300134,大富科技,3.6397,98.9093,4.4029,81.7643,1.4111,255.1201,2015,4
1433,600056,中国医药,4.7205,76.2631,4.3989,81.8386,1.6681,215.8144,2015,4
1434,603090,宏盛股份,3.3907,106.1728,4.3989,81.8386,1.1533,312.1477,2015,4
1435,600470,六国化工,41.9252,8.5867,4.3964,81.8852,2.6128,137.7832,2015,4
1436,600903,贵州燃气,5.4334,66.2569,4.3937,81.9355,1.2293,292.8496,2015,4
1437,002654,万润科技,3.1199,115.3883,4.3921,81.9653,1.1161,322.5517,2015,4
1438,600580,卧龙电气,4.1562,86.6176,4.387,82.0606,1.4368,250.5568,2015,4
1439,002810,山东赫达,6.5422,55.0274,4.385,82.0981,1.835,196.1853,2015,4
1440,300507,苏奥传感,6.1383,58.6482,4.3849,82.0999,1.5469,232.7235,2015,4
1441,603701,德宏股份,3.7088,97.0664,4.3826,82.14299999999999,1.6124,223.2697,2015,4
1442,601137,博威合金,9.5372,37.7469,4.3805,82.1824,2.1674,166.0976,2015,4
1443,000850,华茂股份,11.1914,32.1676,4.3801,82.1899,1.4541,247.5758,2015,4
1444,000788,北大医药,2.7977,128.6771,4.3752,82.28200000000001,0.7916,454.7751,2015,4
1445,600328,兰太实业,10.2639,35.0744,4.3724,82.3346,1.5719,229.0222,2015,4
1446,300031,宝通科技,1.8966,189.8134,4.3688,82.4025,0.7623,472.255,2015,4
1447,601003,柳钢股份,59.1345,6.0878,4.3672,82.4327,2.0423,176.2719,2015,4
1448,600966,博汇纸业,9.4848,37.9555,4.3648,82.478,1.2533,287.2417,2015,4
1449,603305,旭升股份,4.6943,76.6888,4.3606,82.5574,2.1067,170.8834,2015,4
1450,603860,中公高科,2.4105,149.3466,4.3596,82.5764,0.8565,420.3152,2015,4
1451,002521,齐峰新材,5.1255,70.2371,4.3585,82.5972,0.8575,419.8251,2015,4
1452,002100,天康生物,34.9197,10.3094,4.3566,82.6332,2.3435,153.6164,2015,4
1453,603728,鸣志电器,4.3531,82.6997,4.3544,82.675,1.791,201.005,2015,4
1454,300403,地尔汉宇,4.6396,77.5929,4.3526,82.7092,0.7244,496.963,2015,4
1455,300665,飞鹿股份,1.4426,249.5494,4.3485,82.7872,0.7962,452.1477,2015,4
1456,300291,华录百纳,2.0287,177.4535,4.3458,82.8386,0.8549,421.1019,2015,4
1457,600655,豫园股份,84.7179,4.2494,4.3457,82.8405,2.5422,141.6096,2015,4
1458,603683,晶华新材,8.9173,40.371,4.3442,82.8691,2.1534,167.1775,2015,4
1459,002387,黑牛食品,15.1607,23.7456,4.3382,82.9837,0.9429,381.8008,2015,4
1460,000153,丰原药业,3.8916,92.5069,4.3381,82.9856,1.6429,219.1247,2015,4
1461,000710,贝瑞基因,4.0383,89.1464,4.3379,82.9895,0.9568,376.2542,2015,4
1462,600211,西藏药业,19.2031,18.747,4.3347,83.0507,2.1362,168.5235,2015,4
1463,600882,广泽股份,4.5095,79.8315,4.3260000000000005,83.2178,0.5959,604.1282,2015,4
1464,002898,赛隆药业,2438.5653,0.1476,4.3192,83.3488,1.9666,183.0571,2015,4
1465,300068,南都电源,3.3701,106.8218,4.3162,83.4067,1.3689,262.9849,2015,4
1466,600929,湖南盐业,22.6783,15.8742,4.3058,83.6082,1.9708,182.6669,2015,4
1467,600079,人福医药,3.2043,112.34899999999999,4.3044,83.6353,1.2836,280.4612,2015,4
1468,600557,康缘药业,2.9711,121.1672,4.2941,83.836,1.2761,282.1096,2015,4
1469,002064,华峰氨纶,6.9408,51.8672,4.2938,83.8418,1.3515,266.3707,2015,4
1470,300050,世纪鼎利,1.6218,221.9756,4.2876,83.9631,0.4378,822.2933,2015,4
1471,000603,盛达矿业,,,4.2867,83.9807,1.8173,198.0961,2015,4
1472,002664,长鹰信质,4.0914,87.9894,4.2834,84.0454,0.8964,401.6064,2015,4
1473,000008,神州高铁,3.4586,104.0884,4.2828,84.0572,1.3721,262.3715,2015,4
1474,002590,万安科技,5.8505,61.5332,4.2788,84.1357,1.3739,262.0278,2015,4
1475,600664,哈药股份,6.5876,54.6481,4.2746,84.2184,1.6789,214.4261,2015,4
1476,600195,中牧股份,19.2887,18.6638,4.2712,84.2854,2.1451,167.8243,2015,4
1477,601766,中国中车,4.562,78.9128,4.2681,84.3467,1.5666,229.797,2015,4
1478,300449,汉邦高科,1.5408,233.6449,4.2626,84.4555,0.6414,561.2722,2015,4
1479,600227,赤天化,6.3322,56.8523,4.2612,84.4832,1.6173,222.5932,2015,4
1480,603059,倍加洁,8.6639,41.5517,4.2589,84.5289,2.2594,159.3343,2015,4
1481,603987,康德莱,5.4901,65.5726,4.2514,84.678,1.8614,193.4028,2015,4
1482,300180,华峰超纤,11.4228,31.5159,4.2511,84.684,1.791,201.005,2015,4
1483,600187,国中水务,1.4276,252.1715,4.2474,84.7577,0.3839,937.7442,2015,4
1484,000833,贵糖股份,42.7209,8.4268,4.2455,84.7957,1.6224,221.8935,2015,4
1485,300555,路通视信,1.5719999999999998,229.0076,4.243,84.8456,0.948,379.7468,2015,4
1486,600609,金杯汽车,5.0594,71.1547,4.2419,84.8676,0.6056,594.4518,2015,4
1487,300032,金龙机电,4.154,86.6635,4.2414,84.8776,1.646,218.71200000000002,2015,4
1488,000915,山大华特,6.2595,57.5126,4.239,84.9257,1.1384,316.2333,2015,4
1489,002721,金一文化,4.975,72.3618,4.2376,84.9537,1.7655,203.9082,2015,4
1490,002859,洁美科技,3.2139,112.0134,4.2368,84.9698,1.4642,245.8681,2015,4
1491,000045,深纺织A,7.2398,49.7251,4.236000000000001,84.9858,0.7063,509.6984,2015,4
1492,603939,益丰药房,19.5501,18.4142,4.231,85.0863,2.1597,166.6898,2015,4
1493,603856,东宏股份,2.2882,157.3289,4.2309,85.0883,1.3888,259.2166,2015,4
1494,300341,麦迪电气,5.835,61.6967,4.2299,85.1084,1.2074,298.1613,2015,4
1495,300522,世名科技,11.5154,31.2625,4.2269,85.1688,1.4924,241.2222,2015,4
1496,300009,安科生物,6.0286,59.7154,4.2261,85.1849,1.4480000000000002,248.6188,2015,4
1497,000880,潍柴重机,12.5291,28.7331,4.2261,85.1849,1.8198,197.8239,2015,4
1498,002899,英派斯,6.5371,55.0703,4.221,85.2878,1.7322,207.8282,2015,4
1499,300579,数字认证,3.9592,90.9275,4.2184,85.3404,0.9744,369.4581,2015,4
1500,002212,南洋股份,3.3174,108.5187,4.2143,85.4234,1.1563,311.3379,2015,4
1501,300686,智动力,4.1105,87.5806,4.2108,85.4944,1.7423,206.6234,2015,4
1502,000611,天首发展,0.2765,1301.9892,4.2107,85.4965,0.0984,3658.5366,2015,4
1503,300583,赛托生物,8.5251,42.2282,4.2104,85.5026,2.5566,140.812,2015,4
1504,603606,东方电缆,4.5156,79.7236,4.2049,85.6144,1.39,258.9928,2015,4
1505,002136,安纳达,15.1128,23.8209,4.2047,85.6185,2.0426,176.24599999999998,2015,4
1506,603986,兆易创新,10.2588,35.0918,4.203,85.6531,1.7328,207.7562,2015,4
1507,300716,国立科技,2.7684,130.039,4.1973,85.7694,1.4894,241.7081,2015,4
1508,002454,松芝股份,3.3823,106.4364,4.1932,85.8533,1.0002,359.92800000000005,2015,4
1509,300001,特锐德,1.5948,225.7336,4.1903,85.9127,0.8908,404.1311,2015,4
1510,300628,亿联网络,7.8322,45.9641,4.19,85.9189,1.7922,200.8704,2015,4
1511,603679,华体科技,2.2244,161.8414,4.185,86.0215,1.3011,276.689,2015,4
1512,300375,鹏翎股份,6.6851,53.8511,4.1848,86.0256,1.3012,276.6677,2015,4
1513,600629,华建集团,6.8702,52.4002,4.1825,86.0729,2.0713,173.8039,2015,4
1514,000034,神州数码,19.8809,18.1078,4.1793,86.1388,1.5162,237.4357,2015,4
1515,300661,圣邦股份,18.4259,19.5377,4.1787,86.1512,1.4014,256.88599999999997,2015,4
1516,300731,科创新源,5.6846,63.32899999999999,4.1741,86.2461,0.9890000000000001,364.004,2015,4
1517,300431,暴风集团,2.7567,130.5909,4.1686,86.3599,1.0773,334.1688,2015,4
1518,002837,英维克,3.0071,119.7167,4.1685,86.36200000000001,1.3067,275.5032,2015,4
1519,603260,合盛硅业,19.4787,18.4817,4.1631,86.47399999999999,2.3293,154.5529,2015,4
1520,000650,仁和药业,12.3429,29.1666,4.1613,86.5114,1.5864,226.9289,2015,4
1521,000571,新大洲A,4.6435,77.5277,4.1602,86.5343,0.9043,398.098,2015,4
1522,002767,先锋电子,1.8465,194.9634,4.16,86.5385,0.5621,640.4554,2015,4
1523,002902,铭普光磁,4.0815,88.2029,4.1476,86.7972,1.7495,205.7731,2015,4
1524,300037,新宙邦,3.5219,102.2176,4.1468,86.8139,0.8836,407.4242,2015,4
1525,600721,百花村,6.8260000000000005,52.7395,4.1418,86.9187,1.053,341.8803,2015,4
1526,002435,长江润发,9.135,39.4089,4.141,86.9355,1.3780000000000001,261.2482,2015,4
1527,300111,向日葵,2.8252,127.4246,4.1409,86.9376,1.3546,265.7611,2015,4
1528,300014,亿纬锂能,3.8457,93.611,4.1403,86.9502,1.2967,277.6278,2015,4
1529,601886,江河集团,1.5173,237.2636,4.1361,87.0385,0.9005,399.7779,2015,4
1530,300743,天地数码,6.5835,54.6822,4.1315,87.1354,2.4005,149.9688,2015,4
1531,600481,双良节能,3.6393,98.9201,4.1304,87.1586,0.9451,380.9121,2015,4
1532,300022,吉峰农机,5.5593,64.7564,4.1304,87.1586,1.6414,219.325,2015,4
1533,600645,中源协和,5.0372,71.4683,4.13,87.1671,0.7688,468.2622,2015,4
1534,000977,浪潮信息,7.3644,48.8838,4.1296,87.1755,1.8086,199.049,2015,4
1535,000936,华西股份,11.9386,30.1543,4.1293,87.1818,1.2237,294.1898,2015,4
1536,002216,三全食品,11.3961,31.5898,4.1216,87.3447,2.3943,150.3571,2015,4
1537,000565,渝三峡A,6.4584,55.7414,4.1185,87.4105,1.3104,274.7253,2015,4
1538,600884,杉杉股份,2.9733,121.0776,4.1182,87.4168,1.0493,343.0859,2015,4
1539,002138,顺络电子,3.0026,119.8961,4.1175,87.4317,1.3591,264.8812,2015,4
1540,002615,哈尔斯,8.4599,42.5537,4.1155,87.4742,1.9238,187.1296,2015,4
1541,300458,全志科技,142.3701,2.5286,4.1126,87.5359,0.9433,381.6389,2015,4
