,code,name_x,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,Unnamed: 0,name_y,eps_2015q1,eps_yoy_2015q1,bvps_2015q1,roe_2015q1,epcf_2015q1,net_profits_2015q1,profits_yoy_2015q1,distrib_2015q1,report_date_2015q1
364,600137,浪莎股份,服饰,四川,108.25,0.97,0.97,63169.01,49604.15,8207.21,34179.76,3.52,0.046,4.95,4.04,19980416,3106.9,0.32,42.23,29.74,19.52,9.07,16132.0,557,浪莎股份,0.0,-87.5,4.75,0.09,,41.53,-86.54,,04-30
365,600186,莲花健康,食品,河南,0.0,10.62,10.62,186558.52,56479.28,34231.03,29952.15,0.28,-0.029,0.0,659.21,19980825,-144063.38,-1.36,-0.62,25.83,12.5,-7.06,90015.0,443,莲花健康,-0.07,74.93,0.5,-12.61,-0.01,-7116.76,74.85,,04-30
366,600735,新华锦,商贸代理,山东,55.84,3.76,3.76,111550.92,87515.5,3041.1,14276.7,0.38,0.045,2.2,4.54,19960726,29316.33,0.78,8.33,-6.24,24.54,5.18,22984.0,298,新华锦,0.04,-2.13,,1.61,,1043.62,1.86,,04-30
367,959,首钢股份,普钢,北京,11.24,29.67,52.89,13600480.0,2190611.0,8483983.0,2009311.75,3.8,0.095,5.13,0.84,19991216,-501973.44,-0.95,-3.51,1.6,13.37,3.45,108432.0,295,首钢股份,-0.06,-6755.56,,-1.35,,-31665.43,-6697.46,,04-30
368,2396,星网锐捷,通信设备,福建,0.0,5.34,5.83,577748.06,445757.44,50670.26,70466.75,1.21,-0.011,5.47,4.36,20100623,173364.63,2.97,64.03,64.08,23.48,-0.51,29641.0,1635,星网锐捷,-0.03,-209.23,,-0.49,,-1039.97,-209.42,,04-27
369,975,银泰资源,铅锌,内蒙,49.57,8.79,14.17,1083688.75,199177.8,196884.73,566831.88,4.0,0.08199999999999999,5.85,2.78,20000608,89295.86,0.63,202.27,1140.42,28.52,13.74,23369.0,427,银泰资源,0.02,-42.18,,0.7,,2644.75,-42.25,,04-30
370,600647,同达创业,综合类,上海,128.83,1.39,1.39,54848.42,48811.45,1855.6,68.08,0.0,0.03,2.42,6.37,19930504,16577.3,1.19,6.07,-66.52,66.22,28.07,12563.0,1626,同达创业,0.02,-166.67,,0.96,,231.24,-166.69,,04-27
371,600856,中天能源,供气供热,吉林,33.45,11.34,13.67,1671219.0,517470.81,83050.65,280488.22,2.05,0.097,3.63,3.59,19940425,162324.11,1.19,-0.25,-3.75,25.48,8.14,24636.0,1013,中天能源,0.1,854.0,,3.46,,3133.69,1442.35,,04-29
372,70,特发信息,通信设备,深圳,28.34,5.42,6.27,619181.88,463234.09,55815.55,73884.7,1.18,0.081,3.24,2.83,20000511,61343.36,0.98,10.48,15.79,15.12,4.17,38761.0,1582,特发信息,0.05,45.75,,1.25,,1347.0,45.56,,04-28
373,600018,上港集团,港口,上海,23.76,227.55,231.74,14248731.0,5147409.5,3299672.75,777569.5,0.34,0.071,3.09,2.19,20061026,3313604.25,1.43,8.15,44.62,29.52,19.1,254285.0,546,上港集团,0.07,4.59,,2.72,,150441.81,4.58,,04-30
374,603,盛达矿业,铅锌,北京,29.82,4.11,6.9,307911.72,89384.43,32143.3,136524.98,1.98,0.097,3.63,3.2,19960823,101105.52,1.47,483.93,472.76,61.85,39.49,33312.0,2491,盛达矿业,0.06,0.0,,4.43,,3168.06,13.39,,04-23
375,2148,北纬科技,互联网,北京,60.87,4.44,5.67,135951.3,72705.31,20103.25,23736.7,0.42,0.03,2.16,3.37,20070810,39571.32,0.7,-51.75,-42.18,50.1,26.31,60338.0,2209,北纬科技,0.03,-66.67,,0.64,,743.76,-33.36,,04-24
376,603118,共进股份,通信设备,深圳,1463.4,7.76,7.82,711192.94,500211.5,125173.82,268026.03,3.43,0.001,5.56,1.31,20150225,81550.25,1.04,-8.77,-99.03,11.02,0.06,43000.0,1590,共进股份,0.25,13.64,,3.95,,6347.28,26.94,,04-28
377,2380,科远股份,电气设备,江苏,122.5,1.43,2.4,238848.02,190399.88,37147.55,139075.47,5.8,0.035,8.59,1.99,20100331,37181.18,1.55,2.28,20.71,41.29,9.31,19548.0,2657,科远股份,0.03,-57.14,,0.33,,310.91,-31.45,,04-21
378,300508,维宏股份,软件服务,上海,117.46,0.15,0.57,55401.92,40307.19,10633.75,20013.46,3.52,0.138,9.13,7.11,20160419,23367.65,4.11,23.67,-29.51,60.58,15.3,11100.0,136,维宏股份,0.11,,,3.43,-0.02,515.06,,,04-18
379,55,方大集团,其他建材,深圳,19.1,6.78,11.84,756252.25,439308.0,48695.43,7282.93,0.06,0.083,2.81,2.26,19960415,196156.88,1.66,13.34,45.19,38.75,15.13,63651.0,2654,方大集团,0.02,34.87,,1.25,,1550.43,35.02,,04-21
380,300488,恒锋工具,机械基件,浙江,40.35,0.25,1.05,106221.22,44148.05,32836.14,33408.65,3.18,0.212,8.6,3.98,20150701,45306.9,4.31,50.44,65.96,55.85,30.34,8297.0,114,恒锋工具,0.23,,,3.44,,1127.95,,,04-25
381,2676,顺威股份,塑料,广东,0.0,7.2,7.2,194848.17,121509.85,55369.05,6072.4,0.08,-0.023,1.41,3.13,20120525,19061.05,0.26,8.77,-358.73,14.69,-4.05,47222.0,2390,顺威股份,0.04,-42.86,,0.6,,646.58,-45.97,,04-23
382,915,山大华特,化学制药,山东,19.41,2.33,2.34,284483.09,144230.77,64138.5,5142.89,0.22,0.316,6.79,3.61,19990609,122950.57,5.25,1.82,-14.56,73.35,16.2,26520.0,2314,山大华特,0.24,-11.11,,4.31,,4261.47,-12.45,,04-24
383,2455,百川股份,化工原料,江苏,45.95,3.16,5.17,260962.8,149128.02,85479.53,42025.31,0.81,0.045,2.61,3.19,20100803,37958.84,0.73,34.96,23.66,12.75,3.69,31830.0,1134,百川股份,0.03,-50.0,,0.97,,795.05,6.86,,04-29
384,600844,丹化科技,化工原料,上海,235.9,8.23,10.17,351478.47,53946.53,235025.88,176197.75,1.73,0.006,2.09,2.81,19940311,-70595.65,-0.69,16.01,-85.42,19.08,1.76,40505.0,1667,丹化科技,-0.0,-91.22,1.09,-0.24,0.03,-204.85,-91.11,,04-27
385,2786,银宝山新,专用机械,深圳,0.0,1.37,3.81,382388.88,254915.72,89801.25,17355.93,0.46,-0.043,2.85,2.77,20151223,47619.0,1.25,7.81,-306.02,14.04,-2.61,35296.0,88,银宝山新,0.12,,,1.84,,1097.18,,,04-27
386,600560,金自天正,电气设备,北京,137.03,2.24,2.24,168359.91,142984.92,15182.42,20672.05,0.92,0.02,3.34,3.25,20020919,25875.72,1.16,-10.0,-30.55,21.31,4.02,28246.0,2302,金自天正,0.04,-20.0,3.18,1.12,0.09,792.56,-35.16,,04-24
387,603322,超讯通信,通信设备,广东,0.0,0.45,1.12,167685.38,144258.86,6322.23,25377.57,2.27,-0.06,4.32,7.43,20160728,13839.17,1.24,32.28,12.23,16.93,-3.13,12779.0,10,超讯通信,-0.02,-118.18,,-0.62,,-124.62,-118.81,,07-14
388,600410,华胜天成,软件服务,北京,167.26,10.94,11.03,1123006.88,676345.38,44479.8,254356.41,2.31,0.017,4.41,2.58,20040427,114655.86,1.04,-12.52,311.18,19.92,2.24,86097.0,1303,华胜天成,0.05,-32.79,,1.36,,3168.62,-33.29,,04-28
389,300053,欧比特,半导体,广东,111.36,4.65,7.02,381593.28,226226.77,17480.97,202420.69,2.88,0.032,4.49,3.2,20100211,39336.9,0.56,29.62,4.32,38.26,12.93,48000.0,2072,欧比特,0.02,-50.0,3.31,0.64,0.01,420.84,-47.93,,04-24
390,2517,恺英网络,互联网,福建,21.63,5.83,14.35,626918.94,321190.84,2006.92,145735.75,1.02,0.172,3.52,4.22,20101207,278186.63,1.94,-4.57,19.21,78.34,39.23,50844.0,2192,恺英网络,0.02,-140.0,,0.7,,422.42,-145.83,,04-24
391,2465,海格通信,通信设备,广东,224.94,18.77,23.07,1158584.88,703543.06,135024.06,381998.91,1.66,0.012,3.54,2.94,20100831,173241.77,0.75,2.45,44.66,35.22,3.5,118421.0,2445,海格通信,0.02,-31.03,,0.47,,2325.5,20.52,,04-23
392,600273,嘉化能源,化工原料,浙江,10.63,12.97,14.85,860120.38,324277.97,385699.53,292793.22,1.97,0.198,4.52,1.86,20030627,201916.63,1.36,3.82,23.47,31.44,21.47,37910.0,593,嘉化能源,0.09,-250.0,,3.95,,11547.99,-736.3,,04-30
393,636,风华高科,元器件,广东,27.81,8.75,8.95,611284.56,248186.77,205474.44,240524.05,2.69,0.13,5.14,2.81,19961129,85635.46,0.96,35.17,327.69,30.37,13.81,77000.0,2325,风华高科,0.01,-16.67,,0.13,,475.58,-39.25,,04-24
394,603589,口子窖,白酒,安徽,20.02,2.94,6.0,721868.56,505850.44,112770.76,97688.22,1.63,0.748,9.22,6.49,20150629,359693.53,5.99,21.02,37.2,74.74,35.9,15443.0,71,口子窖,0.31,,,7.0,,17527.86,,,04-28
395,300161,华中数控,机床制造,湖北,0.0,1.65,1.73,222055.77,156205.67,30581.9,76460.5,4.43,-0.091,6.54,2.45,20110113,16214.95,0.94,-36.76,-81.07,31.92,-13.74,24133.0,1610,华中数控,-0.11,271.33,5.2,-2.12,-0.33,-1802.06,556.68,,04-27
396,2711,欧浦智网,仓储物流,广东,15.1,10.49,10.56,355336.53,256434.3,24569.82,142.41,0.0,0.158,1.72,5.54,20140127,65433.86,0.62,22.27,249.57,7.78,14.34,31085.0,1834,欧浦智网,0.18,-18.18,,2.2,,2766.85,-9.21,,04-25
397,2499,科林环保,环境保护,江苏,32.89,1.63,1.89,169165.02,144210.27,20212.75,35115.26,1.86,0.134,4.06,4.33,20101109,20257.4,1.07,-48.08,412.24,37.97,25.15,16566.0,2784,科林环保,0.02,-50.0,,0.41,,276.74,-38.41,,04-18
398,300487,蓝晓科技,化工原料,陕西,94.93,0.85,2.02,111330.26,69855.63,15452.77,28447.0,1.41,0.099,4.11,9.18,20150702,32248.52,1.59,34.05,35.86,38.73,15.23,21122.0,117,蓝晓科技,0.26,,,3.93,,1542.26,,,04-25
399,2669,康达新材,化工原料,上海,140.73,2.15,2.41,180095.13,121206.47,23915.35,102616.93,4.26,0.041,7.13,3.25,20120416,34339.45,1.42,11.04,-58.07,23.78,7.49,6600.0,1631,康达新材,0.15,87.5,,4.52,,3019.99,263.16,,04-27
400,2179,中航光电,元器件,河南,48.2,7.82,7.91,1037162.0,811747.63,140028.52,97842.93,1.24,0.212,6.4,6.37,20071101,261859.52,3.31,3.86,-8.89,35.09,11.33,20053.0,2145,中航光电,0.18,79.48,,2.88,,8352.64,79.51,,04-24
401,300227,光韵达,元器件,深圳,75.15,1.5,2.22,106597.56,43214.28,39242.59,34657.53,1.56,0.045,3.21,4.24,20110608,21420.4,0.96,49.69,124.91,42.95,8.59,15195.0,1703,光韵达,0.02,-8.33,2.54,0.61,0.14,213.82,-5.06,,04-27
402,600366,宁波韵升,电器仪表,浙江,105.76,5.49,5.57,613193.25,320964.0,92150.49,62803.73,1.13,0.036000000000000004,8.37,1.81,20001030,325451.81,5.84,15.7,-75.16,16.98,4.56,55848.0,2768,宁波韵升,0.19,14.62,,3.18,,10004.21,14.68,,04-18
403,688,建新矿业,铅锌,重庆,27.36,11.37,11.37,248889.16,109950.7,76025.5,18883.17,0.17,0.097,2.01,5.3,19970120,74154.06,0.65,34.73,27.25,55.19,35.42,37125.0,2206,建新矿业,0.01,-47.86,,1.04,,1381.95,-48.01,,04-24
404,2052,同洲电子,通信设备,深圳,0.0,7.46,7.46,168665.41,126867.9,24486.88,87718.4,1.18,-0.036000000000000004,1.21,4.2,20060627,-81022.75,-1.09,-1.55,-1877.51,12.33,-14.29,86763.0,2200,同洲电子,0.0,-105.0,,0.24,,203.06,-104.62,,04-24
405,300447,全信股份,电气设备,江苏,40.21,1.6,3.13,175641.7,91001.67,16741.02,73989.8,2.36,0.098,4.89,3.21,20150422,44690.51,1.43,16.77,14.57,51.5,22.0,15301.0,78,全信股份,0.29,,,6.23,,1771.4,,,04-27
406,2690,美亚光电,专用机械,安徽,80.99,3.27,6.76,252858.45,221374.0,21793.64,39673.51,0.59,0.064,3.31,6.28,20120731,81709.43,1.21,0.42,5.63,52.03,28.0,19571.0,1220,美亚光电,0.1,-36.47,,1.88,,3220.28,-16.46,,04-28
407,300355,蒙草生态,环境保护,内蒙,227.85,11.58,16.04,1179379.75,884746.5,36363.15,28319.75,0.18,0.011,2.26,4.28,20120927,140156.86,0.87,58.89,48.38,25.89,3.5,94708.0,2336,蒙草生态,0.06,-40.0,3.33,1.82,-0.41,2644.72,20.99,,04-24
408,600691,阳煤化工,农药化肥,山西,38.86,17.56,17.57,4234851.5,1715312.75,2018920.75,297271.38,1.69,0.023,2.2,1.62,19931119,-93413.22,-0.53,6.58,85.95,11.33,0.78,53867.0,1561,阳煤化工,0.01,-109.79,,0.44,,2014.42,-109.94,,04-28
409,300409,道氏技术,陶瓷,广东,45.01,1.31,2.15,467046.69,308439.59,58660.85,66636.4,3.1,0.303,6.49,8.4,20141203,47662.17,2.22,437.64,284.78,34.75,8.76,12961.0,2645,道氏技术,0.13,-13.33,8.81,1.5,-0.84,850.89,20.34,,04-21
410,2766,索菱股份,汽车配件,深圳,53.0,1.89,4.22,336282.88,212781.66,41331.51,91269.07,2.16,0.067,4.47,3.19,20150611,50741.4,1.2,63.92,35.8,32.49,7.26,29066.0,42,索菱股份,0.11,,,2.56,,1519.99,,,04-29
411,300456,耐威科技,元器件,北京,284.77,0.96,1.89,308691.72,156144.88,17590.71,97003.25,5.15,0.03,7.38,5.05,20150514,30920.4,1.64,23.1,-34.66,37.75,4.39,11775.0,104,耐威科技,0.06,,,1.35,,357.3,,,04-26
412,2501,利源精制,铝,吉林,23.58,9.39,12.15,1659269.38,197265.27,803292.69,430333.19,3.54,0.087,6.67,1.23,20101117,226879.09,1.87,-8.54,0.52,37.61,17.75,67596.0,2566,利源精制,0.19,11.76,,2.54,,8823.08,12.8,,04-22
413,2048,宁波华翔,汽车配件,浙江,21.86,4.61,6.26,1476204.13,780618.44,255470.27,269668.91,4.31,0.16399999999999998,12.47,1.15,20050603,355025.44,5.67,-11.93,-45.64,19.86,3.19,35422.0,2099,宁波华翔,0.14,-33.33,,1.61,,7532.53,-31.1,,04-24
414,603996,中新科技,家用电器,浙江,108.38,1.03,3.0,504721.91,442222.0,49331.18,55722.03,1.86,0.045,5.03,3.87,20151222,57240.25,1.91,143.66,135.06,7.19,0.78,21302.0,89,中新科技,0.07,,,1.37,,1056.7,,,04-27
415,300007,汉威科技,电器仪表,河南,48.07,2.27,2.93,461676.0,227382.05,77711.9,58779.95,2.01,0.08,4.84,3.18,20091030,50340.05,1.72,5.71,34.54,33.21,6.22,25017.0,2156,汉威科技,0.08,14.29,7.94,0.91,0.17,1140.06,40.72,,04-24
416,600099,林海股份,摩托车,江苏,14421.0,2.19,2.19,60011.28,42018.71,13619.27,20273.75,0.93,0.0,2.15,4.07,19970704,2360.67,0.11,22.65,-94.0,10.74,0.03,18013.0,1833,林海股份,0.0,30.0,,0.12,,56.59,14.2,,04-25
417,2642,荣之联,软件服务,北京,95.8,4.96,6.62,599500.25,345176.19,55267.2,289922.75,4.38,0.03,6.36,1.78,20111220,52717.28,0.8,79.37,627.1,27.14,3.64,51285.0,1639,荣之联,0.02,-53.01,,0.26,,656.35,-48.11,,04-27
418,300264,佳创视讯,通信设备,深圳,104.25,3.19,4.13,91557.6,59438.56,1543.22,9648.55,0.23,0.017,1.33,5.46,20110916,1580.41,0.04,170.79,164.7,32.44,8.19,22286.0,2500,佳创视讯,-0.02,-62.2,2.69,-0.7,-0.1,-434.8,-38.34,,04-23
419,600685,中船防务,船舶,广东,280.08,8.21,14.14,4256558.0,2823661.25,1019688.13,807158.94,5.71,0.017,8.23,2.33,19931028,125291.82,0.89,-27.43,31.65,2.13,0.82,70244.0,743,中船防务,-0.16,6.03,,-2.38,,-20367.61,78.77,,04-29
420,565,渝三峡Ａ,染料涂料,重庆,60.98,4.34,4.34,148000.45,73497.38,24652.99,6151.98,0.14,0.026,2.43,2.56,19940408,43590.84,1.01,-83.94,-34.95,20.87,7.34,45669.0,2412,渝三峡A,0.05,-28.57,,1.31,,837.63,-30.63,,04-23
421,2779,中坚科技,农用机械,浙江,140.01,0.4,1.32,81184.05,51454.53,18261.03,19537.85,1.48,0.034,4.81,3.99,20151209,27321.86,2.07,-13.76,-45.33,18.66,4.11,12131.0,179,中坚科技,0.16,23.08,,3.23,,1061.36,20.88,,06-25
422,600391,航发科技,航空,四川,0.0,3.3,3.3,568105.19,353810.94,177792.84,101153.42,3.06,-0.035,5.38,3.39,20011212,33148.23,1.0,-3.38,-465.28,20.53,-3.03,50693.0,1213,航发科技,-0.01,-10100.0,,-0.22,,-369.25,-11379.07,,04-28
423,600891,秋林集团,百货,黑龙江,29.94,3.84,6.18,559853.5,477506.09,18413.63,150007.92,2.43,0.052000000000000005,4.96,1.26,19960325,85445.65,1.38,122.67,-41.51,3.72,1.11,35658.0,2650,秋林集团,0.06,0.0,,2.41,,2063.51,0.55,,04-21
424,600397,*ST安煤,煤炭开采,江西,46.82,9.9,9.9,679943.25,278288.88,292661.81,186328.3,1.88,0.014,0.82,3.19,20020702,-239133.22,-2.42,17.5,125.78,14.75,1.31,61982.0,1251,*ST安煤,0.0,-72.73,,0.03,,92.79,-71.92,,04-28
425,300256,星星科技,元器件,浙江,53.19,5.94,9.73,893287.63,442574.31,207078.56,260911.55,2.68,0.025,3.52,1.48,20110819,19341.85,0.2,-21.97,144.09,17.3,2.12,38937.0,1793,星星科技,0.06,-233.55,7.21,0.85,-0.04,1374.16,-248.28,,04-25
426,2014,永新股份,塑料,安徽,21.46,4.85,5.04,235072.95,155624.44,65370.73,59868.15,1.19,0.085,3.59,2.04,20040708,68632.6,1.36,19.23,2.23,20.92,8.47,21093.0,2119,永新股份,0.11,10.0,,2.38,,3630.21,6.5,,04-24
427,300322,硕贝德,通信设备,广东,68.52,3.7,4.07,187654.06,107344.92,61204.41,4975.83,0.12,0.038,1.52,6.89,20120608,13505.0,0.33,14.79,412.62,21.83,4.3,30900.0,1602,硕贝德,-0.04,-166.67,2.59,-1.52,0.2,-886.44,-223.87,,04-27
428,600416,湘电股份,电气设备,湖南,0.0,8.81,9.46,2200904.25,1579577.0,174317.66,486940.06,5.15,-0.192,6.66,1.41,20020718,27949.21,0.3,-40.98,-375.77,8.29,-18.69,33197.0,548,湘电股份,-0.04,-1850.0,,-31.0,,-2425.62,-1843.73,,04-30
429,603229,奥翔药业,化学制药,浙江,385.72,0.54,1.6,74310.02,51031.64,16079.32,22864.82,1.43,0.013,3.54,5.47,20170509,15958.62,1.0,28.05,-83.29,44.73,4.03,13554.0,195,奥翔药业,0.21,,2.74,10.0,0.14,995.12,,,06-05
430,2415,海康威视,电器仪表,浙江,53.35,79.07,92.27,5020826.0,4255464.5,405325.59,185362.3,0.2,0.197,3.49,12.02,20100528,1841429.38,2.0,32.95,22.64,45.06,19.39,137437.0,2903,海康威视,0.26,52.05,,6.79,,104464.19,52.14,,04-11
431,300470,日机密封,机械基件,四川,43.41,0.64,1.07,120717.97,93537.68,8914.67,39590.67,3.71,0.287,9.54,5.23,20150612,45099.65,4.23,39.77,84.47,53.4,22.63,6979.0,209,日机密封,0.41,-19.61,,4.75,,1649.07,-18.46,,05-25
432,300297,蓝盾股份,软件服务,广东,43.57,7.42,11.75,807071.88,432694.41,70804.75,189589.02,1.61,0.054000000000000006,3.44,2.75,20120315,98929.09,0.84,55.86,12.21,50.96,12.02,52417.0,2154,蓝盾股份,0.05,1225.0,3.69,1.43,-0.79,1029.72,1101.06,,04-24
433,2603,以岭药业,中成药,河北,16.32,9.89,12.06,819114.94,445784.34,267112.75,295123.78,2.45,0.258,6.16,2.73,20110728,296073.69,2.46,20.23,41.55,68.23,19.65,42501.0,1536,以岭药业,0.22,22.22,,2.68,,12359.71,22.36,,04-28
434,600153,建发股份,商贸代理,福建,14.11,28.35,28.35,20628530.0,17948236.0,135120.25,243749.77,0.86,0.205,8.53,1.36,19980616,1764596.25,6.22,24.74,37.64,4.98,1.2,93830.0,605,建发股份,0.13,-31.58,,2.08,,36138.89,-14.69,,04-30
435,2361,神剑股份,化工原料,安徽,58.4,6.0,8.63,332574.06,219187.05,39610.68,48493.9,0.56,0.02,2.26,2.1,20100303,53053.53,0.62,3.79,-23.68,15.98,4.95,54820.0,1689,神剑股份,0.05,5.15,,1.64,,1948.36,25.65,,04-27
436,2017,东信和平,通信设备,广东,85.69,3.45,3.46,156085.27,117726.11,21313.42,21151.57,0.61,0.023,2.72,2.9,20040713,31721.89,0.92,-14.1,-8.89,27.77,3.28,43625.0,1611,东信和平,0.03,-14.14,,1.24,,947.53,11.62,,04-27
437,300162,雷曼股份,元器件,深圳,1056.35,2.19,3.5,130910.47,65603.86,17523.61,63208.98,1.81,0.002,3.11,2.71,20110113,9217.45,0.26,9.09,-91.96,21.43,0.46,26452.0,2322,雷曼股份,0.05,15.56,5.63,0.93,-0.13,702.89,16.38,,04-24
438,2191,劲嘉股份,广告包装,深圳,14.86,13.03,14.95,826303.56,348783.88,170077.59,164824.63,1.1,0.142,4.41,1.92,20071205,309146.0,2.07,8.08,21.09,47.14,26.14,62850.0,1664,劲嘉股份,0.4,33.33,,7.35,,26469.15,37.03,,04-27
439,600677,航天通信,通信设备,浙江,0.0,4.16,5.22,1695415.25,1324254.63,167719.19,212387.3,4.07,-0.025,6.22,1.62,19930928,58597.31,1.12,6.44,-311.85,13.31,-0.47,76628.0,389,航天通信,-0.05,-232.44,,-1.48,,-2261.67,-232.41,,04-30
440,2785,万里石,其他建材,福建,151.53,0.97,2.0,120036.86,91389.05,8784.3,17332.67,0.87,0.019,3.23,3.61,20151223,26086.7,1.3,0.03,9.78,20.4,2.2,33116.0,181,万里石,0.02,100.0,,,,373.07,143.22,,06-25
441,300237,美晨生态,建筑施工,山东,22.46,11.67,14.53,821592.75,634285.25,31496.44,93851.5,0.65,0.08900000000000001,2.29,3.47,20110629,152561.56,1.05,21.11,66.7,35.96,18.7,10955.0,2406,美晨生态,0.08,-55.56,9.55,1.65,-0.33,2031.95,95.59,,04-23
442,300448,浩云科技,软件服务,广东,201.41,1.78,2.18,134544.44,91550.31,26910.4,59234.36,2.71,0.029,5.21,4.48,20150424,30885.59,1.41,81.6,139.39,38.95,4.96,10256.0,2410,浩云科技,-0.2,-16.67,3.65,-5.29,-0.96,-1220.85,-14.74,,04-23
443,300079,数码科技,通信设备,北京,29.14,12.09,14.34,430073.0,278922.69,46751.05,72793.9,0.51,0.04,2.56,1.67,20100430,135111.5,0.94,2.74,7.52,52.02,19.51,87956.0,2563,数码科技,0.06,-47.51,4.27,1.52,-0.14,4430.15,6.11,,04-22
444,2682,龙洲股份,公路,福建,49.74,2.88,3.75,719256.19,372571.19,145380.66,158063.94,4.22,0.051,7.29,1.39,20120612,70050.28,1.87,44.48,48.83,15.12,2.38,24763.0,2373,龙洲股份,0.05,0.0,,1.02,,1084.22,0.22,,04-23
445,300432,富临精工,汽车配件,四川,62.0,3.77,5.1,558470.31,272158.81,67585.03,239697.8,4.7,0.05,7.94,1.55,20150319,72105.0,1.41,-39.89,-70.05,33.93,8.74,24968.0,2316,富临精工,0.47,23.23,6.81,10.04,0.09,4211.9,22.72,,04-24
446,600754,锦江股份,酒店餐饮,上海,37.8,6.49,9.58,4254836.5,1190542.5,660995.25,802485.94,8.38,0.241,12.97,2.8,19961011,239562.77,2.5,14.48,15.78,89.65,7.09,48346.0,535,锦江股份,0.19,19.3,,1.79,,15367.93,59.14,,04-30
447,2703,浙江世宝,汽车配件,浙江,0.0,4.5,7.9,209792.45,122933.26,59959.28,18525.0,0.23,-0.006999999999999999,1.86,3.45,20121102,35922.65,0.45,0.29,-130.9,14.5,-1.95,42987.0,1702,浙江世宝,0.05,2.04,,1.14,,1632.65,19.01,,04-27
448,2316,键桥通讯,软件服务,深圳,60.29,3.15,3.93,273934.78,122531.4,18176.98,24734.57,0.63,0.044,2.16,4.95,20091209,17408.49,0.44,1099.59,181.98,35.66,2.49,17883.0,2079,键桥通讯,0.01,0.0,,0.6,,503.7,2.22,,04-24
449,601098,中南传媒,出版业,湖南,22.83,17.96,17.96,1960749.0,1667292.63,133990.16,441090.06,2.46,0.147,7.56,1.77,20101028,645998.19,3.6,-23.31,-25.32,46.05,16.07,33402.0,925,中南传媒,0.16,23.08,,2.82,,29539.08,23.15,,04-29
450,300348,长亮科技,软件服务,深圳,688.58,1.83,2.99,145888.22,92483.77,25109.68,47424.98,1.58,0.012,3.61,8.92,20120817,29524.86,0.99,22.39,305.43,53.64,2.24,22000.0,2437,长亮科技,0.11,,8.69,1.33,-0.65,645.73,2537.09,,04-23
451,603056,德邦股份,仓储物流,上海,64.48,1.0,9.6,725457.44,472932.06,153337.02,31549.02,0.33,0.11,3.74,7.18,20180116,209397.63,2.18,0.0,0.0,13.71,2.12,46165.0,341,德邦股份,,,,,,-1525.4,-909.58,,04-30
452,600288,大恒科技,软件服务,北京,106.86,4.37,4.37,307917.28,206071.09,32258.35,18708.6,0.43,0.021,3.54,2.58,20001129,78691.61,1.8,23.11,183.93,21.69,1.42,49125.0,2700,大恒科技,-0.01,-69.25,,-0.31,,-448.11,-69.39,,04-21
453,2111,威海广泰,航空,山东,24.13,2.85,3.82,442695.81,284040.09,84553.9,137119.63,3.59,0.133,6.96,1.85,20070126,78898.36,2.07,15.45,24.3,35.96,13.26,29509.0,916,威海广泰,0.08,14.29,,1.99,,2514.65,16.17,,04-29
454,600775,南京熊猫,通信设备,江苏,64.85,6.72,9.14,586273.0,450528.31,84595.85,146404.3,1.6,0.029,3.71,2.03,19961118,75720.85,0.83,20.6,146.82,14.32,2.56,37578.0,547,南京熊猫,0.03,19.66,,0.99,,3171.44,19.59,,04-30
455,2258,利尔化学,农药化肥,四川,25.62,5.24,5.24,528028.06,228365.45,185764.55,81008.8,1.54,0.22,4.76,4.75,20080708,100464.11,1.92,72.18,98.58,30.59,12.78,21230.0,541,利尔化学,0.15,-11.76,,2.51,,2951.99,-13.06,,04-30
456,601933,永辉超市,超市连锁,福建,29.3,81.35,95.7,3259011.75,1884152.75,372981.94,681793.38,0.71,0.078,2.02,4.54,20101215,398923.94,0.42,22.97,0.56,22.79,3.99,175223.0,302,永辉超市,0.11,-42.11,,5.5,,36383.6,19.03,,04-30
457,600592,龙溪股份,机械基件,福建,32.86,4.0,4.0,273942.56,146470.11,64840.8,69608.68,1.74,0.062,4.74,1.71,20020805,47684.06,1.19,37.84,171.61,28.09,9.2,27078.0,1773,龙溪股份,0.03,-27.91,,0.54,,1238.03,-28.1,,04-25
458,601766,中国中车,运输设备,北京,54.99,229.18,286.99,37238832.0,25190632.0,5620558.5,4063666.5,1.42,0.044,4.28,2.28,20080818,5034628.0,1.75,-1.99,10.36,22.73,3.86,889929.0,395,中国中车,0.07,16.67,,2.37,,97172.07,25.84,,04-30
459,600697,欧亚集团,百货,吉林,18.51,1.55,1.59,2228141.5,634826.31,1103998.0,29804.0,1.87,0.315,15.01,1.56,19931206,184467.97,11.6,18.9,8.2,22.94,1.37,16963.0,1845,欧亚集团,0.3,20.0,,2.8,,4516.12,13.8,,04-25
460,600338,西藏珠峰,铅锌,西藏,21.03,1.58,6.53,400380.0,258801.34,94929.86,2236.43,0.03,0.343,2.86,10.07,20001227,184702.25,2.83,-3.68,-26.85,71.12,40.32,23000.0,397,西藏珠峰,-0.09,-12.15,,,,-1494.88,-12.76,,04-30
