,code,name,roe,net_profit_ratio,gross_profit_rate,net_profits,eps,business_income,bips,year,quanter
1900,002765,蓝黛传动,7.41,9.45,20.6864,74.0432,0.3559,783.3701,3.7662,2015,4
1901,002721,金一文化,7.4,1.99,10.9155,152.6319,0.2355,7637.132,11.785,2015,4
1902,000014,沙河股份,7.4,12.81,42.5992,52.9635,0.2625,413.2137,2.0486,2015,4
1903,002455,百川股份,7.4,2.61,10.9608,60.1265,0.1268,2295.7549,4.8421,2015,4
1904,300263,隆华节能,7.39,13.03,25.1841,178.6507,0.40299999999999997,1370.7993,3.0922,2015,4
1905,002589,瑞康医药,7.38,2.41,10.9705,235.9385,0.4254,9749.9579,17.5819,2015,4
1906,603612,索通发展,7.37,5.76,20.3828,99.6463,0.552,1727.9875,9.573,2015,4
1907,300270,中威电子,7.37,16.86,56.0442,42.5707,0.156,252.4528,0.9256,2015,4
1908,600973,宝胜股份,7.37,1.23,8.3723,160.5011,0.3873,12988.4302,31.3449,2015,4
1909,002782,可立克,7.37,7.68,21.6754,57.1863,0.3356,743.9784,4.3660000000000005,2015,4
1910,300315,掌趣科技,7.36,41.85,61.4329,470.4088,0.1769,1123.7786,0.4227,2015,4
1911,000096,广聚能源,7.36,14.75,13.8758,147.2529,0.2788,997.8374,1.8898,2015,4
1912,600266,北京城建,7.36,15.56,38.4145,1429.0320000000002,0.9119,9178.204,5.857,2015,4
1913,600785,新华百货,7.36,1.84,20.1002,136.7278,0.6059,7403.9968,32.8145,2015,4
1914,600704,物产中大,7.36,0.75,3.1529,1384.5379999999998,0.6268,182360.0767,82.5698,2015,4
1915,000586,汇源通信,7.33,3.9,16.7148,16.9841,0.0878,434.9538,2.2485,2015,4
1916,002228,合兴包装,7.31,4.02,19.7218,114.7387,0.308,2852.474,7.6578,2015,4
1917,002144,宏达高科,7.31,23.69,26.5842,124.7939,0.7059,526.649,2.9794,2015,4
1918,603366,日出东方,7.31,10.38,38.2802,269.4601,0.3368,2594.8277,3.2435,2015,4
1919,002089,新海宜,7.3,7.91,25.7268,137.8434,0.2005,1741.9812,2.5343,2015,4
1920,300410,正业科技,7.29,11.01,35.4788,39.3404,0.2465,357.0835,2.2381,2015,4
1921,000537,广宇发展,7.29,9.86,52.0099,142.3659,0.2776,1443.6436,2.8156,2015,4
1922,002210,飞马国际,7.28,0.36,0.5041,174.6869,0.2335,47637.2249,63.6938,2015,4
1923,002354,天神娱乐,7.28,38.48,68.6948,362.1031,1.2635,940.8476,3.2829,2015,4
1924,000667,美好置业,7.28,9.15,28.7946,428.1811,0.1672,4678.8059,1.8279,2015,4
1925,600477,杭萧钢构,7.27,3.18,23.509,120.5104,0.1489,3786.4347,4.6789,2015,4
1926,600515,海航基础,7.26,4.84,35.9187,63.9377,0.1512,1321.0081,3.1246,2015,4
1927,600415,小商品城,7.26,12.08,40.9931,688.4019,0.1264,5698.1898,1.0468,2015,4
1928,000516,国际医学,7.25,6.17,20.2306,241.0249,0.3057,3900.3695,4.947,2015,4
1929,000883,湖北能源,7.25,22.26,37.7543,1577.8168,0.2949,7085.1197,1.3246,2015,4
1930,002598,山东章鼓,7.24,12.26,37.8276,54.7247,0.1753,446.1351,1.4299,2015,4
1931,600626,申达股份,7.21,2.2,8.1953,169.9556,0.2392,7706.2494,10.8501,2015,4
1932,300304,云意电气,7.19,16.37,31.0426,70.6765,0.3533,431.5147,2.1575,2015,4
1933,002063,远光软件,7.19,13.25,62.5263,121.2275,0.2032,914.7869,1.5334,2015,4
1934,601700,风范股份,7.19,7.28,17.0056,202.726,0.1788,2781.4388,2.4543,2015,4
1935,600661,新南洋,7.18,5.15,39.7122,60.1012,0.2319,1165.2033,4.4975,2015,4
1936,002533,金杯电工,7.17,4.51,14.7536,146.0616,0.264,3236.1314,5.8505,2015,4
1937,603222,济民制药,7.17,11.53,48.4222,51.7471,0.3234,448.5956,2.8037,2015,4
1938,300301,长方集团,7.16,7.11,25.945999999999998,100.8657,0.1461,1418.5322,2.0547,2015,4
1939,000819,岳阳兴长,7.16,3.27,10.7447,48.6041,0.1974,1482.3157,6.0229,2015,4
1940,002429,兆驰股份,7.16,5.67,12.7428,345.6511,0.2157,6095.8772,3.8056,2015,4
1941,600738,兰州民百,7.15,7.53,24.6726,84.4849,0.22899999999999998,1120.6652,3.0381,2015,4
1942,300449,汉邦高科,7.15,9.48,35.2473,45.4517,0.6428,479.1915,6.7778,2015,4
1943,600100,同方股份,7.14,4.43,19.3922,1261.5934,0.4256,28447.2842,9.5979,2015,4
1944,000042,中洲控股,7.14,7.94,39.8735,401.1773,0.6032,5047.8240000000005,7.5899,2015,4
1945,600203,福日电子,7.13,1.89,7.1862,117.2738,0.3083,6182.6673,16.2581,2015,4
1946,002198,嘉应制药,7.13,13.94,73.3697,66.3549,0.1307,475.805,0.9375,2015,4
1947,002329,皇氏集团,7.13,10.95,34.5761,184.6173,0.2204,1685.1377,2.0117,2015,4
1948,603690,至纯科技,7.13,8.52,39.726,17.6987,0.1134,207.5068,1.3301,2015,4
1949,000767,漳泽电力,7.12,4.52,22.6419,411.8825,0.1827,9097.4949,4.0366,2015,4
1950,000601,韶能股份,7.12,9.34,30.8838,281.1747,0.2602,3007.2218,2.783,2015,4
1951,002611,东方精工,7.12,5.0,24.9442,64.8382,0.1116,1294.7859,2.2301,2015,4
1952,300002,神州泰岳,7.1,12.66,36.73,351.3412,0.1761,2773.4873,1.3905,2015,4
1953,601228,广州港,7.1,10.01,30.8662,672.4925,0.1223,6712.6081,1.2216,2015,4
1954,002740,爱迪尔,7.09,8.02,21.13,67.3788,0.6737,839.5156,8.3951,2015,4
1955,600396,金山股份,7.08,3.61,24.4695,258.6227,0.1756,7153.9098,4.8576,2015,4
1956,600857,宁波中百,7.07,3.99,11.7889,43.0926,0.1921,1078.2095,4.8065,2015,4
1957,002370,亚太药业,7.06,11.98,41.1002,55.4993,0.272,463.1455,2.2703,2015,4
1958,601226,华电重工,7.06,5.07,15.627,260.6784,0.2256,5140.8576,4.4509,2015,4
1959,603021,山东华鹏,7.05,6.89,28.9491,50.0864,0.4752,725.924,6.8873,2015,4
1960,000970,中科三环,7.05,7.84,23.4163,274.7635,0.2579,3502.3458,3.2879,2015,4
1961,300195,长荣股份,7.05,14.82,41.1486,164.7709,0.4856,1111.1286,3.2747,2015,4
1962,600621,华鑫股份,7.04,35.68,43.3409,130.3873,0.2487,365.338,0.6971,2015,4
1963,300466,赛摩电气,7.04,14.2,39.5488,33.1389,0.4142,233.2439,2.9155,2015,4
1964,600995,文山电力,7.03,5.27,19.9053,103.1596,0.2155,1953.8375,4.083,2015,4
1965,300227,光韵达,7.03,11.58,39.3388,26.1548,0.1879,225.7759,1.6225,2015,4
1966,600692,亚通股份,7.02,7.88,16.3891,41.2242,0.1171,522.8595,1.4863,2015,4
1967,600830,香溢融通,7.02,8.33,12.5517,141.7076,0.3119,1700.9365,3.7438,2015,4
1968,002541,鸿路钢构,7.0,5.53,18.171,176.7352,0.6594,3192.6324,11.9128,2015,4
1969,000861,海印股份,7.0,11.85,39.4667,195.9242,0.087,1652.3872,0.7344,2015,4
1970,300292,吴通控股,6.99,11.15,26.3526,167.4252,0.5248,1500.9911,4.7057,2015,4
1971,600831,广电网络,6.98,5.58,34.6308,133.2284,0.2364,2386.8602,4.2362,2015,4
1972,002757,南兴装备,6.97,10.79,29.4668,50.1409,0.4585,464.4019,4.2473,2015,4
1973,000860,顺鑫农业,6.96,3.9,37.2834,376.27099999999996,0.6594,9637.4234,16.8902,2015,4
1974,300200,高盟新材,6.96,10.95,33.4917,53.5347,0.2506,488.4729,2.2868,2015,4
1975,002478,常宝股份,6.95,7.04,16.0711,206.0619,0.515,2923.0806,7.3058,2015,4
1976,000665,湖北广电,6.95,15.45,48.0384,372.1634,0.5849,2408.1486,3.7851,2015,4
1977,000023,深天地A,6.95,2.57,18.0151,26.7307,0.1926,1037.8041,7.4793,2015,4
1978,600025,华能水电,6.92,17.64,49.0532,2287.3111,0.2545,12960.8444,1.4424,2015,4
1979,300111,向日葵,6.92,4.8,22.399,87.6342,0.0782,1824.2415,1.629,2015,4
1980,000039,中集集团,6.91,3.36,18.0701,1974.005,0.6629,58685.804000000004,19.7076,2015,4
1981,002098,浔兴股份,6.91,6.91,30.631999999999998,71.9683,0.2321,1041.4569,3.3595,2015,4
1982,300079,数码科技,6.9,21.27,61.7158,218.8663,0.1588,1028.8723,0.7467,2015,4
1983,600106,重庆路桥,6.89,70.16,87.7247,224.7499,0.2475,320.3348,0.3528,2015,4
1984,300441,鲍斯股份,6.89,12.15,28.4232,31.2625,0.185,257.2256,1.5224,2015,4
1985,603268,松发股份,6.89,12.68,31.3269,36.8865,0.4191,290.8772,3.3054,2015,4
1986,300291,华录百纳,6.88,14.16,25.7299,266.9023,0.3766,1884.8872,2.6602,2015,4
1987,601216,君正集团,6.88,17.37,34.51,839.863,0.2278,4833.3857,1.3111,2015,4
1988,603005,晶方科技,6.87,19.67,35.8186,113.2753,0.4996,575.7184,2.5395,2015,4
1989,600470,六国化工,6.87,2.66,11.6082,148.7932,0.2852,5576.9982,10.692,2015,4
1990,300119,瑞普生物,6.86,13.91,58.7313,110.3108,0.2834,792.8345,2.0373,2015,4
1991,002390,信邦制药,6.86,4.17,20.6025,174.3794,0.1393,4179.7561,3.3407,2015,4
1992,600893,航发动力,6.86,4.4,17.8703,1033.3379,0.5302,23480.022999999997,12.0489,2015,4
1993,600779,水井坊,6.86,10.29,75.3006,87.9736,0.18,854.8672,1.7498,2015,4
1994,002616,长青集团,6.86,6.84,25.6135,109.62899999999999,0.305,1600.7384,4.4547,2015,4
1995,002279,久其软件,6.86,18.83,65.9097,134.9794,0.6231,716.6793,3.3088,2015,4
1996,002185,华天科技,6.85,8.22,20.5227,318.5161,0.3885,3874.0171,4.7263,2015,4
1997,603936,博敏电子,6.85,5.39,20.2916,60.9585,0.3642,1130.2546,6.7538,2015,4
1998,600033,福建高速,6.84,21.36,63.4371,550.7852,0.2006,2577.755,0.9392,2015,4
1999,600807,*ST天业,6.84,9.24,34.3714,112.1371,0.1309,1213.1442,1.4161,2015,4
2000,600280,中央商场,6.84,1.69,21.6859,112.8358,0.0982,6646.1354,5.7876,2015,4
2001,300049,福瑞股份,6.83,15.17,67.3867,91.6852,0.348,604.1913,2.2933,2015,4
2002,000889,茂业通信,6.82,6.93,22.3257,153.6032,0.247,2215.8674,3.5634,2015,4
2003,002630,华西能源,6.82,5.36,17.5884,198.4158,0.2688,3699.739,5.0131,2015,4
2004,600251,冠农股份,6.82,8.56,12.4427,131.1408,0.16699999999999998,1531.6784,1.9515,2015,4
2005,601929,吉视传媒,6.82,18.9,46.2566,411.3451,0.1322,2175.8089,0.6994,2015,4
2006,600713,南京医药,6.81,0.63,5.9201,156.7245,0.1746,24813.0873,27.6491,2015,4
2007,300278,华昌达,6.81,5.75,17.9305,100.6607,0.1846,1749.7087,3.2102,2015,4
2008,600863,内蒙华电,6.8,6.45,19.2761,699.1465,0.1203,10829.353000000001,1.8646,2015,4
2009,002356,赫美集团,6.8,8.36,34.8767,105.5915,0.34,1262.0205,4.0648,2015,4
2010,002403,爱仕达,6.8,5.05,38.6626,113.3946,0.3634,2242.0194,7.1859,2015,4
2011,600051,宁波联合,6.78,3.43,18.0712,127.2178,0.4092,3698.3951,11.8965,2015,4
2012,002230,科大讯飞,6.78,17.0,48.8951,425.2945,0.3305,2500.7991,1.9436,2015,4
2013,002197,证通电子,6.77,7.23,31.2171,81.593,0.1915,1127.4414,2.6463,2015,4
2014,300130,新国都,6.77,8.74,37.7368,85.4959,0.37,977.5664,4.2314,2015,4
2015,002361,神剑股份,6.77,9.91,23.0937,116.8325,0.2708,1178.6884,2.7328,2015,4
2016,002652,扬子新材,6.77,2.83,17.0595,41.2083,0.1287,1450.9977,4.5338,2015,4
2017,002766,索菱股份,6.77,8.07,28.0775,65.2636,0.3566,808.5282,4.4179,2015,4
2018,600509,天富能源,6.76,8.96,30.0582,312.4688,0.345,3483.9691,3.8467,2015,4
2019,000553,沙隆达A,6.76,6.53,20.301,141.8405,0.2388,2169.9366,3.6535,2015,4
2020,002666,德联集团,6.75,9.02,23.1228,178.7075,0.2369,1980.2008,2.6251,2015,4
2021,300088,长信科技,6.75,5.96,12.3814,237.7145,0.2059,3986.9945,3.4548,2015,4
2022,002102,冠福股份,6.74,14.68,24.5719,193.2899,0.2652,1316.2334,1.8062,2015,4
2023,300489,中飞股份,6.73,22.49,41.9924,29.063000000000002,0.6405,129.1789,2.8469,2015,4
2024,002539,云图控股,6.72,3.43,17.6385,200.58599999999998,0.1985,5837.7296,5.7793,2015,4
2025,600326,西藏天路,6.72,7.0,26.5681,146.2675,0.2197,2086.9692,3.135,2015,4
2026,603988,中电电机,6.72,15.47,39.5701,42.7705,0.5346,276.3666,3.4545,2015,4
2027,300472,新元科技,6.72,11.77,32.3444,25.2282,0.3784,214.2721,3.2139,2015,4
2028,600687,刚泰控股,6.7,3.92,7.8455,347.5515,0.3222,8845.2089,8.201,2015,4
2029,002004,华邦健康,6.68,10.31,34.561,636.6254,0.3128,6174.3057,3.0342,2015,4
2030,002409,雅克科技,6.68,8.97,23.7082,90.2805,0.5428,1005.7344,6.0469,2015,4
2031,002548,金新农,6.68,4.13,14.0314,103.5476,0.2702,2504.8532,6.5371,2015,4
2032,300068,南都电源,6.68,3.94,15.0936,203.3029,0.336,5153.1269,8.5178,2015,4
2033,600038,中直股份,6.67,3.48,15.3255,437.0508,0.7414,12544.1214,21.28,2015,4
2034,300067,安诺其,6.67,8.97,32.5044,61.9567,0.1176,689.9488,1.3096,2015,4
2035,000628,高新发展,6.66,2.63,9.2138,46.6687,0.1498,1770.7583,5.6849,2015,4
2036,002460,赣锋锂业,6.64,9.24,21.7839,125.154,0.3311,1353.9248,3.5822,2015,4
2037,002399,海普瑞,6.64,25.29,37.0252,579.7767,0.7245,2292.3,2.8646,2015,4
2038,002479,富春环保,6.64,6.3,15.9354,181.3921,0.2277,2876.8335,3.6125,2015,4
2039,600248,延长化建,6.63,3.17,11.4631,121.1356,0.2557,3817.3033,8.0586,2015,4
2040,600248,延长化建,6.63,3.17,11.4631,121.1356,0.2557,3817.3033,8.0586,2015,4
2041,603703,盛洋科技,6.63,9.71,28.7068,35.0133,0.381,360.3401,3.9218,2015,4
2042,002723,金莱特,6.62,6.07,15.0032,42.6949,0.2286,702.5011,3.7627,2015,4
2043,000582,北部湾港,6.61,12.9,31.1198,394.3158,0.4133,3054.73,3.2018,2015,4
2044,600505,西昌电力,6.61,7.79,21.9051,65.2155,0.1788,836.9781,2.2958,2015,4
2045,002413,雷科防务,6.61,6.92,14.364,140.5532,0.4428,2028.5429,6.3911,2015,4
2046,000529,广弘控股,6.58,3.88,12.0752,74.9395,0.1283,1927.1586,3.3011,2015,4
2047,000975,银泰资源,6.57,33.91,78.0,247.9134,0.2292,730.8803,0.6757,2015,4
2048,002730,电光科技,6.57,10.25,32.8985,54.1705,0.3693,528.2927,3.6019,2015,4
2049,002417,深南股份,6.57,6.13,21.186,29.3767,0.1088,478.776,1.7732,2015,4
2050,300468,四方精创,6.56,16.86,44.2021,50.6382,0.5063,300.3297,3.0032,2015,4
2051,300181,佐力药业,6.56,12.63,68.6459,84.773,0.1392,670.8571,1.1022,2015,4
2052,002491,通鼎互联,6.55,5.87,22.6199,183.5029,0.153,3122.3273,2.6038,2015,4
2053,600318,新力金融,6.55,8.04,26.9293,76.0,0.314,944.5976,3.9032,2015,4
2054,600783,鲁信创投,6.53,117.5,26.1152,224.0814,0.301,190.699,0.2561,2015,4
2055,600529,山东药玻,6.52,8.43,31.3062,145.4074,0.5649,1723.2072,6.6951,2015,4
2056,000976,华铁股份,6.51,2.34,6.7439,15.5337,0.0264,662.7142,1.1296,2015,4
2057,002471,中超控股,6.51,2.15,14.8552,111.3318,0.0878,5165.3785,4.0736,2015,4
2058,603300,华铁科技,6.5,21.03,63.9575,69.9696,0.3452,332.7101,1.6416,2015,4
2059,300052,中青宝,6.5,19.0,43.0766,65.2028,0.2497,343.0909,1.3143,2015,4
2060,601010,文峰股份,6.49,3.56,18.9109,257.2151,0.1391,7219.2326,3.9065,2015,4
2061,600409,三友化工,6.49,3.01,21.7115,412.6072,0.2229,13693.8531,7.4005,2015,4
2062,000669,金鸿控股,6.49,9.61,31.8851,247.4477,0.5091,2573.0319,5.2942,2015,4
2063,600239,云南城投,6.48,6.94,27.1488,278.6486,0.2603,4012.9099,3.7487,2015,4
2064,300235,方直科技,6.48,22.35,64.9404,22.2281,0.1403,99.4418,0.6277,2015,4
2065,300095,华伍股份,6.47,9.2,37.0434,52.1003,0.16899999999999998,566.0143,1.8365,2015,4
2066,600513,联环药业,6.47,7.8,56.948,50.115,0.2966,642.4329,3.8034,2015,4
2067,002445,中南文化,6.47,12.45,32.8601,139.3627,0.1886,1119.3488,1.5151,2015,4
2068,600757,长江传媒,6.46,2.73,12.2379,324.5458,0.2674,11887.7688,9.795,2015,4
2069,300037,新宙邦,6.46,13.66,35.4473,127.6719,0.6937,934.2567,5.0769,2015,4
2070,300007,汉威科技,6.44,10.53,42.8143,78.6465,0.2683,746.7186,2.5483,2015,4
2071,600191,华资实业,6.43,450.52,-6.4499,147.6251,0.3044,32.7672,0.0675,2015,4
2072,300314,戴维医疗,6.43,20.47,52.8248,44.9342,0.156,219.4274,0.7619,2015,4
2073,600708,光明地产,6.42,4.11,24.4638,510.2716,0.3869,12387.2851,9.3934,2015,4
2074,002436,兴森科技,6.4,6.61,30.8859,140.2097,0.2826,2119.4789,4.2734,2015,4
2075,600959,江苏有线,6.4,16.6,36.6853,774.2238,0.2591,4661.4539,1.56,2015,4
2076,300176,鸿特科技,6.39,2.67,20.9794,38.2651,0.3566,1432.9841,13.3574,2015,4
2077,600650,锦江投资,6.39,10.1,19.1906,221.6031,0.4017,2192.1115,3.9739999999999998,2015,4
2078,300319,麦捷科技,6.39,11.33,21.7146,76.9363,0.3572,678.8983,3.1519,2015,4
2079,002805,丰元股份,6.38,8.91,20.9142,26.3111,0.3619,295.1057,4.06,2015,4
2080,000008,神州高铁,6.38,14.33,47.4828,185.6715,0.077,1295.0761,0.5375,2015,4
2081,000938,紫光股份,6.38,1.13,4.5268,152.1556,0.7383,13349.9048,64.7802,2015,4
2082,300672,国科微,6.38,11.3,47.5084,41.501000000000005,0.4951,367.0874,4.3792,2015,4
2083,603999,读者传媒,6.38,12.3,22.9412,101.5602,0.4231,825.2161,3.4384,2015,4
2084,000090,天健集团,6.37,6.21,21.1352,392.7327,0.45899999999999996,6317.7771,7.3843,2015,4
2085,600898,国美通讯,6.37,2.66,13.0809,23.4088,0.0926,879.8939999999999,3.4844,2015,4
2086,600895,张江高科,6.36,19.9,31.4651,481.6083,0.3109,2419.1698,1.5619999999999998,2015,4
2087,000524,岭南控股,6.36,12.82,56.9389,39.2317,0.1454,305.8196,1.1340000000000001,2015,4
2088,603688,石英股份,6.35,17.67,36.4919,72.2489,0.3228,408.7503,1.8264,2015,4
2089,600718,东软集团,6.35,4.98,31.3739,386.3572,0.3109,7751.6917,6.2384,2015,4
2090,603002,宏昌电子,6.35,6.54,12.2854,62.2198,0.1036,950.9137,1.5848,2015,4
2091,300460,惠伦晶体,6.35,9.93,25.7781,41.3677,0.2458,416.4171,2.4746,2015,4
2092,600138,中青旅,6.34,2.79,21.1685,295.1339,0.4077,10577.0159,14.6123,2015,4
2093,002719,麦趣尔,6.34,13.75,46.6677,71.2498,0.6553,518.1444,4.7657,2015,4
2094,300137,先河环保,6.33,13.8,49.2966,86.7314,0.2518,628.1412,1.8238,2015,4
2095,600130,波导股份,6.32,3.18,7.9178,60.9824,0.0794,1911.7705,2.4892,2015,4
2096,600379,宝光股份,6.31,4.51,25.0396,27.456999999999997,0.1164,608.1485,2.5784,2015,4
2097,600393,粤泰股份,6.29,7.76,41.6523,64.5095,0.215,831.0538,2.7701,2015,4
2098,002592,八菱科技,6.28,19.3,21.8888,125.3023,0.5025,648.9386,2.6026,2015,4
2099,603015,弘讯科技,6.28,17.34,41.9126,67.0665,0.3351,386.5792,1.9319,2015,4
2100,002592,八菱科技,6.28,19.3,21.8888,125.3023,0.5025,648.9386,2.6026,2015,4
2101,002725,跃岭股份,6.26,8.63,19.5067,55.6171,0.3476,644.0632,4.0253,2015,4
2102,600638,新黄浦,6.26,18.98,16.0381,226.7622,0.40399999999999997,1194.4413,2.1285,2015,4
2103,002380,科远股份,6.25,14.49,43.942,61.2734,0.3003,422.5917,2.0715,2015,4
2104,002175,东方网络,6.23,13.19,44.2436,53.3649,0.2314,404.3114,1.7535,2015,4
2105,603606,东方电缆,6.23,2.76,11.0309,50.38399999999999,0.162,1821.5921,5.8577,2015,4
2106,600405,动力源,6.23,4.46,32.3111,49.9054,0.1139,1117.3919,2.5514,2015,4
2107,601991,大唐发电,6.23,4.53,31.4816,2809.033,0.21100000000000002,61890.285,4.6498,2015,4
2108,002778,高科石化,6.22,6.12,16.7018,35.3644,0.5293,577.0169,8.6367,2015,4
2109,300332,天壕环境,6.22,14.73,26.4998,140.4455,0.3627,953.4302,2.4624,2015,4
2110,300179,四方达,6.22,22.69,48.903999999999996,46.126999999999995,0.0964,203.2617,0.4248,2015,4
2111,600695,绿庭投资,6.2,19.92,10.7563,48.2624,0.0676,242.1692,0.3395,2015,4
2112,002687,乔治白,6.19,9.12,48.158,61.2503,0.1726,671.5035,1.8923,2015,4
2113,600811,东方集团,6.18,10.33,1.2427,642.4074,0.3854,6214.3693,3.7283,2015,4
2114,600220,江苏阳光,6.17,5.42,22.2805,111.2542,0.0623,2049.5564,1.1492,2015,4
2115,300321,同大股份,6.17,7.63,21.3833,34.5934,0.7791,453.2152,10.2075,2015,4
2116,002665,首航节能,6.16,14.93,38.8614,169.2865,0.2318,1133.7776,1.5530000000000002,2015,4
2117,300305,裕兴股份,6.16,15.74,25.3207,82.0437,0.5648,521.1335,3.5877,2015,4
2118,600136,当代明诚,6.15,12.4,41.7878,53.4709,0.326,431.1743,2.6288,2015,4
2119,002753,永东股份,6.14,6.07,20.8746,52.5304,0.5322,865.3441,8.7674,2015,4
2120,000951,中国重汽,6.11,1.43,10.2472,278.5199,0.664,19363.6576,46.167,2015,4
2121,300287,飞利信,6.1,13.31,37.9214,180.6322,0.1583,1356.148,1.1891,2015,4
2122,300339,润和软件,6.1,17.25,37.9028,194.6901,0.5435,1128.5839999999998,3.1509,2015,4
2123,300364,中文在线,6.1,8.0,47.1819,31.2547,0.2604,390.2462,3.252,2015,4
2124,002374,丽鹏股份,6.1,8.93,21.4851,121.3047,0.3679,1357.4907,4.1179,2015,4
2125,000715,中兴商业,6.09,2.52,19.2905,69.869,0.2504,2769.6407,9.9268,2015,4
2126,300434,金石东方,6.09,19.96,39.3357,23.3806,0.3438,117.1121,1.7222,2015,4
2127,000099,中信海直,6.08,13.13,33.3389,169.4116,0.2795,1289.4006,2.1274,2015,4
2128,600287,江苏舜天,6.08,1.3,8.7736,76.2142,0.1744,5840.5952,13.3714,2015,4
2129,603167,渤海轮渡,6.07,14.43,25.4095,170.8259,0.3548,1183.2864,2.458,2015,4
2130,600172,黄河旋风,6.07,15.12,35.9356,274.8703,0.3468,1816.9489999999998,2.2929,2015,4
2131,600547,山东黄金,6.07,1.52,7.7255,587.0267,0.4125,38572.9077,27.1053,2015,4
2132,000488,晨鸣纸业,6.05,5.04,27.0589,1021.2247,0.5273,20241.9061,10.4533,2015,4
2133,002128,露天煤业,6.04,9.55,29.0968,533.8445,0.3266,5586.6507,3.4182,2015,4
2134,600325,华发股份,6.04,8.48,29.5725,708.0142,0.6056,8342.3391,7.136,2015,4
2135,600439,瑞贝卡,6.03,7.26,29.8602,141.3882,0.1498,1945.192,2.062,2015,4
2136,300303,聚飞光电,6.02,10.66,23.5599,102.3682,0.1487,959.4846,1.3944,2015,4
2137,300413,快乐购,6.02,3.39,26.863000000000003,95.0959,0.2371,2797.6072,6.9765,2015,4
2138,601890,亚星锚链,6.02,11.81,26.6934,177.1809,0.1846,1499.7548,1.5632,2015,4
2139,002338,奥普光电,6.02,12.67,40.2378,43.7014,0.3641,344.726,2.8727,2015,4
2140,002421,达实智能,6.01,8.91,28.7324,152.6333,0.2375,1711.3087,2.6635,2015,4
2141,601899,紫金矿业,6.01,2.22,8.4731,1655.6716,0.0768,74303.5737,3.449,2015,4
2142,601882,海天精工,6.0,5.89,27.7348,58.4182,0.1243,991.3867,2.1102,2015,4
2143,002620,瑞和股份,6.0,3.56,14.2956,64.8083,0.54,1819.8665,15.1655,2015,4
2144,300216,千山药机,6.0,10.94,54.9536,59.766999999999996,0.1653,545.8758,1.5103,2015,4
2145,002716,金贵银业,5.98,2.03,8.1034,117.7889,0.23399999999999999,5788.751,11.5018,2015,4
2146,600648,外高桥,5.98,6.83,24.3868,539.4171,0.4751,7894.846,6.9536,2015,4
2147,600093,易见股份,5.97,6.34,3.9996,334.5723,0.298,5271.2914,4.6962,2015,4
2148,600611,大众交通,5.97,23.05,30.1161,511.9609,0.3248,2220.2772,1.4087,2015,4
2149,600382,广东明珠,5.94,72.19,59.6774,157.1726,0.4599,217.6995,0.637,2015,4
2150,000519,中兵红箭,5.93,16.05,36.5423,248.5501,0.2405,1548.1647,1.4983,2015,4
2151,300404,博济医药,5.93,20.26,49.5898,25.6638,0.1924,126.626,0.9496,2015,4
2152,300483,沃施股份,5.93,6.02,25.4984,23.1912,0.377,384.9287,6.2589999999999995,2015,4
2153,000563,陕国投A,5.93,39.44,52.7992,453.9512,0.2937,1150.9724,0.7448,2015,4
2154,300290,荣科科技,5.92,9.34,31.2266,50.6355,0.1575,541.873,1.6858,2015,4
2155,600292,远达环保,5.92,8.1,17.5904,286.6409,0.3671,3536.1379,4.5287,2015,4
2156,300001,特锐德,5.91,4.85,24.1483,145.6098,0.1453,3001.9815,2.9960000000000004,2015,4
2157,300174,元力股份,5.91,5.24,18.3756,30.8782,0.22699999999999998,588.3065,4.3257,2015,4
2158,300008,天海防务,5.91,4.64,13.8213,55.5355,0.2196,1196.8427,4.7326,2015,4
2159,000070,特发信息,5.91,3.75,18.249000000000002,91.9419,0.2932,2449.7974,7.8144,2015,4
2160,600828,茂业商业,5.9,4.02,22.388,76.7719,0.1345,1909.2403,3.3469,2015,4
2161,002208,合肥城建,5.9,4.86,25.5637,91.5196,0.2859,1881.1235,5.8766,2015,4
2162,300317,珈伟股份,5.9,7.19,24.8098,136.916,0.3568,1902.2661,4.9581,2015,4
2163,002261,拓维信息,5.88,27.24,57.9234,209.4602,0.3758,768.6722,1.3793,2015,4
2164,600378,天科股份,5.88,9.12,26.8183,43.2131,0.1454,473.6096,1.5936,2015,4
2165,002351,漫步者,5.88,15.23,31.5598,100.7646,0.3427,661.4713,2.2499,2015,4
2166,002761,多喜爱,5.88,6.24,41.6045,37.2496,0.3104,596.4851,4.9707,2015,4
2167,603588,高能环境,5.86,10.44,29.3515,106.3862,0.6583,1018.4335,6.3021,2015,4
2168,600588,用友网络,5.86,7.27,67.85300000000001,323.7453,0.2218,4451.272,3.0496,2015,4
2169,601369,陕鼓动力,5.86,8.49,25.4199,358.5701,0.2188,4221.4887,2.576,2015,4
2170,300251,光线传媒,5.85,26.39,33.6848,402.0859,0.2741,1523.2947,1.0385,2015,4
2171,600345,长江通信,5.85,12.7,14.3549,73.3563,0.3704,577.3332,2.9158,2015,4
2172,603599,广信股份,5.84,9.82,30.4398,130.2582,0.6919,1325.4818,7.0414,2015,4
2173,300311,任子行,5.84,18.16,65.2693,65.3711,0.2186,359.9124,1.2038,2015,4
2174,002642,荣之联,5.84,13.51,39.2297,208.9858,0.4927,1546.1948,3.6453,2015,4
