,code,name,currentratio,quickratio,cashratio,icratio,sheqratio,adratio
2657,002269,美邦服饰,1.0793,0.4005,14.3033,-359.9416,42.8885,57.1115
2658,002453,天马精化,0.6965,0.5664,18.3873,124.4654,42.8555,57.1445
2659,300014,亿纬锂能,1.0266,0.7084,9.2777,1147.4637,42.8545,57.1455
2660,002637,赞宇科技,0.87,0.5529999999999999,16.4496,289.6293,42.832,57.168
2661,300393,中来股份,1.9688,1.6724,82.3197,393.7378,42.8127,57.1873
2662,002422,科伦药业,0.977,0.7668,10.3552,306.2134,42.8126,57.1874
2663,000616,海航投资,3.3579,1.4687,133.7382,119.2029,42.7752,57.2248
2664,000417,合肥百货,1.0634,0.7911,65.3962,3259.1421,42.7659,57.2341
2665,000505,京粮控股,1.1646,0.7447,32.0991,989.0104,42.7533,57.2467
2666,600737,中粮糖业,1.2509,0.7547,45.6853,335.8443,42.7358,57.2642
2667,002371,北方华创,1.4951,0.8138,34.1959,869.5416,42.7282,57.2718
2668,002274,华昌化工,0.436,0.2841,9.6249,190.6008,42.7045,57.2955
2669,601989,中国重工,1.5974,1.1037,83.8119,-112.9222,42.6524,57.3476
2670,600189,吉林森工,0.8928,0.5332,23.6004,301.9892,42.6374,57.3626
2671,600123,兰花科创,0.3955,0.3394,11.98,360.3666,42.6359,57.3641
2672,601898,中煤能源,0.7766,0.6582,29.7588,289.03700000000003,42.6318,57.3682
2673,603308,应流股份,0.8523,0.4907,22.7069,141.7763,42.6259,57.3741
2674,600403,大有能源,0.7999,0.7663,49.626000000000005,251.9673,42.5731,57.4269
2675,002916,深南电路,1.3935,1.0177,57.1904,571.391,42.5622,57.4378
2676,600811,东方集团,1.7827,0.9371,37.5182,192.0694,42.5084,57.4916
2677,002655,共达电声,0.8584,0.5696,18.9168,-774.8664,42.4813,57.5187
2678,000055,方大集团,1.4284,1.1691,37.3387,2224.7646,42.4755,57.5245
2679,002036,联创电子,1.0213,0.7281,12.7313,620.7565,42.4251,57.5749
2680,600643,爱建集团,0.6685,0.6672,45.9474,1110.6178,42.4089,57.5911
2681,600831,广电网络,0.5881,0.5402,18.5351,579.1081,42.4075,57.5925
2682,002219,恒康医疗,0.8419,0.6353,14.5263,285.3127,42.4022,57.5978
2683,601001,大同煤业,1.1288,1.0966,88.5784,473.9333,42.3968,57.6032
2684,000851,高鸿股份,1.3915,1.1986,49.4947,315.1504,42.3535,57.6465
2685,000506,中润资源,1.0809,0.7061,7.5825,-445.2102,42.336999999999996,57.663000000000004
2686,000403,ST生化,0.9842,0.4423,20.8292,319.2757,42.3211,57.6789
2687,603616,韩建河山,1.2483,1.0198,25.772,-100.0762,42.3054,57.6946
2688,002248,华东数控,0.7109,0.2793,7.0728,80.8571,42.2723,57.7277
2689,002401,中远海科,1.598,1.2684,99.1095,-606.3728,42.2711,57.7289
2690,603895,天永智能,1.6559,0.9727,10.1702,-9066.0849,42.2002,57.7998
2691,300062,中能电气,1.5638,1.3038,45.7849,-98.0488,42.1743,57.8257
2692,000981,银亿股份,1.6908,0.83,26.1763,498.094,42.1629,57.8371
2693,000936,华西股份,1.8306,1.7426,53.5627,222.5467,42.1526,57.8474
2694,603501,韦尔股份,1.5317,1.1799,50.6179,401.1707,42.1479,57.8521
2695,601899,紫金矿业,0.9959,0.6107,21.5112,326.9286,42.146,57.854
2696,600303,曙光股份,1.0902,0.9775,44.2027,430.1829,42.1186,57.8814
2697,600461,洪城水业,0.6604,0.6032,40.0409,622.4706,42.1169,57.8831
2698,000528,柳工,1.324,0.9651,59.3842,998.2178,42.0952,57.9048
2699,600548,深高速,0.5786,0.4906,38.2035,447.902,42.0949,57.9051
2700,000778,新兴铸管,1.0290000000000001,0.9208,26.9764,386.9405,42.0551,57.9449
2701,601607,上海医药,1.383,1.0351,29.9044,869.1886,42.0542,57.9458
2702,002781,奇信股份,1.6169,1.5426,34.8564,423.5386,42.0308,57.9692
2703,600785,新华百货,0.7928,0.5309,26.3356,442.9733,42.0304,57.9696
2704,300147,香雪制药,1.5059,1.35,43.6967,177.2199,42.0286,57.9714
2705,002170,芭田股份,0.7796,0.6294,18.219,-80.469,42.0001,57.9999
2706,600448,华纺股份,1.0853,0.6906,51.6927,111.1796,41.9868,58.0132
2707,600056,中国医药,1.6701,1.2401,32.1208,2252.8396,41.9323,58.0677
2708,002129,中环股份,1.1037,0.9426,58.6692,255.7111,41.9227,58.0773
2709,300495,美尚生态,1.4467,1.0572,40.7801,965.3339,41.888000000000005,58.111999999999995
2710,002607,亚夏汽车,0.9166,0.6522,37.2392,299.5718,41.8832,58.1168
2711,002162,悦心健康,0.6917,0.3466,17.9338,161.3022,41.8794,58.1206
2712,603936,博敏电子,0.9235,0.6715,12.4546,386.087,41.86600000000001,58.13399999999999
2713,000759,中百集团,0.6529,0.387,24.4208,453.3897,41.8555,58.1445
2714,601599,鹿港文化,1.2563,0.8181,13.8918,445.3735,41.8452,58.1548
2715,300232,洲明科技,1.018,0.7071,23.2164,887.9001,41.836999999999996,58.163000000000004
2716,300450,先导智能,1.3607,0.6706,23.3737,-10617.0466,41.8338,58.1662
2717,000539,粤电力A,0.6009,0.5215,26.1057,221.4934,41.8306,58.1694
2718,300176,鸿特科技,1.1453,0.9512,61.7451,1588.8106,41.8048,58.1952
2719,600782,新钢股份,1.2063,0.9129999999999999,45.9365,1469.9927,41.791000000000004,58.208999999999996
2720,002009,天奇股份,1.254,0.9591,41.1572,339.7121,41.729,58.271
2721,002182,云海金属,0.9154,0.5871,7.2745,317.3557,41.7093,58.2907
2722,000600,建投能源,0.5644,0.5265,17.5975,192.4883,41.6946,58.3054
2723,002081,金螳螂,1.5093,1.4972,16.7102,1920.7798,41.6903,58.3097
2724,600535,天士力,1.3271,1.1303,13.218,646.0491,41.6801,58.3199
2725,600425,青松建化,0.6175,0.47200000000000003,16.6551,99.9486,41.6704,58.3296
2726,601107,四川成渝,1.0754,0.7455,62.0573,269.7184,41.665,58.335
2727,002366,台海核电,1.7806,0.7375,18.2154,963.4183,41.661,58.339
2728,600711,盛屯矿业,1.5095,1.0363,24.6803,366.7967,41.6268,58.3732
2729,002078,太阳纸业,0.8955,0.7645,21.2535,612.9527,41.5412,58.4588
2730,603588,高能环境,0.8279,0.298,11.7402,459.6649,41.5389,58.4611
2731,002493,荣盛石化,0.607,0.4677,26.3988,653.1316,41.4897,58.5103
2732,600112,天成控股,0.7339,0.5907,13.2288,130.2878,41.468,58.532
2733,603690,至纯科技,1.2599,0.8946,15.9471,428.8313,41.4194,58.5806
2734,300237,美晨生态,1.6201,0.5199,17.6512,710.1985,41.402,58.598
2735,600517,置信电气,1.3619,1.2041,24.7626,842.1206,41.3991,58.6009
2736,300266,兴源环境,1.4714,0.5866,13.8838,802.8657,41.3845,58.6155
2737,300072,三聚环保,2.0172,1.8383,66.5547,665.8746,41.3596,58.6404
2738,603018,中设集团,1.411,1.2278,29.1582,4314.1059,41.3495,58.6505
2739,000837,秦川机床,1.5482,1.0265,47.9664,172.12,41.321000000000005,58.678999999999995
2740,300178,腾邦国际,1.3291,1.3291,45.1194,492.3738,41.3166,58.6834
2741,300340,科恒股份,1.2321,0.76,19.9882,1075.836,41.2939,58.7061
2742,300566,激智科技,1.0015,0.8,15.3132,622.2773,41.2886,58.7114
2743,002089,新海宜,0.7567,0.6920000000000001,17.4433,27.6026,41.2563,58.7437
2744,300140,中环装备,1.3611,0.9549,11.4844,340.0864,41.2535,58.7465
2745,600282,南钢股份,0.6609999999999999,0.4649,12.9809,758.5436,41.2286,58.7714
2746,600064,南京高科,0.8849,0.2324,9.5694,848.2484,41.1941,58.8059
2747,600856,中天能源,0.9611,0.9113,44.2264,409.6358,41.1922,58.8078
2748,603628,清源股份,1.4213,1.0281,23.0436,480.5719,41.1636,58.8364
2749,603178,圣龙股份,1.0164,0.8248,17.7091,558.5767,41.1344,58.8656
2750,300478,杭州高新,1.6557,1.3255,31.438000000000002,894.8983,41.0842,58.9158
2751,601021,春秋航空,1.2154,1.1984,78.3473,961.1029,41.0821,58.9179
2752,300091,金通灵,1.2291,0.6848,15.7932,403.7661,41.0406,58.9594
2753,000595,宝塔实业,1.0273,0.7766,10.9899,377.2964,40.9885,59.0115
2754,603901,永创智能,1.389,0.6201,21.6239,479.2449,40.9235,59.0765
2755,000059,华锦股份,0.7475,0.5192,35.6246,522.4672,40.8946,59.1054
2756,300376,易事特,1.0732,0.9457,21.5474,946.735,40.8908,59.1092
2757,603007,花王股份,0.8935,0.41600000000000004,12.6135,2038.7017,40.869,59.131
2758,002313,日海通讯,1.4515,0.8077,36.0534,1923.11,40.8495,59.1505
2759,000056,皇庭国际,1.7527,1.7417,63.8121,212.942,40.8389,59.1611
2760,600352,浙江龙盛,2.4444,0.8353,32.809,1128.9008,40.8323,59.1677
2761,002701,奥瑞金,1.1001,0.9492,39.2219,346.0933,40.8293,59.1707
2762,002813,路畅科技,1.1783,0.7395,26.3564,599.9868,40.821999999999996,59.178000000000004
2763,600716,凤凰股份,3.6772,1.5732,97.9979,22.4871,40.8049,59.1951
2764,600774,汉商集团,0.18600000000000003,0.1732,12.9767,177.0838,40.7829,59.2171
2765,600547,山东黄金,0.6473,0.3567,28.7882,425.7434,40.7664,59.2336
2766,002002,鸿达兴业,0.7922,0.6908,29.4324,473.4543,40.7602,59.2398
2767,600236,桂冠电力,0.6304,0.6024,36.0393,448.5625,40.7381,59.2619
2768,000977,浪潮信息,1.5614,1.0709,23.6994,332.9385,40.7217,59.2783
2769,600876,洛阳玻璃,0.9486,0.7957,30.6,213.9139,40.72,59.28
2770,000725,京东方A,2.0062,1.8261,114.8982,600.0486,40.7187,59.2813
2771,002713,东易日盛,1.0039,0.9184,61.1957,54908.6576,40.7114,59.2886
2772,600089,特变电工,1.3156,1.0092,46.4913,469.0433,40.6946,59.3054
2773,002080,中材科技,0.9491,0.7578,14.9733,376.2462,40.6627,59.3373
2774,002505,大康农业,1.1391,0.981,29.643,66.4588,40.6471,59.3529
2775,002617,露笑科技,1.011,0.8502,21.7181,967.9612,40.6316,59.3684
2776,600489,中金黄金,0.9640000000000001,0.3345,20.6339,210.125,40.6142,59.3858
2777,002133,广宇集团,2.0481,0.9666,18.2592,1031.8978,40.6023,59.3977
2778,002314,南山控股,1.9152,0.8594,35.7151,2510.7464,40.5778,59.4222
2779,002583,海能达,1.1439,0.8683,26.9276,361.4653,40.5635,59.4365
2780,600741,华域汽车,1.1804,1.0314,48.8408,-11319.9022,40.4744,59.5256
2781,002251,步步高,0.6647,0.4316,18.5417,340.1201,40.4639,59.5361
2782,600333,长春燃气,0.29600000000000004,0.1594,8.0042,255.7973,40.4514,59.5486
2783,600597,光明乳业,0.8685,0.6696,37.7235,497.649,40.4036,59.5964
2784,600789,鲁抗医药,1.27,0.8478,46.4786,408.9499,40.3469,59.6531
2785,002059,云南旅游,1.1921,0.4896,25.2776,394.6472,40.3439,59.6561
2786,002157,正邦科技,0.8033,0.3375,19.6994,403.4781,40.3334,59.6666
2787,300131,英唐智控,1.3382,1.0339,22.4318,357.6379,40.3128,59.6872
2788,600635,大众公用,0.7886,0.7532,65.0365,277.1703,40.2981,59.7019
2789,600638,新黄浦,2.2246,1.0692,82.1271,615.5051,40.2801,59.7199
2790,601111,中国国航,0.2893,0.2679,8.7382,21689.5427,40.2735,59.7265
2791,300096,易联众,1.561,1.4441,59.0833,355.9357,40.2053,59.7947
2792,000611,天首发展,0.0318,0.0177,0.5004,-1168.9424,40.1905,59.8095
2793,002451,摩恩电气,0.7116,0.6107,9.3082,411.0922,40.1411,59.8589
2794,603013,亚普股份,1.208,0.7659999999999999,18.9339,764.6252,40.0739,59.9261
2795,000960,锡业股份,0.6896,0.4231,26.2028,277.8206,40.039,59.961000000000006
2796,600525,长园集团,1.1041,0.9117,19.9913,433.2801,40.0049,59.9951
2797,000040,东旭蓝天,1.9476,1.8247,81.7371,378.4326,39.9933,60.0067
2798,600666,奥瑞德,1.0588,0.6336,5.7626,215.25799999999998,39.9526,60.0474
2799,600780,通宝能源,1.1888,1.1612,94.7015,212.3136,39.9173,60.0827
2800,000925,众合科技,0.9769,0.8782,29.3188,255.9018,39.8943,60.1057
2801,300244,迪安诊断,1.4354,1.1572,30.9295,664.0141,39.8774,60.1226
2802,002534,杭锅股份,1.4174,1.2135,20.2473,1452.5755,39.8732,60.1268
2803,601369,陕鼓动力,1.3958,1.1856,16.5922,1898.5806,39.8702,60.1298
2804,600300,维维股份,0.9082,0.5849,42.7989,198.2298,39.8494,60.1506
2805,000501,鄂武商A,0.5364,0.2915,21.8376,25721.9681,39.8329,60.1671
2806,600336,澳柯玛,1.2389,0.9416,47.0979,391.0622,39.8328,60.1672
2807,601168,西部矿业,0.9739,0.8154,40.8725,210.8441,39.8014,60.1986
2808,600203,福日电子,1.1688,0.8267,21.2,-208.4038,39.7782,60.2218
2809,002512,达华智能,0.7925,0.6689,28.555,226.3181,39.7528,60.2472
2810,600067,冠城大通,1.8374,0.5412,28.8031,755.3776,39.7416,60.2584
2811,300457,赢合科技,1.2136,0.9394,26.8885,1154.2842,39.7396,60.2604
2812,600051,宁波联合,1.354,0.3635,20.7172,1116.2087,39.7187,60.2813
2813,000404,华意压缩,1.2952,1.0612,30.6134,1455.1393,39.7132,60.2868
2814,600621,华鑫股份,1.6269999999999998,1.6269999999999998,80.3729,6286.993,39.6895,60.3105
2815,600155,宝硕股份,1.4422,1.4399,26.8203,61897.3479,39.6839,60.3161
2816,601058,赛轮金宇,0.8395,0.5861,24.6998,216.4356,39.6736,60.3264
2817,600188,兖州煤业,1.047,0.9832,49.7204,381.5449,39.6544,60.3456
2818,300323,华灿光电,1.135,0.9225,22.8235,731.3837,39.6367,60.3633
2819,300283,温州宏丰,1.0512,0.4751,5.5543,124.1001,39.5867,60.4133
2820,603708,家家悦,1.2038,0.8676,78.7615,-549.5314,39.5755,60.4245
2821,002716,金贵银业,2.0551,0.8886,61.955,201.3098,39.5407,60.4593
2822,002489,浙江永强,1.4269,1.13,68.7308,135.2583,39.4995,60.5005
2823,600006,东风汽车,1.3408,1.1816,32.8854,1141.2469,39.4885,60.5115
2824,600190,锦州港,0.6705,0.6018,13.1723,158.0543,39.3885,60.6115
2825,600850,华东电脑,1.6167,0.9352,48.8568,64424.0432,39.3751,60.6249
2826,600238,*ST椰岛,1.7123,1.1491,56.2858,-301.9338,39.3408,60.6592
2827,002105,信隆健康,1.0773,0.785,19.8602,269.9743,39.3374,60.6626
2828,000672,上峰水泥,0.7623,0.4811,16.6484,942.6622,39.2673,60.7327
2829,300135,宝利国际,1.1461,0.9763,39.0043,220.9511,39.2558,60.7442
2830,600459,贵研铂业,1.8332,0.9115,19.3445,289.7982,39.2519,60.7481
2831,300473,德尔股份,1.264,0.7872,21.0936,379.7677,39.2218,60.7782
2832,600487,亨通光电,1.3927,1.0506,23.7599,761.6575,39.1894,60.8106
2833,002419,天虹股份,0.9272,0.7807,50.7037,-9049.9538,39.1182,60.8818
2834,600121,郑州煤电,0.7052,0.6538,27.5659,682.317,39.1155,60.8845
2835,300742,越博动力,1.4675,1.3694,24.4068,727.8101,39.0699,60.9301
2836,002375,亚厦股份,1.412,1.2684,15.9125,864.1064,39.0558,60.9442
2837,600127,金健米业,1.0272,0.4824,18.5526,232.1777,39.0285,60.9715
2838,300156,神雾环保,1.841,1.3651,15.9344,531.0279,39.0197,60.9803
2839,000068,华控赛格,0.691,0.6829,42.6264,240.7668,38.9701,61.0299
2840,000070,特发信息,1.2862,0.9065,24.1295,607.8743,38.9627,61.0373
2841,600100,同方股份,1.0239,0.7170000000000001,32.4823,187.5631,38.9452,61.0548
2842,600729,重庆百货,1.0186,0.6961,40.8103,2433.3037,38.8747,61.1253
2843,000630,铜陵有色,0.937,0.5342,21.12,295.9817,38.8654,61.1346
2844,002135,东南网架,1.3119,0.8469,24.5553,211.054,38.8457,61.1543
2845,000591,太阳能,1.1804,1.1534,14.6935,226.4794,38.8267,61.1733
2846,002097,山河智能,1.4347,1.0637,24.7759,243.4278,38.79,61.21
2847,600567,山鹰纸业,0.7441,0.5553,21.7951,462.2215,38.7859,61.2141
2848,600699,均胜电子,1.1645,0.8744,32.0534,295.7174,38.7579,61.2421
2849,000860,顺鑫农业,1.6934,0.737,62.3446,503.8638,38.7093,61.2907
2850,300325,德威新材,1.2496,1.0728,35.1793,143.047,38.6885,61.3115
2851,603260,合盛硅业,0.6485,0.4898,30.6312,1075.7925,38.588,61.412
2852,603108,润达医疗,1.203,0.8769,17.4531,461.0678,38.5744,61.4256
2853,002742,三圣股份,1.2898,1.1482,28.2119,412.0339,38.5699,61.4301
2854,601038,一拖股份,1.0864,0.9357,42.5029,176.6598,38.5668,61.4332
2855,000418,小天鹅A,1.4931,1.3419999999999999,12.120999999999999,-2775.26,38.5141,61.4859
2856,000900,现代投资,0.8733,0.7375,37.4973,333.80400000000003,38.5026,61.4974
2857,603031,安德利,0.6534,0.2802,17.582,368.9294,38.4633,61.5367
2858,300080,易成新能,1.1076,0.7768,26.4134,-441.8387,38.4602,61.5398
2859,300249,依米康,1.3484,1.1696,25.5046,505.3395,38.363,61.637
2860,300256,星星科技,0.9301,0.6231,10.6461,153.0441,38.3163,61.6837
2861,002209,达意隆,1.1658,0.7573,23.3734,173.4599,38.2707,61.7293
2862,300621,维业股份,1.4831,1.3995,36.2766,786.7767,38.2411,61.7589
2863,000523,广州浪奇,1.3588,1.239,15.368,178.6476,38.2327,61.7673
2864,002442,龙星化工,0.9259,0.7131,16.4282,209.6273,38.1485,61.8515
2865,603322,超讯通信,1.6185,1.6004,48.1071,545.1283,38.0843,61.9157
2866,002535,林州重机,1.0438,0.8426,25.5889,122.1471,38.0722,61.9278
2867,002285,世联行,1.3165,1.3147,29.8626,2498.1902,38.0582,61.9418
2868,603363,傲农生物,0.9587,0.6394,18.6509,469.379,38.0425,61.9575
2869,000010,美丽生态,1.5426,0.5095,28.8649,-1820.7828,37.9884,62.0116
2870,600110,诺德股份,0.9359,0.7707,44.6375,237.4166,37.9695,62.0305
2871,600328,兰太实业,0.4497,0.3212,5.9609,331.5238,37.9358,62.0642
2872,300058,蓝色光标,1.05,1.05,13.876,207.5951,37.9213,62.0787
2873,601766,中国中车,1.2554,0.9841,36.0173,1328.2379,37.8146,62.1854
2874,000680,山推股份,1.2635,0.9039,30.2744,133.0724,37.8136,62.1864
2875,300426,唐德影视,1.4991,0.9452,15.2442,919.2996,37.7784,62.2216
2876,000830,鲁西化工,0.2219,0.1234,5.0274,755.5102,37.7753,62.2247
2877,600500,中化国际,1.4723,1.2081,38.2661,363.0328,37.7388,62.2612
2878,601368,绿城水务,0.8995,0.8737,73.1625,727.7007,37.7385,62.2615
2879,600808,马钢股份,0.8887,0.5718,13.7835,681.6061,37.7291,62.2709
2880,600228,ST昌九,1.1449,0.9834,40.1115,308.3473,37.7117,62.2883
2881,600823,世茂股份,1.4587,0.6896,22.9757,4335.0745,37.6716,62.3284
2882,601968,宝钢包装,0.7716,0.5408,6.4288,122.5255,37.6468,62.3532
2883,600104,上汽集团,0.9974,0.8694,45.2491,37982.6239,37.6079,62.3921
2884,600998,九州通,1.416,1.0192,27.8544,371.2098,37.5373,62.4627
2885,000035,中国天楹,0.7582,0.7136,43.8518,287.3935,37.4943,62.5057
2886,600221,海航控股,0.6322,0.6285,53.3772,328.964,37.4756,62.5244
2887,000820,神雾节能,2.0637,1.7938,32.5115,2240.6832,37.46,62.54
2888,600385,山东金泰,1.4499,1.4499,143.9421,1477.454,37.37,62.63
2889,600346,恒力股份,0.8281,0.6123,22.5466,632.4881,37.3671,62.6329
2890,002290,中科新材,2.0508,1.8001,30.4559,228.3539,37.3397,62.6603
2891,300588,熙菱信息,1.3594,1.0353,32.1079,-6463.784,37.2539,62.7461
2892,002570,*ST因美,0.9735,0.6986,30.6214,-1085.0137,37.242,62.758
2893,600348,阳泉煤业,0.5564,0.5271,23.2899,461.3676,37.2274,62.7726
2894,600966,博汇纸业,0.7791,0.5589,15.8031,448.1962,37.1931,62.8069
2895,603709,中源家居,0.8831,0.7241,46.3081,1908.3267,37.1756,62.8244
2896,300370,安控科技,1.4076,1.1083,23.5129,409.0848,37.1665,62.8335
2897,600072,中船科技,1.3207,0.9987,47.1124,135.9224,37.1196,62.8804
2898,000532,华金资本,0.4671,0.3523,19.7298,258.6186,37.1085,62.8915
2899,600835,上海机电,1.3759,0.9537,69.7134,-1136.0482,37.0837,62.9163
2900,601016,节能风电,0.8861,0.849,41.5077,246.7412,37.0717,62.9283
2901,600903,贵州燃气,0.5445,0.3841,14.326,212.7718,37.0547,62.9453
2902,601608,中信重工,1.135,0.7288,35.6809,152.5321,37.0365,62.9635
2903,600619,海立股份,1.0521,0.7981,17.8432,366.4212,37.0137,62.9863
2904,600510,黑牡丹,2.2283,1.4557,38.5448,-491.2666,36.9952,63.0048
2905,600248,延长化建,1.35,1.0147,31.3471,-1577.7567,36.9865,63.0135
2906,002537,海联金汇,1.2632,1.217,17.9938,-1104.4165,36.9366,63.0634
2907,600784,鲁银投资,1.1365,0.6403,19.7685,-130.6987,36.93,63.07
2908,000880,潍柴重机,0.7032,0.4726,34.2199,-501.3017,36.9213,63.0787
2909,300511,雪榕生物,0.3726,0.1848,15.1987,388.5634,36.9191,63.0809
2910,600692,亚通股份,1.2373,0.4185,19.8861,887.4363,36.9156,63.0844
2911,600590,泰豪科技,1.3626,1.173,24.2297,373.4954,36.9112,63.0888
2912,000058,深赛格,1.481,0.4813,26.7858,2082.8402,36.9094,63.0906
2913,000958,东方能源,0.4687,0.4279,13.967,262.3076,36.8576,63.1424
2914,002302,西部建设,1.58,1.551,49.4676,211.8241,36.8249,63.1751
2915,002431,棕榈股份,1.1879,0.5256,12.9013,300.569,36.8216,63.1784
2916,000825,太钢不锈,0.5922,0.3881,27.0389,445.0002,36.6985,63.3015
2917,002573,清新环境,1.1762,0.8973,18.1972,467.0269,36.691,63.309
2918,000009,中国宝安,1.6416,0.8266,35.4854,183.7092,36.6879,63.3121
2919,600738,兰州民百,0.9727,0.3005,27.3633,376.5587,36.6461,63.3539
2920,000983,西山煤电,0.6939,0.5556,17.2566,394.2319,36.6305,63.3695
2921,603799,华友钴业,1.0853,0.5959,17.7517,770.0867,36.5701,63.4299
2922,600693,东百集团,1.4808,0.4265,31.8525,2779.7801,36.5138,63.4862
2923,600177,雅戈尔,0.7519,0.4828,17.5761,169.2671,36.5049,63.4951
2924,300284,苏交科,1.2662,1.2534,29.2798,803.305,36.4693,63.5307
2925,600318,新力金融,0.4042,0.4042,28.6011,-2.6553,36.4681,63.5319
2926,000966,长源电力,0.2969,0.235,4.3502,37.5593,36.463,63.537
2927,000810,创维数字,1.4258,1.1263,20.461,464.1137,36.4457,63.5543
2928,600391,航发科技,1.422,0.4591,9.4562,199.7812,36.4378,63.5622
2929,600755,厦门国贸,1.4435,0.7266,11.6056,360.0748,36.4247,63.5753
2930,000638,万方发展,1.1866,0.7521,28.079,429.844,36.4095,63.5905
2931,600267,海正药业,0.8593,0.6057,28.6397,212.0155,36.3983,63.6017
2932,002166,莱茵生物,1.1974,0.1084,1.6645,1464.9965,36.2802,63.7198
2933,600696,ST匹凸,1.2169,1.2169,26.3553,7364.4433,36.2308,63.7692
2934,000972,*ST中基,0.8457,0.2475,8.216,347.4501,36.1935,63.8065
2935,603680,今创集团,1.3819,1.0147,18.5009,1143.4578,36.1806,63.8194
2936,002203,海亮股份,1.1429,0.8321,8.3796,483.184,36.1365,63.8635
2937,603797,联泰环保,0.3653,0.3581,25.3879,371.215,36.0745,63.9255
2938,600202,*ST哈空,0.9353,0.7938,17.0159,-245.975,36.0701,63.9299
2939,601108,财通证券,--,--,--,--,36.0677,63.9323
2940,600580,卧龙电气,1.2574,0.9634,28.0746,433.9828,36.0452,63.9548
2941,000796,凯撒旅游,1.4621,1.4586,78.1358,469.4943,36.0191,63.9809
2942,000797,中国武夷,2.2144,1.1322,64.5474,358.3505,35.9975,64.0025
2943,000065,北方国际,1.4559,1.3627,76.98100000000001,707.7182,35.9759,64.0241
2944,002045,国光电器,1.2229,0.873,8.2439,495.5624,35.955,64.045
2945,600736,苏州高新,1.4524,0.6554,18.905,573.8292,35.9537,64.0463
2946,000639,西王食品,0.8039,0.3588,9.5758,294.9397,35.941,64.059
2947,002087,新野纺织,1.9082,1.0956,40.2134,244.8059,35.9144,64.0856
2948,300212,易华录,1.7406,0.6771,26.796999999999997,366.5092,35.9074,64.0926
2949,002893,华通热力,0.9077,0.8235,42.5372,405.3549,35.8897,64.1103
2950,600673,东阳光科,0.8507,0.6516,25.6452,309.378,35.8586,64.1414
2951,300278,华昌达,1.2229999999999999,0.8624,21.7128,217.2132,35.8553,64.1447
2952,002589,瑞康医药,1.3496,1.0948,12.9245,870.8987,35.8533,64.1467
2953,300293,蓝英装备,1.1197,0.7490000000000001,30.7467,168.0884,35.8291,64.1709
2954,600629,华建集团,1.1517,0.7215,34.745,-3999.0273,35.8125,64.1875
2955,300362,天翔环境,1.5511,1.2698,78.1074,166.4915,35.7905,64.2095
2956,600058,五矿发展,1.327,1.0688,19.915,111.6334,35.7553,64.2447
2957,300469,信息发展,1.3943,0.9385,35.1884,452.5394,35.7372,64.2628
2958,000021,深科技,1.0781,0.9196,65.4461,3154.3019,35.7165,64.2835
2959,000687,华讯方舟,1.5272,1.415,36.4269,225.2136,35.7036,64.2964
2960,000700,模塑科技,0.7469,0.5591,24.3405,295.7798,35.698,64.30199999999999
2961,002321,华英农业,1.1811,0.9449,58.074,217.9372,35.6613,64.3387
2962,002340,格林美,1.1499,0.6874,22.145,271.3524,35.4892,64.5108
2963,601727,上海电气,1.2968,0.9871,37.7647,1183.7613,35.4768,64.5232
2964,600498,烽火通信,1.3657,0.7605,29.0721,701.5744,35.4489,64.5511
2965,600173,卧龙地产,1.5858,0.7576,60.3026,-3714.6752,35.4375,64.5625
2966,600634,*ST富控,1.78,1.7798,112.2827,230.8779,35.3711,64.6289
2967,600470,六国化工,0.5344,0.2927,13.0222,141.6304,35.3516,64.6484
2968,300322,硕贝德,1.0598,0.8453,18.4476,152.8597,35.3374,64.6626
2969,002652,扬子新材,1.3336,0.6603,16.8658,259.8772,35.3372,64.6628
2970,000701,厦门信达,1.204,0.8363,24.4565,152.8777,35.3211,64.6789
2971,600769,祥龙电业,0.5909,0.5625,18.5735,-6832.7523,35.245,64.755
2972,002384,东山精密,0.9594,0.7198,21.1189,260.631,35.2386,64.7614
2973,600057,厦门象屿,1.2487,0.7908,18.1356,264.8134,35.2152,64.7848
2974,002316,键桥通讯,0.9632,0.8949,39.7226,290.2335,35.1754,64.8246
2975,300168,万达信息,1.2309999999999999,0.9064,52.6462,411.9004,35.1471,64.8529
2976,300431,暴风集团,0.9743,0.6232,9.2294,-538.8174,35.1374,64.8626
2977,603506,南都物业,1.2964,1.295,91.1283,-2310.4909,35.1139,64.8861
2978,001896,豫能控股,0.7496,0.6525,11.1122,107.8224,35.1124,64.8876
2979,600372,中航电子,1.6443,1.3048,44.4595,364.0206,35.1063,64.8937
2980,300059,东方财富,1.6712,1.6647,55.5561,-2002.1919,35.0831,64.9169
2981,600821,津劝业,0.2146,0.2073,11.3005,115.7386,35.0789,64.9211
2982,300461,田中精机,1.0675,0.7308,17.0332,581.1419,35.0564,64.9436
2983,603186,华正新材,1.0705,0.8692,15.6519,462.5104,35.0519,64.9481
2984,600217,中再资环,1.7087,1.5843,24.5305,330.6915,35.0205,64.9795
2985,600458,时代新材,1.4669,1.1373,21.2492,131.4151,35.0032,64.9968
2986,600734,实达集团,1.2456,1.1524,25.4427,401.1843,34.9513,65.0487
2987,601117,中国化学,1.4201,1.1002,46.8441,488.1794,34.9311,65.0689
2988,600759,洲际油气,0.5259,0.5173,18.6427,98.9184,34.9179,65.0821
