code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
300672,国科微,半导体,湖南,0.0,0.28,1.12,95479.53,63585.3,7762.72,69405.21,6.21,-0.33899999999999997,8.33,7.67,20170712,11019.82,0.99,-5.15,-40.79,28.62,-122.4,14218.0
603036,如通股份,专用机械,江苏,266.5,0.51,2.03,107677.77,90192.81,12881.53,41197.2,2.03,0.02,4.81,4.5,20161209,32078.85,1.58,-2.15,-29.27,35.46,9.88,26047.0
002705,新宝股份,家用电器,广东,49.26,4.59,8.13,656952.0,420837.94,173863.91,122722.15,1.51,0.053,4.64,2.25,20140121,148148.75,1.82,3.93,-32.58,17.91,2.37,15347.0
600352,浙江龙盛,染料涂料,浙江,10.44,32.53,32.53,4946468.5,3247269.25,572867.75,155167.06,0.48,0.313,5.65,2.32,20030801,1327541.25,4.08,7.41,103.33,42.66,24.08,157100.0
000977,浪潮信息,电脑设备,山东,140.41,12.84,12.89,1911230.25,1695662.63,39927.1,422974.94,3.28,0.043,5.67,4.23,20000608,161578.47,1.25,96.5,-22.65,11.99,0.72,102503.0
603069,海汽集团,公路,海南,52.83,1.74,3.16,190929.22,69422.4,69523.65,37640.39,1.19,0.05,3.44,3.05,20160712,33918.89,1.07,-3.41,-1.65,22.16,5.02,20956.0
300739,明阳电路,元器件,深圳,138.8,0.31,1.23,160515.31,111409.97,40412.32,86899.8,7.05,0.086,9.53,4.99,20180201,17069.27,1.39,0.0,0.0,24.98,4.17,26695.0
002127,南极电商,互联网,江苏,72.15,9.68,16.37,391908.19,237324.75,358.14,148083.27,0.9,0.055,1.9,8.28,20070418,111826.15,0.68,619.94,245.72,26.85,17.69,16605.0
002271,东方雨虹,其他建材,北京,87.31,5.72,8.82,1295810.13,880306.81,197834.02,198450.2,2.25,0.11199999999999999,7.27,5.38,20080910,396019.28,4.49,27.16,25.52,35.95,5.19,30454.0
002376,新北洋,电脑设备,山东,38.59,5.74,6.66,460242.66,243692.52,98888.21,102027.88,1.53,0.11699999999999999,4.59,3.92,20100323,113470.36,1.7,49.31,22.76,42.26,14.49,25711.0
600885,宏发股份,电气设备,湖北,34.38,5.32,5.32,782702.5,441126.06,210176.67,66317.34,1.25,0.314,7.72,5.58,19960205,249783.47,4.7,18.58,0.66,39.61,10.46,8435.0
002604,*ST龙力,食品,山东,0.0,4.98,6.0,403583.5,152838.67,139559.92,192383.86,3.21,-0.031,-0.61,-4.64,20110728,-298218.25,-4.97,-10.65,-154.78,23.59,-7.68,63330.0
603659,璞泰来,化工原料,上海,51.68,0.64,4.33,482480.94,388192.53,53766.55,105621.07,2.44,0.297,5.95,10.3,20171103,107662.61,2.49,41.8,61.0,36.55,22.39,21444.0
603042,华脉科技,通信设备,江苏,116.72,0.34,1.39,152907.2,116515.47,16384.56,51407.68,3.71,0.06,6.38,4.4,20170602,26118.48,1.88,12.49,-69.28,21.76,2.61,17546.0
600216,浙江医药,化学制药,浙江,8.68,9.47,9.66,1029831.63,499739.81,337521.59,128817.01,1.33,0.49,8.06,2.08,19991021,438157.09,4.54,61.68,1838.06,58.49,24.21,49000.0
600555,海航创新,旅游服务,海南,126.92,9.74,13.04,309848.25,155448.95,5380.93,40356.98,0.31,0.01,1.22,4.36,20010328,-26631.5,-0.2,-80.26,127.74,-104.05,995.85,81017.0
300687,赛意信息,软件服务,广东,122.58,0.2,0.8,87345.31,84443.22,226.25,49710.67,6.21,0.122,9.68,6.17,20170803,17744.5,2.22,5.21,-35.77,27.32,6.29,9160.0
603299,井神股份,化工原料,江苏,49.19,2.79,5.59,463968.5,153588.52,257891.0,88246.36,1.58,0.055,3.86,2.82,20151231,63965.4,1.14,9.8,8.08,27.69,4.74,52364.0
000982,*ST 中绒,纺织,宁夏,0.0,18.05,18.05,1167635.88,506584.59,519061.19,202861.23,1.12,-0.092,0.96,2.57,20000706,-209515.31,-1.16,72.87,-11.39,3.6,-34.13,37101.0
600634,*ST富控,互联网,上海,22.23,5.76,5.76,612547.0,190906.92,5416.91,98742.25,1.72,0.051,3.51,1.29,19930304,39946.78,0.69,33.82,2.14,86.92,10.83,86475.0
002281,光迅科技,通信设备,湖北,54.78,6.23,6.46,559339.69,443283.19,71107.28,123884.76,1.92,0.12,4.91,5.38,20090821,132581.59,2.05,-4.75,-19.38,16.81,6.44,51415.0
000737,*ST南风,日用化工,山西,0.0,5.49,5.49,256139.05,121530.27,87456.27,62588.38,1.14,-0.08199999999999999,-0.54,-6.54,19970428,-155904.77,-2.84,3.94,-12.31,23.85,-8.75,49069.0
300550,和仁科技,软件服务,浙江,301.04,0.29,0.83,72127.32,50935.71,11692.55,27931.16,3.36,0.036000000000000004,6.13,7.11,20161018,18030.65,2.17,26.98,175.75,41.14,6.2,11638.0
002427,*ST尤夫,化纤,浙江,57.05,3.85,3.98,775065.25,416360.44,187770.23,59333.01,1.49,0.040999999999999995,4.57,2.06,20100608,73201.4,1.84,-0.56,-60.3,24.87,1.92,14545.0
600265,ST景谷,林业,云南,0.0,1.3,1.3,32104.98,21440.61,6385.91,28331.91,2.18,-0.049,0.17,123.97,20000825,-40453.05,-3.12,-22.07,-0.35,4.09,-52.17,4343.0
002049,紫光国微,元器件,河北,170.01,6.05,6.07,518861.09,271012.69,25908.46,61902.13,1.02,0.078,5.81,9.14,20050606,215135.67,3.55,28.28,-11.31,25.65,9.19,136111.0
000525,红 太 阳,农药化肥,江苏,15.12,5.07,5.81,1270145.13,633547.5,397648.56,293950.5,5.06,0.355,9.63,2.23,19931028,174994.44,3.01,14.64,30.51,32.4,14.7,19003.0
603466,风语筑,文教休闲,上海,36.26,0.36,1.46,281094.78,250850.13,21676.95,91441.63,6.26,0.48700000000000004,9.35,7.55,20171020,32982.78,2.26,0.0,0.0,32.62,17.52,22286.0
603685,晨丰科技,电气设备,浙江,41.66,0.25,1.0,99553.55,80431.18,15024.22,59186.94,5.92,0.185,9.19,3.35,20171127,20827.99,2.08,0.0,0.0,22.64,10.41,13876.0
002036,联创电子,元器件,浙江,94.17,3.95,5.58,536098.5,282309.09,150163.19,48131.46,0.86,0.04,3.38,4.43,20040903,76618.61,1.37,33.97,101.32,11.13,2.45,37124.0
603689,皖天然气,供气供热,安徽,26.77,1.67,3.36,314390.31,82308.88,185983.23,99220.02,2.95,0.128,5.71,2.4,20170110,51951.51,1.55,8.7,12.97,10.77,5.34,27888.0
002153,石基信息,软件服务,北京,114.53,4.84,10.67,713018.0,433815.25,32254.15,166440.42,1.56,0.063,4.99,5.76,20070813,253640.8,2.38,-3.18,6.58,50.2,12.6,26347.0
300377,赢时胜,软件服务,深圳,117.31,4.28,7.42,298791.09,144114.56,51616.01,159653.13,2.15,0.034,3.67,4.38,20140127,37559.85,0.51,84.84,70.86,81.99,17.67,52516.0
002129,中环股份,半导体,天津,56.55,26.44,26.44,3327755.0,1167670.75,1068712.0,686275.13,2.6,0.047,4.22,2.53,20070420,157623.09,0.6,68.91,19.44,20.25,4.46,143598.0
002306,*ST云网,酒店餐饮,北京,0.0,7.95,8.0,8809.78,6363.83,388.75,32459.35,0.41,-0.008,0.01,321.95,20091111,-115020.36,-1.44,-21.28,-67.36,45.92,-31.39,50817.0
002384,东山精密,通信设备,江苏,44.38,5.44,10.71,2365141.25,1452752.25,411721.97,586794.94,5.48,0.16,7.6,3.3,20100409,96622.6,0.9,25.27,605.54,14.33,4.26,16326.0
600066,宇通客车,汽车整车,河南,41.62,22.14,22.14,3558040.75,2692739.75,390483.72,127876.86,0.58,0.133,7.13,3.11,19970508,902548.88,4.08,20.44,-6.81,22.69,6.33,51163.0
300623,捷捷微电,半导体,江苏,51.56,0.52,0.95,138793.77,91519.9,38757.95,75156.0,7.94,0.35,13.26,5.47,20170314,38653.64,4.09,28.01,7.1,48.22,27.65,15654.0
603969,银龙股份,其他建材,天津,291.34,5.8,5.8,223418.97,169814.13,26756.83,67153.43,1.16,0.006999999999999999,2.82,3.08,20150227,47592.62,0.82,6.39,-86.51,14.03,1.02,46345.0
002426,胜利精密,元器件,江苏,24.56,20.88,34.42,1990338.25,1171688.38,391379.28,386393.06,1.12,0.045,2.61,1.68,20100608,155919.31,0.45,34.38,7.7,12.0,3.34,69679.0
600889,南京化纤,化纤,江苏,0.0,3.07,3.66,181293.05,70121.13,82963.68,22740.7,0.62,-0.06,3.65,2.16,19960308,35921.6,0.98,-14.76,-191.75,4.78,-6.05,27152.0
002677,浙江美大,家用电器,浙江,56.22,2.83,6.46,170660.59,103036.25,34467.03,9948.21,0.15,0.09,2.12,10.12,20120525,52957.86,0.82,53.15,49.74,54.57,28.05,15056.0
300671,富满电子,半导体,深圳,61.04,0.25,1.01,78481.65,57659.01,17295.73,25927.42,2.56,0.18,5.11,8.58,20170705,14868.6,1.47,22.17,118.67,36.44,17.59,10466.0
000681,视觉中国,互联网,江苏,131.43,2.8,7.01,397809.81,69561.43,523.21,160035.42,2.28,0.057,3.7,8.1,19970121,93311.92,1.33,38.04,36.25,62.37,25.7,29187.0
002865,钧达股份,汽车配件,海南,51.73,0.38,1.2,171108.31,102746.56,36528.18,36773.15,3.06,0.121,7.16,3.48,20170425,34749.12,2.9,2.55,12.78,26.89,5.27,13440.0
000301,东方市场,综合类,江苏,59.04,12.18,12.18,436740.81,181513.25,37020.1,64300.43,0.53,0.027000000000000003,2.97,2.16,20000529,137941.38,1.13,-8.31,764.22,30.32,15.96,94569.0
000788,北大医药,化学制药,重庆,90.49,5.59,5.96,213618.16,190321.3,15707.05,19917.28,0.33,0.025,2.0,4.44,19970616,35743.05,0.6,13.93,109.91,39.36,2.79,32043.0
603901,永创智能,专用机械,浙江,64.96,1.54,4.0,232263.52,165838.31,29273.84,16188.27,0.4,0.035,2.4,3.8,20150529,35550.12,0.89,21.56,-18.14,32.28,4.65,26057.0
002881,美格智能,通信设备,深圳,101.25,0.27,1.07,81197.36,71643.46,8313.41,24616.73,2.31,0.098,4.72,8.39,20170622,13751.5,1.29,16.18,45.24,24.68,8.61,15949.0
603938,三孚股份,化工原料,河北,29.15,0.38,1.5,110602.9,73982.38,29028.21,38836.76,2.59,0.28800000000000003,6.8,4.94,20170628,41549.23,2.77,6.93,21.29,31.89,15.39,11588.0
601866,中远海发,水运,上海,32.47,79.32,116.83,13524560.0,3563073.5,5281371.5,-1451.6,0.0,0.024,1.36,2.3,20071212,457848.31,0.39,-2.43,-19.23,25.69,7.71,372579.0
603499,翔港科技,广告包装,上海,54.49,0.25,1.01,69012.61,38849.68,22392.51,30308.35,2.99,0.13,5.29,5.37,20171016,11861.42,1.17,0.0,0.0,23.56,15.96,15318.0
600686,金龙汽车,汽车整车,福建,6409.83,6.07,6.07,2602851.75,2289646.5,178058.7,113079.36,1.86,-0.01,5.81,2.74,19931108,150220.25,2.48,63.03,100.71,11.74,0.01,21741.0
603515,欧普照明,电气设备,上海,114.01,0.98,5.79,613133.56,449233.44,108725.25,104745.53,1.81,0.121,6.39,8.64,20160819,183151.52,3.16,23.55,42.2,37.78,4.73,11257.0
603301,振德医疗,医疗保健,浙江,95.16,0.25,1.0,136765.77,64845.51,53077.86,29003.0,2.9,0.26,7.72,9.72,20180412,20150.06,2.02,0.0,0.0,28.56,7.04,26371.0
600330,天通股份,元器件,浙江,25.58,8.3,8.3,552080.69,221752.55,174000.31,262119.84,3.16,0.099,4.62,2.19,20010118,30529.78,0.37,16.02,51.65,27.02,13.87,74893.0
300705,九典制药,化学制药,湖南,135.1,0.59,2.35,79379.35,50301.12,20965.3,39612.62,1.69,0.055,2.87,10.27,20171010,13988.97,0.6,0.0,0.0,56.69,7.59,24944.0
000692,惠天热电,供气供热,辽宁,0.0,5.33,5.33,520502.19,167426.47,272294.44,37922.65,0.71,-0.11800000000000001,2.37,1.71,19970227,19796.36,0.37,4.5,-221.55,-0.48,-6.61,39853.0
300047,天源迪科,软件服务,深圳,312.75,2.72,4.0,393623.09,228218.05,24733.17,172227.67,4.31,0.013000000000000001,7.08,2.26,20100120,64287.13,1.61,20.39,304.77,24.27,1.03,22238.0
002475,立讯精密,元器件,深圳,57.17,31.62,31.73,2650230.25,1605753.38,623410.88,453758.16,1.43,0.11,4.22,5.69,20100915,516026.31,1.63,37.41,10.51,19.7,6.16,31176.0
002184,海得控制,软件服务,上海,0.0,1.36,2.43,219791.27,162879.88,15167.32,60080.38,2.47,-0.08800000000000001,4.49,3.39,20071116,23061.42,0.95,-8.84,-23.3,20.1,-7.08,36947.0
002215,诺 普 信,农药化肥,深圳,11.65,7.25,9.14,454773.25,297755.44,30229.46,30034.55,0.33,0.175,2.29,3.56,20080218,76936.18,0.84,20.32,40.36,33.85,15.48,46670.0
002086,东方海洋,渔业,山东,561.09,4.76,7.56,407519.47,187158.81,136313.92,157932.47,2.09,0.004,4.32,2.05,20061128,62763.6,0.83,8.4,12.73,22.98,1.97,28832.0
600500,中化国际,商贸代理,上海,13.41,20.83,20.83,5729942.0,3726894.75,652706.69,344968.16,1.66,0.153,5.34,1.54,20000301,539432.25,2.59,-17.35,-2.23,14.27,2.26,72013.0
603039,泛微网络,软件服务,上海,152.29,0.4,1.03,128980.27,92721.21,12679.28,29045.85,2.83,0.13699999999999998,5.99,13.92,20170113,30254.45,2.95,46.29,21.18,95.48,8.94,4815.0
300352,北信源,软件服务,北京,1561.62,10.44,14.5,249266.77,200961.0,7800.07,31587.77,0.22,0.001,1.53,3.46,20120912,39765.85,0.27,38.85,48.81,84.64,1.42,76039.0
002480,新筑股份,机械基件,四川,255.03,6.41,6.54,581697.0,330396.78,156007.94,148156.31,2.27,0.008,3.58,2.19,20100921,17371.39,0.27,214.04,111.38,23.39,1.3,31719.0
002696,百洋股份,渔业,广西,102.32,1.04,2.33,347116.53,158464.27,71744.11,149409.38,6.43,0.057999999999999996,9.52,2.49,20120905,45970.3,1.98,29.03,1629.72,23.93,2.66,8782.0
000062,深圳华强,批发业,深圳,29.91,6.67,7.21,848619.0,467964.34,30299.55,97174.15,1.35,0.187,5.95,3.77,19970130,237803.75,3.3,69.61,72.17,16.3,6.34,36430.0
000968,蓝焰控股,煤炭开采,山西,27.17,5.14,9.68,711588.19,298327.31,317875.16,97557.36,1.01,0.113,3.38,3.64,20000622,106917.61,1.11,-4.64,46.24,40.02,31.62,27665.0
600426,华鲁恒升,农药化肥,山东,11.67,16.15,16.2,1683858.0,293667.78,1049401.63,201286.95,1.24,0.45299999999999996,6.19,3.42,20020620,567200.69,3.5,39.83,133.91,30.14,21.35,41120.0
603871,嘉友国际,仓储物流,北京,26.82,0.2,0.8,194053.7,170375.27,13228.95,88968.56,11.12,0.78,17.55,4.35,20180206,40522.5,5.07,0.0,0.0,10.91,7.54,15992.0
300462,华铭智能,专用机械,上海,34.43,0.56,1.38,82432.2,70815.61,6979.53,19802.05,1.44,0.2,4.47,6.17,20150527,24769.13,1.8,15.97,475.38,44.56,33.84,13775.0
300338,开元股份,电器仪表,湖南,99.92,1.88,3.4,297688.81,97224.07,30201.69,139462.02,4.11,0.049,6.26,3.15,20120726,35360.21,1.04,174.96,32.71,66.9,7.1,6239.0
603078,江化微,化工原料,江苏,111.22,0.48,0.84,92044.45,59965.13,15799.2,37458.55,4.46,0.102,8.79,5.19,20170410,27595.25,3.29,5.38,-26.18,26.41,10.33,7127.0
600667,太极实业,半导体,江苏,57.51,11.91,21.06,1830039.25,1118817.63,505639.19,313107.94,1.49,0.038,2.89,3.01,19930728,81483.9,0.39,61.11,89.05,11.92,2.25,74592.0
603496,恒为科技,电脑设备,上海,48.29,0.25,1.02,76185.9,61512.43,6062.5,36088.59,3.54,0.19,6.74,5.32,20170607,19480.77,1.91,35.87,7.64,48.72,19.14,9538.0
600563,法拉电子,元器件,福建,30.9,2.25,2.25,272705.97,201994.02,55925.55,26196.86,1.16,0.429,10.54,5.03,20021210,172639.47,7.67,12.59,17.03,43.81,24.85,13464.0
300364,中文在线,出版业,北京,0.0,5.37,7.76,290945.38,81090.22,2595.7,170246.67,2.19,-0.04,3.71,2.7,20150121,23990.26,0.31,36.32,-254.08,36.65,-21.47,52892.0
300693,盛弘股份,电气设备,深圳,69.45,0.23,0.91,76543.68,73494.97,1177.39,35242.64,3.86,0.13699999999999998,6.56,5.8,20170822,13938.24,1.53,-15.02,-36.84,45.3,11.12,13269.0
603283,赛腾股份,专用机械,江苏,63.68,0.4,1.6,95256.05,77071.4,7532.91,26277.9,1.64,0.125,4.08,7.81,20171225,20215.38,1.26,0.0,0.0,41.67,9.76,14954.0
603383,顶点软件,软件服务,福建,379.52,0.21,0.86,113952.86,102392.11,3832.78,46781.68,5.45,0.036000000000000004,10.97,4.94,20170522,38381.46,4.47,5.52,131.64,81.31,10.54,8928.0
300077,国民技术,半导体,深圳,106.3,5.42,5.63,474134.25,285787.0,4799.25,210980.7,3.74,0.026000000000000002,4.52,2.46,20100430,-14724.86,-0.26,2.58,-31.86,30.88,7.52,68866.0
603339,四方冷链,专用机械,江苏,39.17,0.58,2.11,181244.94,132260.38,11289.92,56712.85,2.69,0.14,7.09,2.96,20160519,73983.57,3.51,14.69,-29.66,30.52,11.97,23042.0
300695,兆丰股份,汽车配件,浙江,44.15,0.17,0.67,197762.66,175451.56,19615.82,99665.31,14.95,0.43,24.85,3.05,20170908,50650.94,7.6,7.44,-6.37,46.63,24.05,18167.0
002125,湘潭电化,化工原料,湖南,79.29,2.59,3.46,272767.41,96524.81,128930.61,69002.52,2.0,0.03,3.22,2.94,20070403,5900.37,0.17,35.53,96.07,25.67,5.19,26420.0
600387,海越股份,石油贸易,浙江,13.71,3.86,4.66,1065337.63,324162.31,530008.94,111595.07,2.4,0.218,5.63,2.12,20040218,54311.55,1.17,112.38,271.48,4.89,1.85,25021.0
002173,创新医疗,医疗保健,浙江,37.4,2.03,4.56,470937.56,240541.91,91916.96,276064.59,6.05,0.095,8.11,1.74,20070925,44143.17,0.97,23.63,79.06,43.6,18.53,13288.0
600860,京城股份,专用机械,北京,0.0,3.22,4.22,193514.88,100276.3,70152.56,68734.9,1.63,-0.051,1.34,4.54,19940506,-58944.36,-1.4,-12.82,-14.86,9.44,-9.18,15034.0
603517,绝味食品,食品,湖南,32.67,1.64,4.1,322610.19,154710.45,83547.56,76670.93,1.87,0.36700000000000005,6.62,7.24,20170317,146117.8,3.56,10.11,31.26,34.42,15.61,10919.0
300514,友讯达,通信设备,深圳,120.46,0.45,1.0,72338.75,68598.81,1554.8,21389.97,2.14,0.08199999999999999,4.94,8.03,20170426,16094.47,1.61,24.77,-6.17,40.6,7.86,12010.0
300565,科信技术,通信设备,深圳,118.68,0.55,1.6,104315.22,79738.31,1889.26,30412.7,1.9,0.051,4.71,5.1,20161122,25727.47,1.61,1.2,6.43,34.7,6.39,21078.0
300522,世名科技,染料涂料,江苏,50.79,0.52,1.2,65534.01,45315.85,14116.23,23136.21,1.93,0.133,5.04,5.36,20160705,22035.82,1.84,16.26,25.63,45.61,21.92,15599.0
002099,海翔药业,化学制药,浙江,53.43,15.92,16.22,715919.0,419526.09,120212.05,264050.97,1.63,0.027999999999999997,3.21,1.84,20061226,94260.53,0.58,4.54,-61.51,41.85,7.33,60905.0
000707,*ST双环,化工原料,湖北,0.0,4.64,4.64,926049.88,460099.59,352330.03,73362.18,1.58,-0.20199999999999999,0.58,6.0,19970415,-144810.52,-3.12,-0.49,-391.49,4.45,-10.79,44365.0
300534,陇神戎发,中成药,甘肃,133.99,1.84,3.03,78753.15,27034.16,35859.96,23148.81,0.76,0.021,2.37,4.79,20160913,15715.92,0.52,0.04,-16.12,38.23,11.09,27647.0
603380,易德龙,元器件,江苏,39.95,0.4,1.6,93443.71,72422.65,18674.07,36692.18,2.29,0.135,4.47,4.81,20170622,16496.72,1.03,13.06,50.73,26.13,10.72,18152.0
600418,江淮汽车,汽车整车,安徽,17.88,18.93,18.93,5176550.5,2875428.75,1276890.75,532497.31,2.81,0.111,7.44,1.06,20010824,512261.19,2.71,-5.93,-23.46,10.0,1.63,96813.0
600130,波导股份,通信设备,浙江,181.99,7.68,7.68,99802.36,64983.42,8764.35,45592.21,0.59,0.009000000000000001,1.11,5.84,20000706,-44580.2,-0.58,-62.79,178.11,11.1,4.2,73497.0
600888,新疆众和,铝,新疆,31.05,8.34,8.34,1053776.25,488500.94,412388.72,184765.05,2.22,0.054000000000000006,4.16,1.61,19960215,59438.07,0.71,84.42,32.49,9.55,2.55,71439.0
300730,科创信息,软件服务,湖南,0.0,0.23,0.93,50820.18,41090.15,6424.33,14683.95,1.58,-0.107,3.97,10.96,20171205,10985.66,1.18,0.0,0.0,31.13,-50.28,15999.0
600183,生益科技,元器件,广东,21.83,14.6,14.6,1278500.63,838517.31,346432.19,128305.15,0.88,0.171,4.29,3.48,19981028,249702.8,1.71,18.87,-12.19,20.5,8.82,51467.0
002626,金达威,食品,福建,9.22,6.0,6.16,352059.13,191046.55,48172.03,88528.22,1.44,0.5479999999999999,4.52,4.47,20111028,121185.27,1.97,79.63,409.96,66.94,44.76,21095.0
603596,伯特利,汽车配件,安徽,61.4,0.41,4.09,295394.88,221964.97,51661.46,14181.11,0.35,0.213,3.23,16.17,20180427,61355.95,1.5,0.0,0.0,24.19,12.76,39606.0
002753,永东股份,化工原料,山西,14.33,1.32,2.22,182181.11,102750.65,40442.53,26614.3,1.2,0.36200000000000004,5.51,3.77,20150519,66220.09,2.98,55.08,105.75,26.76,13.47,15812.0
002544,杰赛科技,软件服务,广东,71.5,5.12,5.71,636697.75,541441.94,61344.32,63185.19,1.11,0.057999999999999996,3.75,4.42,20110128,85232.05,1.49,3.02,2.91,17.72,3.38,37777.0
000822,山东海化,化工原料,山东,14.71,8.95,8.95,405600.72,193950.25,169470.67,150721.88,1.68,0.159,3.32,2.81,19980703,23035.07,0.26,10.14,-48.5,14.69,11.68,77814.0
300091,金通灵,机械基件,江苏,50.08,3.55,5.56,377110.47,268795.63,64789.7,52241.96,0.94,0.08,2.66,6.0,20100625,35470.26,0.64,52.66,103.23,25.26,11.47,6615.0
002925,盈趣科技,元器件,福建,48.14,0.75,4.55,409067.66,368734.19,17179.73,161693.22,3.55,0.375,7.55,9.56,20180115,118556.5,2.6,0.0,0.0,47.82,25.66,52968.0
300223,北京君正,半导体,北京,419.16,0.99,1.67,116618.13,85881.02,3562.23,76003.81,4.55,0.018000000000000002,6.75,4.41,20110531,16858.42,1.01,7.78,44.68,39.08,7.57,27361.0
603360,百傲化学,化工原料,辽宁,28.01,0.56,1.33,80255.15,44249.87,21347.7,32298.44,2.42,0.205,5.36,4.28,20170206,20966.59,1.57,31.4,-0.62,41.9,21.71,11366.0
603083,剑桥科技,通信设备,上海,0.0,0.24,0.98,229218.3,155240.63,39408.65,58352.15,5.96,-0.42,10.41,3.77,20171110,30463.19,3.11,0.0,0.0,5.77,-6.02,17186.0
603006,联明股份,汽车配件,上海,28.54,0.71,1.92,165205.11,72742.0,53360.3,16758.85,0.87,0.14,4.95,3.1,20140630,56682.28,2.95,2.33,-8.68,22.58,10.64,13624.0
603577,汇金通,钢加工,山东,67.84,0.78,1.75,172449.72,132724.2,24719.36,45346.9,2.59,0.05,5.01,2.71,20161222,22192.35,1.27,17.7,-6.74,20.0,4.49,17646.0
002484,江海股份,元器件,江苏,50.32,7.6,8.15,392663.16,267423.47,64978.61,137956.3,1.69,0.040999999999999995,3.86,2.13,20100929,78055.18,0.96,22.05,13.75,23.96,8.12,23103.0
300718,长盛轴承,机械基件,浙江,43.64,0.25,1.0,114306.36,81476.0,23122.06,50861.39,5.09,0.278,10.43,4.65,20171106,38472.57,3.85,0.0,0.0,33.32,17.2,15990.0
300610,晨化股份,化工原料,江苏,52.05,0.5,1.5,81359.52,60522.13,7160.46,27263.4,1.82,0.079,4.65,3.56,20170213,20911.07,1.39,20.42,-31.85,19.88,6.53,14000.0
300232,洲明科技,半导体,深圳,49.89,3.73,6.35,499165.94,292782.63,75248.96,61897.46,0.98,0.083,2.94,5.62,20110622,71072.38,1.12,58.95,5.88,27.44,6.12,10833.0
601678,滨化股份,化工原料,山东,10.94,15.44,15.44,1057409.13,242296.55,430595.19,127384.57,0.82,0.172,3.7,2.03,20100223,272725.34,1.77,11.96,50.72,29.46,14.86,44310.0
300711,广哈通信,通信设备,广东,0.0,0.36,1.44,62236.9,58734.45,1497.21,25584.46,1.77,-0.040999999999999995,3.81,6.74,20171101,12608.98,0.87,0.0,0.0,52.09,-37.35,24766.0
300733,西菱动力,汽车配件,四川,49.02,0.4,1.6,156259.81,96476.05,38211.34,60319.44,3.77,0.14,6.97,3.58,20180116,33122.56,2.07,0.0,0.0,30.82,13.41,30245.0
300093,金刚玻璃,玻璃,广东,708.78,2.15,2.16,159316.17,100667.3,51066.44,38683.3,1.79,0.003,4.15,2.13,20100708,24159.1,1.12,116.96,45.78,34.86,0.53,19548.0
603612,索通发展,矿物制品,山东,24.88,0.6,2.43,482054.41,233475.02,138783.5,110524.26,4.55,0.395,10.18,3.86,20170718,114052.17,4.69,47.43,-12.6,24.57,10.45,28890.0
603214,爱婴室,百货,上海,139.65,0.25,1.0,121667.67,106132.97,6933.37,41563.98,4.16,0.16,7.98,8.5,20180330,26669.2,2.67,0.0,0.0,25.14,2.52,27863.0
300738,奥飞数据,电信运营,广东,121.11,0.16,0.65,62394.53,38542.76,9125.03,32018.86,4.91,0.15,7.99,8.06,20180119,12631.24,1.94,0.0,0.0,24.86,9.57,16347.0
300628,亿联网络,通信设备,福建,28.0,0.37,1.49,316556.5,300949.75,11805.49,152470.25,10.21,1.315,20.43,7.21,20170317,130168.67,8.72,31.76,39.05,60.98,47.61,20188.0
002640,跨境通,服饰,山西,29.19,12.48,15.47,1156950.75,833708.56,12881.24,308978.66,2.0,0.17,3.97,5.0,20111208,164880.36,1.07,74.38,65.05,44.71,5.69,18648.0
002290,中科新材,家用电器,江苏,38.94,1.64,2.43,308092.03,273216.28,24588.5,77567.61,3.2,0.08199999999999999,5.06,2.53,20090903,16592.68,0.68,29.0,61.71,17.75,5.25,20015.0
002693,双成药业,化学制药,海南,0.0,4.03,4.05,130299.86,48765.96,47422.73,33874.96,0.84,-0.009000000000000001,1.45,5.41,20120808,-18994.88,-0.47,124.87,60.62,63.05,-3.6,42769.0
603568,伟明环保,环境保护,浙江,24.31,1.33,6.88,414362.75,116962.82,8916.41,28220.9,0.41,0.258,3.62,6.95,20150528,147197.63,2.14,52.56,47.37,66.56,55.19,19967.0
603536,惠发股份,食品,山东,326.22,0.42,1.68,103439.61,40849.17,45704.51,22623.38,1.35,0.012,3.85,4.22,20170613,28073.02,1.67,16.15,-71.15,23.34,1.08,6469.0
