,code,name_x,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,Unnamed: 0_x,name_y,cf_sales_2015q1,rateofreturn_2015q1,cf_nm_2015q1,cf_liabilities_2015q1,cashflowratio_2015q1,Unnamed: 0_y,name_x,cf_sales_2015q2,rateofreturn_2015q2,cf_nm_2015q2,cf_liabilities_2015q2,cashflowratio_2015q2,Unnamed: 0_x,name_y,cf_sales_2015q3,rateofreturn_2015q3,cf_nm_2015q3,cf_liabilities_2015q3,cashflowratio_2015q3,Unnamed: 0_y,name_x,cf_sales_2015q4,rateofreturn_2015q4,cf_nm_2015q4,cf_liabilities_2015q4,cashflowratio_2015q4,Unnamed: 0_x,name_y,cf_sales_2016q1,rateofreturn_2016q1,cf_nm_2016q1,cf_liabilities_2016q1,cashflowratio_2016q1,Unnamed: 0_y,name_x,cf_sales_2016q2,rateofreturn_2016q2,cf_nm_2016q2,cf_liabilities_2016q2,cashflowratio_2016q2,Unnamed: 0_x,name_y,cf_sales_2016q3,rateofreturn_2016q3,cf_nm_2016q3,cf_liabilities_2016q3,cashflowratio_2016q3,Unnamed: 0_y,name_x,cf_sales_2016q4,rateofreturn_2016q4,cf_nm_2016q4,cf_liabilities_2016q4,cashflowratio_2016q4,Unnamed: 0_x,name_y,cf_sales_2017q1,rateofreturn_2017q1,cf_nm_2017q1,cf_liabilities_2017q1,cashflowratio_2017q1,Unnamed: 0_y,name_x,cf_sales_2017q2,rateofreturn_2017q2,cf_nm_2017q2,cf_liabilities_2017q2,cashflowratio_2017q2,Unnamed: 0_x,name_y,cf_sales_2017q3,rateofreturn_2017q3,cf_nm_2017q3,cf_liabilities_2017q3,cashflowratio_2017q3,Unnamed: 0_y,name_x,cf_sales_2017q4,rateofreturn_2017q4,cf_nm_2017q4,cf_liabilities_2017q4,cashflowratio_2017q4,Unnamed: 0,name_y,cf_sales_2018q1,rateofreturn_2018q1,cf_nm_2018q1,cf_liabilities_2018q1,cashflowratio_2018q1
20,603259,药明康德,化学制药,江苏,65.72,1.04,10.42,1271062.88,521670.41,285508.03,303806.0,2.92,0.279,7.1,10.33,20180508,250661.66,2.41,0.0,0.0,39.1,13.57,98457.0,,,,,,,,,,,,,,,,,,,,,,1135.0,药明康德,0.1512,0.0763,1.0802,0.2268,24.6842,,,,,,,,,,,,,,,,,,,,,,415.0,药明康德,0.2872,0.1659,1.5672,0.388,41.815,1100.0,药明康德,0.0612,0.0104,0.3004,0.0273,2.9944,,,,,,,,544.0,药明康德,0.1976,0.0941,1.0064,0.2084,24.6303,483.0,药明康德,0.231,0.1426,1.3832,0.307,38.8276,1567.0,药明康德,-0.0148,-0.0025,-0.1042,-0.0056,-0.7521
21,603903,中持股份,环境保护,北京,112.4,0.74,1.03,150140.8,77853.5,313.73,43444.05,4.2,0.083,7.04,5.31,20170314,19455.75,1.88,26.16,294.79,37.88,9.51,14919.0,,,,,,,,,,,,,,,,,,,,,,2888.0,中持股份,-0.014,-0.0066,-0.0988,-0.0152,-1.9296,1647.0,中持股份,-0.0162,,,,,1599.0,中持股份,0.0521,0.0119,0.4225,0.0291,3.8047,1621.0,中持股份,0.0676,,0.6066,,,590.0,中持股份,0.2394,0.1205,2.0247,0.2643,37.0702,3104.0,中持股份,-0.6718,-0.0489,-21.8189,-0.1517,-22.8359,3067.0,中持股份,-0.3109,-0.0571,-3.9734,-0.1736,-23.2901,3107.0,中持股份,-0.2722,-0.0764,-2.7784,-0.2062,-27.1242,3314.0,中持股份,-0.2904,-0.1143,-2.4424,-0.2488,-36.0648,3321.0,中持股份,-1.2681,-0.0763,-13.4711,-0.15,-21.9312
22,600389,江山股份,农药化肥,江苏,19.76,2.97,2.97,291790.78,108921.22,128498.97,11448.82,0.39,0.285,5.56,4.06,20010110,101102.32,3.4,12.14,117.24,18.66,8.38,11415.0,1543.0,江山股份,-0.0487,-0.0126,-4.6302,-0.0222,-2.3754,1717.0,江山股份,0.0066,0.0034,0.6323,0.0059,0.6321,1808.0,江山股份,0.0072,0.0049,1.2905,0.0087,0.9365,1868.0,江山股份,0.0846,0.0726,21.4215,0.1239,13.6889,1328.0,江山股份,0.0406,0.0121,6.9614,0.0177,1.8654,1509.0,江山股份,0.0646,0.0672,49.7391,0.115,12.4733,1736.0,江山股份,0.0558,0.0685,26.816,0.1183,12.905,2072.0,江山股份,0.0734,0.1072,6.659,0.1855,20.0296,2292.0,江山股份,-0.1632,-0.0451,-3.7718,-0.0796,-8.5904,2217.0,江山股份,-0.0456,-0.0234,-1.1809,-0.0405,-4.3345,2193.0,江山股份,-0.0219,-0.0167,-0.602,-0.0308,-3.3224,996.0,江山股份,0.1415,0.1745,2.0694,0.3715,40.5058,1457.0,江山股份,0.004,0.0014,0.0473,0.0032,0.348
23,300624,万兴科技,软件服务,西藏,110.98,0.2,0.8,59940.53,41913.1,14657.05,29566.38,3.7,0.32,7.32,17.79,20180118,18314.2,2.29,0.0,0.0,96.99,18.29,20375.0,,,,,,,,,,,,,,,,,,,,,,528.0,万兴科技,0.2485,0.28800000000000003,1.2127,2.7187,296.454,,,,,,,,,,,,,,,,,,,,,,955.0,万兴科技,0.1823,0.2469,1.2146,1.8137,188.3034,619.0,万兴科技,0.1613,,0.9376,,,802.0,万兴科技,0.1403,0.1157,1.1834,0.5917,60.4172,,,,,,,,798.0,万兴科技,0.1716,0.2601,1.4572,1.2309,124.5291,1200.0,万兴科技,0.0425,0.0091,0.2542,0.1208,12.2494
24,603200,上海洗霸,环境保护,上海,60.48,0.18,0.74,80675.3,74000.03,1440.27,34197.68,4.64,0.175,9.82,4.3,20170601,27937.05,3.79,9.15,5.26,36.87,16.42,7301.0,,,,,,,,,,,,,,,,,,,,,,2211.0,上海洗霸,0.0571,0.0361,0.3292,0.1877,18.8286,3275.0,上海洗霸,,,4.2713,,,398.0,上海洗霸,0.272,,1.5401,,,324.0,上海洗霸,0.3034,,1.5385,,,437.0,上海洗霸,0.2802,0.1856,1.4008,1.0938,110.2706,114.0,上海洗霸,0.5294,0.0819,3.1085,0.4741,47.7683,563.0,上海洗霸,0.1968,0.0381,1.0212,0.3532,35.5789,900.0,上海洗霸,0.1284,0.037000000000000005,0.6279,0.3819,38.5062,703.0,上海洗霸,0.1885,0.0715,0.9865,0.6971,69.8085,1998.0,上海洗霸,-0.094,-0.0091,-0.5723,-0.0899,-9.0059
25,603895,天永智能,专用机械,上海,86.69,0.19,0.77,103168.4,97792.57,711.18,41001.0,5.31,0.17,8.13,6.7,20180122,12624.24,1.64,0.0,0.0,27.46,10.7,16019.0,,,,,,,,,,,,,,,,,,,,,,359.0,天永智能,0.2966,0.1583,1.4496,0.2264,22.8462,2360.0,天永智能,-0.2353,-0.0698,-1.3997,-0.1213,-12.2163,,,,,,,,,,,,,,,3234.0,天永智能,-0.1517,-0.103,-0.9218,-0.1739,-17.4915,1979.0,天永智能,-0.0927,,-0.5283,,,1361.0,天永智能,0.0592,0.0217,0.3378,0.0396,4.0846,,,,,,,,3075.0,天永智能,-0.0909,-0.0559,-0.6226,-0.0967,-9.9688,1389.0,天永智能,0.0159,0.0017,0.1491,0.0044,0.4467
26,300504,天邑股份,通信设备,四川,66.18,0.67,2.67,287882.94,271069.47,13399.42,75965.82,2.84,0.26,6.34,8.17,20180330,60612.28,2.27,0.0,0.0,21.15,7.89,126635.0,,,,,,,,,,,,,,,,,,,,,,2400.0,天邑股份,0.039,0.047,0.3523,0.0886,8.8592,,,,,,,,,,,,,,,,,,,,,,2160.0,天邑股份,0.0644,0.0746,0.7579,0.1245,12.5955,2559.0,天邑股份,-0.2517,-0.08800000000000001,-2.8901,-0.1461,-15.0047,,,,,,,,2623.0,天邑股份,-0.0909,-0.1017,-0.8632,-0.2123,-21.2334,2201.0,天邑股份,0.0325,0.0389,0.3333,0.0684,6.8616,2861.0,天邑股份,-0.3936,-0.0906,-4.9855,-0.2206,-22.1088
27,300454,深信服,软件服务,深圳,117.15,0.4,4.0,256353.52,163354.47,15090.15,72117.02,1.8,0.123,4.68,12.32,20180516,52535.01,1.31,0.0,0.0,73.41,9.32,77273.0,,,,,,,,,,,,,,,,,,,,,,339.0,深信服,0.3059,0.1883,1.2225,0.3874,42.1047,,,,,,,,,,,,,,,,,,,,,,439.0,深信服,0.2785,0.2317,1.8926,0.5455,60.5554,2519.0,深信服,-0.2362,-0.045,-4.9189,-0.1138,-13.2731,,,,,,,,,,,,,,,277.0,深信服,0.3096,0.2629,1.3346,0.6539,73.3122,2872.0,深信服,-0.402,-0.0828,-4.313,-0.2412,-28.4375
28,600261,阳光照明,家用电器,浙江,22.5,14.52,14.52,616547.06,416033.38,117456.52,26291.5,0.18,0.049,2.34,1.88,20000720,136825.23,0.94,24.06,-39.01,21.68,5.01,56088.0,1292.0,阳光照明,0.0049,0.001,0.0457,0.003,0.3148,819.0,阳光照明,0.1247,0.0513,1.2972,0.1355,14.2087,801.0,阳光照明,0.1363,0.0869,1.6844,0.2168,22.7165,1309.0,阳光照明,0.1339,0.1129,1.5896,0.2842,29.9733,338.0,阳光照明,0.2983,0.0619,2.898,0.1715,18.2056,486.0,阳光照明,0.2458,0.1048,2.3047,0.2698,28.6414,518.0,阳光照明,0.2347,0.1458,2.0836,0.3720000000000001,39.5606,610.0,阳光照明,0.2349,0.183,2.2295,0.4418,46.6821,1762.0,阳光照明,-0.048,-0.0098,-0.4625,-0.025,-2.6522,1748.0,阳光照明,0.018000000000000002,0.0076,0.1823,0.0181,1.8966,1630.0,阳光照明,0.0409,0.0249,0.453,0.0565,6.5169,2013.0,阳光照明,0.047,0.0365,0.5721,0.0788,9.5439,1632.0,阳光照明,-0.0277,-0.0064,-0.5398,-0.0151,-1.8773
29,300743,天地数码,电脑设备,浙江,120.2,0.17,0.65,33596.03,18219.0,12807.86,743.16,0.11,0.16699999999999998,3.52,22.84,20180427,10240.16,1.56,0.0,0.0,33.89,11.8,33026.0,,,,,,,,,,,,,,,,,,,,,,1425.0,天地数码,0.123,0.1585,1.1033,0.2663,26.6818,,,,,,,,,,,,,,,,,,,,,,824.0,天地数码,0.2009,0.2401,1.644,0.4464,50.6469,1073.0,天地数码,0.0663,,0.5559,,,1114.0,天地数码,0.0923,0.0525,0.7458,0.0931,11.4955,,,,,,,,1494.0,天地数码,0.0901,0.1068,0.762,0.2191,30.7465,1132.0,天地数码,0.0545,0.015,0.4561,0.0311,4.2782
30,300540,深冷股份,专用机械,四川,0.0,0.43,0.8,98665.21,92937.18,1393.32,33366.78,4.17,-0.052000000000000005,8.04,3.38,20160823,19681.17,2.46,44.58,13.32,12.85,-11.87,10359.0,,,,,,,,,,,,,,,2555.0,深冷股份,-0.1512,,-1.0446,,,3183.0,深冷股份,-0.1009,-0.0626,-0.718,-0.1067,-10.7099,1990.0,深冷股份,-0.1003,,,,,1834.0,深冷股份,0.0244,0.0057,0.1333,0.0108,1.0828,2733.0,深冷股份,-0.1019,-0.0284,-0.6904,-0.0902,-9.0602,3279.0,深冷股份,-0.1918,-0.0651,-1.4133,-0.2249,-22.6083,3287.0,深冷股份,-1.2205,-0.0346,,-0.1332,-13.4042,3098.0,深冷股份,-0.3337,-0.0464,-5.7975,-0.1605,-16.1388,3228.0,深冷股份,-0.377,-0.0666,-5.6433,-0.2352,-23.6472,3080.0,深冷股份,-0.0917,-0.0228,-1.0576,-0.0723,-7.2607,3279.0,深冷股份,-1.0158,-0.0364,,-0.1082,-10.8676
31,300084,海默科技,石油开采,甘肃,0.0,3.1,3.85,292281.09,140725.27,26025.06,122749.36,3.19,-0.049,4.54,1.57,20100520,13799.82,0.36,40.84,-541.36,34.72,-22.68,26019.0,425.0,海默科技,0.21600000000000005,0.0138,1.8187,0.0406,10.2445,214.0,海默科技,0.3292,0.0401,6.279,0.1197,31.4605,342.0,海默科技,0.2562,0.0423,,0.119,33.8228,685.0,海默科技,0.2159,0.052000000000000005,7.5561,0.1482,28.8858,2280.0,海默科技,-0.1933,-0.0058,,-0.0161,-3.1883,1817.0,海默科技,0.0261,0.0024,1.1693,0.006999999999999999,1.514,1631.0,海默科技,0.0668,0.0058,5.2925,0.023,4.7039,2771.0,海默科技,0.0041,0.0005,0.1557,0.0021,0.2303,912.0,海默科技,0.0943,0.0022,,0.0085,0.9651,676.0,海默科技,0.1646,0.0107,14.8711,0.0394,5.2448,1028.0,海默科技,0.1107,0.0111,11.8209,0.0403,5.4386,1502.0,海默科技,0.0895,0.0144,1.8146,0.0361,4.6137,3092.0,海默科技,-0.6069,-0.0171,,-0.0446,-5.9074
32,2828,贝肯能源,石油开采,新疆,0.0,0.58,1.2,141358.09,90169.03,33466.73,36892.4,3.08,-0.056,7.4,4.13,20161208,34404.28,2.87,107.55,24.61,28.18,-70.17,14718.0,,,,,,,,,,,,,,,2360.0,贝肯能源,-0.0856,,-1.0154,,,1388.0,贝肯能源,0.1262,0.0977,1.3938,0.1968,19.6995,11.0,贝肯能源,3.6087,,,,,2578.0,贝肯能源,-0.1112,-0.021,-1.3375,-0.0471,-4.7187,1548.0,贝肯能源,0.0744,0.0284,0.7174,0.0609,6.0933,918.0,贝肯能源,0.1878,0.07,1.2817,0.2612,26.1586,4.0,贝肯能源,9.764,0.0465,,0.3282,32.9445,2516.0,贝肯能源,-0.1033,-0.0187,-1.1594,-0.0742,-7.4354,2550.0,贝肯能源,-0.0761,-0.0228,-0.6166,-0.0763,-7.6404,989.0,贝肯能源,0.142,0.0638,1.3113,0.1716,17.1772,3425.0,贝肯能源,-5.5718,-0.0377,,-0.1071,-10.7154
33,2633,申科股份,机械基件,浙江,0.0,1.49,1.5,60571.71,32491.63,16400.73,30472.23,2.03,-0.025,3.45,3.77,20111122,4455.53,0.3,-19.63,-295.87,24.31,-15.12,12475.0,1422.0,申科股份,-0.0216,-0.001,,-0.0022,-0.2334,595.0,申科股份,0.172,0.0246,,0.0714,7.7857,743.0,申科股份,0.1454,0.0341,,0.0984,10.7114,2770.0,申科股份,0.0048,0.0015,0.0529,0.0063,0.7114,35.0,申科股份,1.3259,0.0543,,0.1621,17.5996,53.0,申科股份,0.7985,0.0682,,0.2654,30.0264,103.0,申科股份,0.5432,0.0817,,0.5272,67.5872,137.0,申科股份,0.4607,0.1051,,0.695,89.9274,169.0,申科股份,0.4104,0.0211,,0.1387,17.8766,355.0,申科股份,0.2596,0.0261,,0.1031,11.6935,854.0,申科股份,0.1364,0.0245,,0.1665,21.6029,2189.0,申科股份,0.0334,0.0095,1.0733,0.0629,8.0631,595.0,申科股份,0.1571,0.0065,,0.0445,5.7566
34,2596,海南瑞泽,其他建材,海南,111.21,7.26,10.74,627061.63,311202.97,63895.71,125162.97,1.17,0.027000000000000003,2.79,4.37,20110707,66317.81,0.62,39.69,273.71,23.82,4.67,65018.0,1018.0,海南瑞泽,0.052000000000000005,0.006,,0.0187,3.6524,1963.0,海南瑞泽,-0.0327,-0.0089,,-0.0272,-5.2715,1803.0,海南瑞泽,0.0076,0.003,0.5722,0.0089,1.6185,2884.0,海南瑞泽,-0.013,-0.0073,-0.2624,-0.0216,-3.1702,2112.0,海南瑞泽,-0.1303,-0.0111,,-0.0375,-6.3562,2703.0,海南瑞泽,-0.1514,-0.0298,,-0.0895,-13.6033,2468.0,海南瑞泽,-0.0402,-0.0131,-2.3563,-0.0337,-6.7824,3045.0,海南瑞泽,-0.0589,-0.0276,-1.4886,-0.0615,-10.1566,2576.0,海南瑞泽,-0.2573,-0.03,-12.9136,-0.0688,-15.3285,2523.0,海南瑞泽,-0.1055,-0.0304,-1.8018,-0.0664,-12.6549,2488.0,海南瑞泽,-0.0641,-0.0285,-1.1358,-0.0594,-9.773,2820.0,海南瑞泽,-0.0333,-0.0192,-0.5288,-0.0361,-4.9015,1987.0,海南瑞泽,-0.0919,-0.0092,-2.0491,-0.0179,-2.3439
35,735,罗 牛 山,农业综合,海南,12.23,10.6,11.52,648092.25,184335.61,194501.98,158896.8,1.38,0.28800000000000003,3.36,4.2,19970611,102907.93,0.89,-63.64,284.81,16.97,167.48,140000.0,2559.0,罗牛山,-0.5823,-0.0209,-5.1271,-0.0364,-14.6911,2866.0,罗牛山,-0.5429,-0.0476,-28.8934,-0.0828,-33.4709,909.0,罗牛山,0.1195,0.0138,1.2523,0.0234,8.0878,2448.0,罗牛山,0.0347,0.0056,0.3928,0.0095,2.5832,1757.0,罗牛山,-0.0355,-0.001,-0.7704,-0.0022,-0.5756,593.0,罗牛山,0.2111,0.0128,2.6026,0.0331,7.5989,232.0,罗牛山,0.3747,0.0314,2.0481,0.0792,16.5557,321.0,罗牛山,0.3241,0.0467,3.2409,0.1093,21.0304,653.0,罗牛山,0.1536,0.0142,0.9562,0.0373,8.6892,770.0,罗牛山,0.1458,0.0221,0.9649,0.0595,14.023,350.0,罗牛山,0.2594,0.0448,1.8346,0.1111,21.1875,438.0,罗牛山,0.2439,0.0512,2.0373,0.1262,24.6391,1032.0,罗牛山,0.0706,0.0022,0.042,0.0056,1.088
36,603986,DR兆易创,半导体,北京,104.31,1.47,2.84,252843.13,150107.56,11524.75,72803.56,2.57,0.315,6.03,21.79,20160818,85686.9,3.02,19.71,28.55,38.24,16.5,21412.0,,,,,,,,1055.0,兆易创新,0.0898,,0.7048,,,918.0,兆易创新,0.1186,,0.8176,,,876.0,兆易创新,0.1827,0.2414,1.3925,0.6598,88.3276,1999.0,兆易创新,-0.1023,,-0.8603,,,2033.0,兆易创新,-0.0008,-0.0006,-0.0059,-0.0019,-0.2646,1932.0,兆易创新,0.0325,0.0216,0.2339,0.1012,12.5617,2258.0,兆易创新,0.0562,0.0501,0.4786,0.2141,26.4482,1667.0,兆易创新,-0.0282,-0.0076,-0.1833,-0.0389,-5.1458,791.0,兆易创新,0.1427,0.0697,0.743,0.2806,33.4724,726.0,兆易创新,0.1577,0.1121,0.7046,0.4516,54.0488,1427.0,兆易创新,0.0974,0.0768,0.4973,0.2419,35.7108,1043.0,兆易创新,0.0679,0.0145,0.4103,0.045,6.5081
37,603603,博天环境,环境保护,北京,74.33,2.35,4.0,918792.38,421876.94,7484.81,29792.47,0.74,0.097,3.37,8.54,20170217,59943.61,1.5,51.19,53.0,25.11,6.12,21521.0,,,,,,,,,,,,,,,,,,,,,,3322.0,博天环境,-0.2206,-0.136,-3.6738,-0.203,-23.4799,3093.0,博天环境,-1.1517,-0.0768,-281.8389,-0.1217,-13.973,2967.0,博天环境,-0.2899,-0.0949,-8.1243,-0.1444,-15.6895,3027.0,博天环境,-0.2313,,-4.8627,,,3286.0,博天环境,-0.1939,-0.0843,-3.7446,-0.1134,-14.8551,2053.0,博天环境,-0.1088,-0.0073,-2.1402,-0.0102,-1.314,3093.0,博天环境,-0.3321,-0.0489,-2.7505,-0.0679,-9.7154,3187.0,博天环境,-0.3352,-0.0708,-4.0906,-0.0952,-14.0768,3190.0,博天环境,-0.1528,-0.0535,-3.0555,-0.0686,-11.231,2776.0,博天环境,-0.3359,-0.0232,-6.4715,-0.0296,-4.8569
38,2929,润建通信,通信设备,广西,74.77,0.55,2.21,391561.0,380963.84,6164.6,140462.19,6.36,0.24,11.25,4.71,20180301,74133.34,3.36,0.0,0.0,24.49,5.95,51515.0,,,,,,,,,,,,,,,,,,,,,,1769.0,润建通信,0.0922,0.1164,0.9619,0.2291,23.5382,,,,,,,,2978.0,润建通信,-0.2968,-0.2088,-3.8716,-0.5176,-53.1021,,,,,,,,2962.0,润建通信,-0.0336,-0.0404,-0.431,-0.08,-8.119,3197.0,润建通信,-0.8377,,-12.3687,,,3158.0,润建通信,-0.3907,-0.2165,-4.6447,-0.4172,-42.1997,,,,,,,,3003.0,润建通信,-0.0677,-0.0788,-0.7856,-0.1571,-15.8679,3090.0,润建通信,-0.603,-0.1013,-10.1342,-0.2771,-27.7144
39,300742,越博动力,汽车配件,江苏,0.0,0.2,0.78,172162.06,141000.42,15270.87,42547.3,5.42,-0.127,11.53,6.87,20180508,17342.2,2.21,0.0,0.0,41.85,-22.57,39261.0,,,,,,,,,,,,,,,,,,,,,,3359.0,越博动力,-0.3288,-0.2198,-4.3958,-0.3928,-40.9492,,,,,,,,3185.0,越博动力,-0.5986,-0.08800000000000001,-23.3385,-0.2203,-22.9491,,,,,,,,3316.0,越博动力,-0.2353,-0.1236,-1.878,-0.244,-25.3564,3321.0,越博动力,-1.3801,,,,,3089.0,越博动力,-0.3282,-0.1004,-4.0384,-0.1873,-21.4257,,,,,,,,3266.0,越博动力,-0.2148,-0.1097,-2.0516,-0.18,-19.5569,3261.0,越博动力,-0.9706,-0.0249,,-0.0411,-4.4769
40,603721,中广天择,影视音像,湖南,111.72,0.25,1.0,62123.01,48245.07,1775.71,25594.15,2.56,0.083,5.48,6.76,20170811,17108.4,1.71,0.0,0.0,32.51,14.51,11243.0,,,,,,,,,,,,,,,,,,,,,,819.0,中广天择,0.1928,0.1588,1.4612,0.9638,104.5228,,,,,,,,,,,,,,,2455.0,中广天择,-0.0391,,-0.5845,,,2843.0,中广天择,-0.0079,-0.0087,-0.0892,-0.046,-5.0489,2719.0,中广天择,-0.3179,,-1.7107,,,393.0,中广天择,0.2417,0.1003,1.0386,0.5687,60.9738,452.0,中广天择,0.2232,0.1008,1.093,0.7523,79.7313,723.0,中广天择,0.1852,0.1113,1.1403,0.6441,69.0616,3274.0,中广天择,-1.0087,-0.0929,-6.9515,-0.7909,-86.944
41,603722,阿科力,化工原料,江苏,134.11,0.22,0.87,67133.03,34316.78,16041.5,24580.75,2.84,0.098,6.1,8.65,20171025,17743.5,2.05,0.0,0.0,22.3,9.18,13429.0,,,,,,,,386.0,阿科力,0.2336,0.1319,1.1783,0.4058,40.5758,,,,,,,,644.0,阿科力,0.2247,0.2526,1.246,1.0383,103.8274,,,,,,,,756.0,阿科力,0.1753,0.0736,0.6834,0.3137,31.3697,3422.0,阿科力,,,,,,936.0,阿科力,0.1847,0.1109,0.9056,0.353,51.3451,2112.0,阿科力,-0.1198,,-0.7947,,,751.0,阿科力,0.1491,0.0481,0.8101,0.1498,19.718,457.0,阿科力,0.2208,0.0996,1.1484,0.2727,33.5207,629.0,阿科力,0.2011,0.0884,1.1695,0.4127,41.2723,1979.0,阿科力,-0.0902,-0.0125,-0.983,-0.0587,-5.8729
42,300638,广和通,通信设备,深圳,135.95,0.27,0.8,67331.34,61893.15,1305.06,17151.7,2.14,0.083,4.68,9.68,20170413,11167.57,1.4,152.48,9.99,23.12,3.12,10552.0,,,,,,,,,,,,,,,,,,,,,,1226.0,广和通,0.1416,0.2351,1.3222,0.5473,54.7428,2776.0,广和通,-0.4888,,-7.3432,,,2552.0,广和通,-0.1051,,-1.1362,,,2173.0,广和通,0.0063,,0.0689,,,1305.0,广和通,0.1418,0.1773,1.2108,0.3681,38.2569,3050.0,广和通,-0.5976,-0.1206,-8.345,-0.5709,-60.5026,3121.0,广和通,-0.3524,-0.1489,-4.4764,-0.7348,-78.0124,3220.0,广和通,-0.3679,-0.2437,-4.6144,-0.9199,-95.794,3268.0,广和通,-0.2181,-0.2,-2.8008,-0.4996,-51.13399999999999,1280.0,广和通,0.0309,0.0098,0.9906,0.0221,2.2557
43,603197,保隆科技,汽车配件,上海,27.93,0.7,1.19,255237.77,182501.77,47750.55,74924.99,6.28,0.42,11.34,4.07,20170519,52045.15,4.36,15.57,9.04,33.22,8.41,9583.0,,,,,,,,,,,,,,,,,,,,,,2005.0,保隆科技,0.0734,0.0733,1.0511,0.1287,21.7302,750.0,保隆科技,0.155,,1.3994,,,962.0,保隆科技,0.1352,,1.2131,,,1347.0,保隆科技,0.0994,,0.8825,,,1713.0,保隆科技,0.1032,0.1071,0.9854,0.1942,22.9111,1066.0,保隆科技,0.0675,0.0192,0.6025,0.0342,3.9317,1058.0,保隆科技,0.1014,0.0389,0.8162,0.0892,11.6299,1537.0,保隆科技,0.0507,0.0321,0.4089,0.0813,10.6686,1349.0,保隆科技,0.1031,0.0888,0.9551,0.2229,29.1774,638.0,保隆科技,0.1459,0.0335,1.2982,0.0823,10.4759
44,603928,兴业股份,化工原料,江苏,31.41,0.63,2.02,140759.05,105216.55,23152.14,54826.28,2.72,0.174,5.81,3.75,20161212,36084.59,1.79,64.51,86.93,21.49,9.37,17789.0,,,,,,,,,,,,,,,,,,,,,,995.0,兴业股份,0.1686,0.2055,1.2641,1.0196,116.367,1725.0,兴业股份,-0.0302,,-0.1981,,,1008.0,兴业股份,0.1275,0.0685,0.8359,0.313,34.9545,1091.0,兴业股份,0.1298,,0.9043,,,1495.0,兴业股份,0.1213,0.0831,0.9646,0.6335,70.6968,1693.0,兴业股份,-0.0328,-0.0061,-0.3983,-0.0439,-4.8543,1572.0,兴业股份,0.038,0.0159,0.4086,0.1019,11.1174,1901.0,兴业股份,0.0124,0.0081,0.1196,0.0413,4.4268,2773.0,兴业股份,-0.0248,-0.0224,-0.2352,-0.1121,-11.9494,1921.0,兴业股份,-0.0778,-0.0207,-0.8311,-0.1231,-13.2781
45,603800,道森股份,专用机械,江苏,0.0,0.68,2.08,152708.16,114513.35,27727.5,49797.62,2.39,-0.005,4.48,4.05,20151210,20123.72,0.97,40.54,-115.01,18.61,-0.53,27382.0,563.0,道森股份,0.1668,,1.9396,,,1452.0,道森股份,0.0378,0.0155,0.8413,0.0336,3.4319,1422.0,道森股份,0.0519,,0.8799,,,1649.0,道森股份,0.1014,0.0476,2.5407,0.2269,23.298,2840.0,道森股份,-0.5494,-0.0343,,-0.1811,-18.6249,2474.0,道森股份,-0.0832,-0.0131,,-0.0638,-6.537000000000001,1924.0,道森股份,0.033,0.0079,,0.0423,4.4771,3190.0,道森股份,-0.1214,-0.0411,,-0.1582,-16.4032,2089.0,道森股份,-0.1161,-0.0131,-2.5385,-0.0446,-4.5884,2554.0,道森股份,-0.1108,-0.0273,-3.4464,-0.0819,-8.388,2839.0,道森股份,-0.1416,-0.0527,-3.9323,-0.1497,-15.2829,3031.0,道森股份,-0.0748,-0.0436,-2.2794,-0.127,-12.9405,1658.0,道森股份,-0.032,-0.0043,,-0.0111,-1.1293
46,603223,恒通股份,供气供热,山东,37.34,0.79,1.44,167734.0,90156.84,44810.43,63760.36,4.43,0.18,7.57,2.98,20150630,28692.5,1.99,54.63,35.62,5.95,2.0,13801.0,1191.0,恒通股份,0.0209,,0.9854,,,1464.0,恒通股份,0.0366,0.0368,1.984,0.0937,12.2552,1662.0,恒通股份,0.0234,0.0422,1.4157,0.1523,16.444000000000006,2001.0,恒通股份,0.0738,0.1755,3.085,0.6502,72.8423,1663.0,恒通股份,-0.019,-0.008,-0.5126,-0.0272,-2.7189,1605.0,恒通股份,0.0513,0.0492,1.3224,0.1655,18.0195,1652.0,恒通股份,0.0643,0.0971,1.6894,0.3369,36.5075,2395.0,恒通股份,0.0439,0.106,1.371,0.4434,50.6545,982.0,恒通股份,0.0818,0.0605,2.8222,0.2327,25.8071,1488.0,恒通股份,0.0464,0.0677,1.8962,0.2045,22.4576,1745.0,恒通股份,0.0296,0.0633,1.6298,0.1468,15.5224,1932.0,恒通股份,0.0535,0.1732,2.6071,0.4270000000000001,45.7918,1515.0,恒通股份,-0.0053,-0.0034,-0.1993,-0.0113,-1.2059
