,code,name_x,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,Unnamed: 0_x,name_y,roe_2015q1,net_profit_ratio_2015q1,gross_profit_rate_2015q1,net_profits_2015q1,eps_2015q1,business_income_2015q1,bips_2015q1,Unnamed: 0_y,name_x,roe_2015q2,net_profit_ratio_2015q2,gross_profit_rate_2015q2,net_profits_2015q2,eps_2015q2,business_income_2015q2,bips_2015q2,Unnamed: 0_x,name_y,roe_2015q3,net_profit_ratio_2015q3,gross_profit_rate_2015q3,net_profits_2015q3,eps_2015q3,business_income_2015q3,bips_2015q3,Unnamed: 0_y,name_x,roe_2015q4,net_profit_ratio_2015q4,gross_profit_rate_2015q4,net_profits_2015q4,eps_2015q4,business_income_2015q4,bips_2015q4,Unnamed: 0_x,name_y,roe_2016q1,net_profit_ratio_2016q1,gross_profit_rate_2016q1,net_profits_2016q1,eps_2016q1,business_income_2016q1,bips_2016q1,Unnamed: 0_y,name_x,roe_2016q2,net_profit_ratio_2016q2,gross_profit_rate_2016q2,net_profits_2016q2,eps_2016q2,business_income_2016q2,bips_2016q2,Unnamed: 0_x,name_y,roe_2016q3,net_profit_ratio_2016q3,gross_profit_rate_2016q3,net_profits_2016q3,eps_2016q3,business_income_2016q3,bips_2016q3,Unnamed: 0_y,name_x,roe_2016q4,net_profit_ratio_2016q4,gross_profit_rate_2016q4,net_profits_2016q4,eps_2016q4,business_income_2016q4,bips_2016q4,Unnamed: 0_x,name_y,roe_2017q1,net_profit_ratio_2017q1,gross_profit_rate_2017q1,net_profits_2017q1,eps_2017q1,business_income_2017q1,bips_2017q1,Unnamed: 0_y,name_x,roe_2017q2,net_profit_ratio_2017q2,gross_profit_rate_2017q2,net_profits_2017q2,eps_2017q2,business_income_2017q2,bips_2017q2,Unnamed: 0_x,name_y,roe_2017q3,net_profit_ratio_2017q3,gross_profit_rate_2017q3,net_profits_2017q3,eps_2017q3,business_income_2017q3,bips_2017q3,Unnamed: 0_y,name_x,roe_2017q4,net_profit_ratio_2017q4,gross_profit_rate_2017q4,net_profits_2017q4,eps_2017q4,business_income_2017q4,bips_2017q4,Unnamed: 0,name_y,roe_2018q1,net_profit_ratio_2018q1,gross_profit_rate_2018q1,net_profits_2018q1,eps_2018q1,business_income_2018q1,bips_2018q1
1183,2812,创新股份,广告包装,云南,155.79,1.26,2.73,203767.02,144505.17,49147.26,104770.28,3.84,0.08900000000000001,5.6,9.86,20160914,31912.11,1.17,0.08,7.64,23.57,10.02,6935.0,,,,,,,,,,283.0,创新股份,9.63,11.71,25.2345,62.8491,,536.3237,,2934.0,创新股份,,11.98,24.9308,96.2712,0.9588,803.3323,8.0013,404.0,创新股份,20.29,13.26,25.8193,150.0525,1.4945,1131.489,11.2698,,,,,,,,,,268.0,创新股份,10.27,14.77,29.0753,75.4858,0.7518,510.9724,5.0893,968.0,创新股份,7.27,13.71,27.9909,110.4424,0.8249,805.0218,6.013,1223.0,创新股份,10.51,14.42,28.8295,165.3919,1.2353,1146.1698,8.5611,1698.0,创新股份,1.4,9.31,23.443,22.4835,0.1679,241.3071,1.8024,1506.0,创新股份,4.25,11.96,23.5979,65.4405,0.4795,547.0228,4.0089,1447.0,创新股份,6.48,12.1,23.9739,102.1403,0.7485,843.7185,6.1833,1309.0,创新股份,9.42,12.77,26.865,155.9235,1.1427,1220.27,8.9429,1609.0,创新股份,1.58,10.02,23.5705,24.2004,0.1773,241.4923,1.7698
1184,600355,精伦电子,元器件,湖北,0.0,4.92,4.92,56015.16,37822.1,13117.23,15094.57,0.31,-0.01,0.7,8.24,20020613,-33866.03,-0.69,16.66,23.99,25.89,-5.2,24500.0,1959.0,精伦电子,0.35,1.67,27.6599,1.4863,0.006,88.6439,0.3602,2903.0,精伦电子,-12.33,-27.37,28.1739,-53.663,-0.2181,196.0415,0.7967,2730.0,精伦电子,-12.5,-17.61,28.0445,-54.3133,-0.1103,308.2526,0.6264,3397.0,精伦电子,-22.54,-22.03,28.0851,-89.8753,-0.1826,407.9241,0.8289,2035.0,精伦电子,0.39,1.54,23.3675,1.5773,0.0032,101.9198,0.2071,2672.0,精伦电子,0.47,0.97,23.359,1.9173,0.0038,197.2296,0.4008,2584.0,精伦电子,0.69,1.04,23.8757,2.7864,0.0056,267.4826,0.5435,2798.0,精伦电子,2.75,3.36,25.9977,11.2944,0.0229,335.8111,0.6824,3107.0,精伦电子,-1.55,-7.98,29.7151,-6.2917,-0.0127,78.8374,0.1602,3326.0,精伦电子,-2.2,-5.31,24.5896,-8.8487,-0.0179,166.6315,0.3386,3316.0,精伦电子,-2.8,-4.51,25.1068,-11.1825,-0.0227,247.8261,0.5036,3404.0,精伦电子,-16.95,-17.38,24.6646,-59.4472,-0.1208,341.8604,0.6947,3280.0,精伦电子,-1.38,-5.19,25.894,-4.7825,-0.0097,91.9722,0.1869
1185,601968,宝钢包装,广告包装,上海,0.0,3.13,8.33,603459.19,286875.81,285532.09,75259.71,0.9,-0.003,2.37,1.9,20150611,36196.05,0.43,21.84,86.89,9.91,-0.23,70027.0,1096.0,宝钢包装,1.66,2.98,18.5806,22.5087,0.045,754.3644,1.5087,1708.0,宝钢包装,2.62,3.02,16.5236,51.5144,0.0618,1704.2191,2.045,1707.0,宝钢包装,3.19,2.4,17.2293,63.1732,0.0758,2630.5647,3.1566,2432.0,宝钢包装,4.35,2.64,16.9176,87.3481,0.1048,3299.9939,3.9599,2551.0,宝钢包装,-0.86,-2.13,11.3352,-17.2765,-0.0207,810.6625,0.9727,2855.0,宝钢包装,-0.48,-0.56,12.1353,-9.5845,-0.0115,1708.2375,2.0498,2608.0,宝钢包装,0.62,0.42,11.6419,12.4941,0.0149,2946.9123,3.5362,3255.0,宝钢包装,0.49,0.24,11.8824,9.8851,0.0118,4001.0283,4.8012,3024.0,宝钢包装,-1.0,-2.11,10.8481,-20.0553,-0.024,946.4059,1.1356,3261.0,宝钢包装,-1.18,-1.07,9.6602,-23.5026,-0.0282,2191.2708,2.6295,3252.0,宝钢包装,-1.0,-0.57,10.0517,-19.9528,-0.0239,3477.1561,4.1725,3267.0,宝钢包装,0.33,0.14,9.38,6.6313,0.0079,4546.3602,5.4556,3049.0,宝钢包装,-0.13,-0.22,9.9146,-2.6299,-0.0031,1153.089,1.3837
1186,2463,沪电股份,元器件,江苏,26.96,16.73,16.74,598974.38,297607.16,252656.67,16807.73,0.1,0.042,2.13,2.13,20100818,141298.61,0.84,8.99,42.35,17.65,6.0,92186.0,2433.0,沪电股份,-1.03,-3.95,7.6782,-32.9469,-0.0196,832.1925,0.4970000000000001,2637.0,沪电股份,-1.31,-2.54,7.3915,-41.8993,-0.025,1645.9808,0.9831,2416.0,沪电股份,-0.71,-0.91,9.7694,-22.9042,-0.0136,2494.991,1.4902,3177.0,沪电股份,0.17,0.16,11.7208,5.5379999999999985,0.0033,3377.1363,2.0172,,,,,,,,,,2498.0,沪电股份,0.93,1.63,14.7333,30.3439,0.0181,1854.2896,1.1075,2288.0,沪电股份,1.96,2.32,14.7428,64.7108,0.0386,2781.3071,1.6613,2571.0,沪电股份,3.87,3.44,15.6709,130.5051,0.0779,3790.2847,2.2639,1652.0,沪电股份,1.44,4.59,15.6779,49.3045,0.0294,1072.6327,0.6406,2035.0,沪电股份,3.03,4.79,18.5809,102.9743,0.0615,2146.3101,1.2819999999999998,1981.0,沪电股份,4.7,4.79,18.5904,161.8973,0.0967,3375.5486,2.0162,2192.0,沪电股份,5.83,4.39,17.9404,203.5177,0.1215,4626.7443,2.7636,1299.0,沪电股份,1.97,6.0,17.6458,70.1833,0.0419,1169.0843,0.6983
1187,600238,*ST椰岛,红黄药酒,海南,0.0,4.45,4.48,150166.05,113943.3,20579.89,12748.6,0.28,-0.193,1.5,3.45,20000120,-2652.93,-0.06,-0.56,-322.27,15.84,-54.13,31511.0,2173.0,*ST椰岛,0.08,0.74,45.5237,0.7154,0.0015,96.494,0.2152,2492.0,*ST椰岛,0.16,0.78,41.7247,1.4846,0.0033,187.9957,0.4194,2469.0,*ST椰岛,-1.48,-5.07,40.6258,-13.0,-0.029,256.2641,0.5717,2938.0,*ST椰岛,1.45,2.99,40.9907,13.1185,0.0292,438.6023,0.9785,2786.0,*ST椰岛,-3.2,-20.75,24.3525,-27.9624,-0.0623,134.7544,0.3006,3079.0,*ST椰岛,-5.28,-9.21,13.0342,-45.1525,-0.1007,489.9772,1.0932,2955.0,*ST椰岛,-7.76,-7.54,11.8304,-64.7833,-0.1445,858.8222,1.9161,3328.0,*ST椰岛,-4.07,-4.16,27.9854,-35.2501,-0.0786,846.2501,1.8881,3176.0,*ST椰岛,-2.42,-12.74,21.4699,-20.4571,-0.0456,160.4925,0.358,3231.0,*ST椰岛,-0.82,-1.79,26.9348,-7.0646,-0.0157,394.3134,0.8797,3127.0,*ST椰岛,0.39,0.49,27.4641,3.4333,0.0076,689.2704,1.5378,3393.0,*ST椰岛,-14.0,-9.28,17.4502,-106.1542,-0.2368,1142.9504,2.55,3479.0,*ST椰岛,-12.85,-54.12,15.8403,-86.3844,-0.1927,159.5988,0.35600000000000004
1188,603776,永安行,公共交通,江苏,48.95,0.34,1.34,238991.16,134277.25,1658.03,74229.11,5.52,0.201,12.41,3.18,20170817,78189.7,5.82,-6.88,0.87,29.29,15.03,12845.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.0,永安行,21.59,15.06,31.0654,93.3629,1.2967,619.7242,8.6072,,,,,,,,,,3317.0,永安行,,15.33,32.9173,50.7128,0.7043,330.7256,4.5934,3135.0,永安行,,13.9,30.5281,72.4763,1.0066,521.2059,7.2389,267.0,永安行,21.54,15.02,31.0924,116.3571,1.616,774.2363,10.7532,3374.0,永安行,,13.87,30.1116,26.8393,0.3727,193.4665,2.687,279.0,永安行,10.2,12.93,28.3122,61.3551,0.8521,474.4589,6.5897,1421.0,永安行,6.58,10.55,25.0745,79.2722,0.8257,751.1139999999998,7.8241,50.0,永安行,31.47,48.97,28.432,516.4490000000002,5.3796,1054.5314,10.9847,1575.0,永安行,1.62,15.02,29.2884,27.0728,0.282,180.1499,1.8765
1189,2116,中国海诚,建筑施工,上海,22.32,4.16,4.18,388733.0,352729.38,24117.51,9631.2,0.23,0.102,3.27,2.77,20070215,67569.43,1.62,-3.18,-2.62,10.99,4.43,23767.0,216.0,中国海诚,4.86,3.96,9.6337,46.7506,0.1505,1180.0025,3.7996,183.0,中国海诚,11.44,5.08,10.5257,110.2839,0.2731,2170.9337,5.3772,129.0,中国海诚,16.12,5.34,10.6775,166.0011,0.4072,3103.9357,7.6144,377.0,中国海诚,20.7,4.85,10.5159,228.0003,0.5589,4693.0208,11.5044,259.0,中国海诚,4.2,4.14,9.9066,48.2485,0.1181,1164.9474,2.8535,550.0,中国海诚,7.59,3.98,9.5755,93.1294,0.2249,2337.0356,5.6442,965.0,中国海诚,7.3,2.44,9.4084,80.49600000000002,0.1935,3294.7064,7.9199,1059.0,中国海诚,11.61,3.0,10.6114,134.2728,0.3222,4472.8126,10.7353,479.0,中国海诚,3.61,4.4,9.2755,43.5693,0.1043,988.4688,2.3668,570.0,中国海诚,7.56,4.63,9.807,88.0225,0.2107,1899.7892,4.5489,667.0,中国海诚,9.98,4.43,10.4208,121.2889,0.2904,2733.7519,6.5458,444.0,中国海诚,15.22,4.77,11.2493,200.6938,0.4805,4199.3025,10.0551,675.0,中国海诚,3.1,4.43,10.9929,42.426,0.1015,957.0425,2.2916
1190,600209,*ST罗顿,综合类,海南,0.0,4.39,4.39,82999.11,20769.52,15189.75,11838.65,0.27,-0.017,1.39,4.19,19990325,2118.01,0.05,67.89,-9.38,15.8,-53.68,47425.0,2385.0,*ST罗顿,-0.77,-55.28,21.0892,-5.5518,-0.0126,10.0417,0.0228,2682.0,*ST罗顿,-1.88,-73.18,17.4331,-13.3313,-0.0303,18.2168,0.0414,2522.0,*ST罗顿,-2.79,-60.55,15.1527,-19.5419,-0.0445,32.2737,0.0735,3148.0,*ST罗顿,0.34,2.29,17.7465,2.5165,0.0057,109.76,0.25,2571.0,*ST罗顿,-0.96,-40.88,26.9899,-6.8624,-0.0156,16.7834,0.0382,3094.0,*ST罗顿,-5.77,-152.39,19.315,-39.2717,-0.0894,25.7703,0.0587,2949.0,*ST罗顿,-7.19,-97.93,11.7238,-48.2594,-0.1099,49.278,0.1122,3357.0,*ST罗顿,-6.91,-29.95,15.5186,-45.9412,-0.1046,153.3549,0.3493,3026.0,*ST罗顿,-1.01,-82.39,28.6853,-6.6567,-0.0151,8.0786,0.0184,3336.0,*ST罗顿,-2.45,-38.04,1.5611,-15.9456,-0.0363,41.915,0.0954,3331.0,*ST罗顿,-3.62,-30.8,4.0176,-23.2307,-0.0529,75.4019,0.1717,3360.0,*ST罗顿,-7.37,-30.38,6.9211,-45.6082,-0.1038,150.111,0.3419,3245.0,*ST罗顿,-1.19,-53.68,15.795,-7.2809,-0.0165,13.5632,0.0308
1191,2303,美盈森,造纸,深圳,27.3,15.42,15.42,599052.0,387512.31,87659.59,129234.61,0.84,0.053,2.86,2.04,20091103,138951.55,0.9,22.56,56.74,37.24,12.03,58106.0,625.0,美盈森,2.68,15.34,34.4148,60.5722,0.0846,394.7082,0.5518,721.0,美盈森,6.18,16.23,33.2819,144.8972,0.2025,892.48,1.2478,705.0,美盈森,8.15,13.73,31.1186,190.5529,0.1332,1387.399,0.9699,1555.0,美盈森,9.27,10.93,26.5551,220.4828,0.1541,2016.4229,1.4096,1217.0,美盈森,1.5,6.71,21.9184,36.2296,0.0253,539.6286,0.3772,1226.0,美盈森,4.5,10.46,26.4976,112.1675,0.0784,1071.4372,0.7490000000000001,778.0,美盈森,8.28,12.67,29.6912,211.7831,0.14800000000000002,1670.4332,1.1678,2214.0,美盈森,5.64,10.06,29.4504,223.3971,0.1448,2219.2764,1.4389,1781.0,美盈森,1.31,9.4,30.6179,52.6182,0.0341,559.5548,0.3627,1826.0,美盈森,3.5,11.62,32.796,144.3621,0.0936,1242.2652,0.8054,1616.0,美盈森,5.86,12.36,34.2013,247.8918,0.1607,2004.7738,1.2998,1657.0,美盈森,8.04,12.18,34.4875,348.1863,0.2257,2857.4193,1.8526,1378.0,美盈森,1.87,12.02,37.2434,82.4761,0.0534,685.815,0.4446
1192,300709,精研科技,元器件,江苏,444.32,0.22,0.88,151490.73,89291.0,43465.51,85561.77,9.72,0.029,14.47,3.54,20171019,28915.9,3.29,0.0,0.0,33.0,1.78,16041.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.0,精研科技,46.18,26.35,52.3739,119.7029,1.8136,454.1813,6.8815,,,,,,,,,,,,,,,,,,,3092.0,精研科技,,25.5,46.4108,138.8456,2.1037,544.3318,8.2474,31.0,精研科技,40.32,22.78,46.4167,161.5514,2.4477,709.1572,10.7448,,,,,,,,,,39.0,精研科技,17.88,18.5,41.1202,76.7463,1.1628,414.7631,6.2842,38.0,精研科技,25.03,17.03,40.4901,117.6089,1.7819,690.2886,10.4589,785.0,精研科技,12.2,16.82,40.2429,155.1469,1.763,922.2859,10.4805,2899.0,精研科技,0.19,1.77,33.0002,2.5386,0.0288,142.9177,1.624
1193,300102,乾照光电,半导体,福建,29.49,6.82,7.16,530063.63,315346.34,140382.34,155677.97,2.17,0.066,3.86,2.02,20100812,48444.45,0.68,-16.8,13.81,36.32,21.22,50923.0,2033.0,乾照光电,0.25,5.21,29.8252,4.5957,0.0155,88.0415,0.2984,2130.0,乾照光电,1.35,11.0,32.7043,24.3439,0.0412,221.2678,0.375,2077.0,乾照光电,1.49,6.52,25.6738,26.9167,0.0456,412.3371,0.6988,3224.0,乾照光电,-3.67,-14.68,19.845,-90.2113,-0.128,614.4704,0.8721,2349.0,乾照光电,0.02,0.27,10.7109,0.54,0.0007,196.5715,0.279,2839.0,乾照光电,-0.25,-1.34,11.8023,-6.1748,-0.0087,458.3392,0.6505,2534.0,乾照光电,0.9,2.67,15.3124,22.4857,0.0319,841.7864,1.1947,2946.0,乾照光电,1.93,4.2,21.7453,48.3824,0.0686,1149.6328,1.6317,1501.0,乾照光电,1.63,15.51,31.226,41.573,0.059,267.9608,0.3803,1649.0,乾照光电,3.92,17.72,35.0862,101.7965,0.1444,574.3125,0.8151,1590.0,乾照光电,5.97,18.16,36.3885,158.3228,0.2247,871.6972,1.2372,1732.0,乾照光电,7.76,18.62,36.9046,210.5603,0.2939,1130.2879,1.5777,1508.0,乾照光电,1.71,21.22,36.31800000000001,47.3163,0.066,222.9344,0.3111
1194,603811,诚意药业,化学制药,浙江,36.48,0.57,0.85,70405.86,45494.87,11870.76,38666.87,4.54,0.209,7.25,4.21,20170315,11344.07,1.33,49.47,25.76,58.53,14.49,10574.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.0,诚意药业,22.2,18.2,53.117,57.7051,0.903,316.9539,4.9601,,,,,,,,,,110.0,诚意药业,13.6,21.95,54.463,33.3973,,152.1498,,3139.0,诚意药业,,21.16,52.0695,45.1405,0.7064,213.2446,3.3371,177.0,诚意药业,24.33,21.22,51.1068,68.1692,1.0668,321.2231,5.0269,941.0,诚意药业,2.45,17.22,45.9757,14.1752,0.1663,82.311,0.966,1096.0,诚意药业,5.37,20.21,49.3437,30.0481,0.3526,148.6072,1.7442,1054.0,诚意药业,7.94,20.11,50.8605,45.6175,0.5354,226.7789,2.6617,907.0,诚意药业,11.54,20.31,52.1122,69.2384,0.8126,340.8921,4.001,768.0,诚意药业,2.88,14.48,58.5261,17.8266,0.2092,123.0305,1.444
1195,600038,中直股份,航空,黑龙江,92.26,5.89,5.89,2182336.5,1833564.0,231685.95,423271.94,7.18,0.12,12.43,3.56,20001218,198855.31,3.37,2.54,-0.49,14.18,3.3,29364.0,1506.0,中直股份,0.99,2.43,11.5388,61.857,0.1049,2542.7744,4.3136,1594.0,中直股份,2.97,3.36,15.4426,186.8042,0.3168,5552.1628,9.4187,1408.0,中直股份,4.51,3.56,14.6905,288.7762,0.4898,8103.8174,13.7474,2028.0,中直股份,6.67,3.48,15.3255,437.0508,0.7414,12544.1214,21.28,1694.0,中直股份,0.84,2.27,10.684,55.6514,0.0944,2444.6527,4.1471,1879.0,中直股份,2.65,3.14,9.6866,175.0185,0.2969,5556.9384,9.4269,1600.0,中直股份,4.51,3.67,11.0142,303.712,0.5152,8256.8123,14.007,2044.0,中直股份,6.4,3.5,14.0658,439.1615,0.745,12521.514,21.2417,2017.0,中直股份,1.02,3.4,12.7824,71.0138,0.1204,2087.9066,3.5419,2404.0,中直股份,2.22,2.89,9.9382,153.4816,0.2603,5309.24,9.0067,2266.0,中直股份,3.86,3.47,11.7135,271.4275,0.4604,7800.6801,13.2332,2089.0,中直股份,6.3,3.77,15.3446,455.3764,0.7725,12048.1088,20.4386,2191.0,中直股份,0.96,3.3,14.175,70.6647,0.1198,2141.0243,3.632
1196,46,泛海控股,全国地产,北京,6.12,50.95,51.96,19864866.0,13752354.0,100414.36,522734.91,1.01,0.292,4.09,1.75,19940912,897097.19,1.73,-82.81,249.42,42.22,467.36,38155.0,623.0,泛海控股,2.69,30.02,55.6971,257.9876,0.0566,859.2919999999998,0.1885,634.0,泛海控股,6.64,30.75,57.9838,661.0036,0.145,2149.5093,0.4716,337.0,泛海控股,11.66,26.77,61.092,1182.2024,0.2594,4415.9204,0.9689,440.0,泛海控股,19.63,21.39,48.1616,2020.1718,0.4432,9440.4935,2.0715,1496.0,泛海控股,1.12,4.51,37.3205,183.3706,0.0352,4061.9217,0.7817,879.0,泛海控股,5.78,9.75,45.1619,910.5325,0.1752,9335.6215,1.7966,430.0,泛海控股,11.01,12.6,44.2822,1841.2356,0.3543,14609.3722,2.8115,512.0,泛海控股,16.96,16.69,41.4953,3109.1049,0.5983,18621.5678,3.5836,999.0,泛海控股,2.32,22.98,36.4726,434.6118,0.0836,1890.4654,0.3638,1305.0,泛海控股,4.78,40.53,38.9647,903.7835,0.1739,2229.5349,0.429,1385.0,泛海控股,6.72,34.81,33.1533,1222.042,0.2351,3510.0556,0.6755,525.0,泛海控股,14.4,34.48,38.1337,2891.3187,0.5564,8384.7966,1.6136,92.0,泛海控股,7.14,467.36,42.2162,1518.6153,0.2922,324.9339,0.0625
1197,603100,川仪股份,电器仪表,重庆,38.61,2.59,3.95,472943.56,353872.72,49427.3,70549.46,1.79,0.067,5.12,2.04,20140805,78688.96,1.99,13.75,12.5,32.42,3.95,25295.0,1241.0,川仪股份,1.44,3.59,25.9787,25.0528,0.0634,697.1696,1.7649,1212.0,川仪股份,4.17,4.68,26.3762,73.3947,0.1858,1568.2548,3.9702,1003.0,川仪股份,6.48,4.99,27.6094,114.7545,0.2905,2299.0144,5.8202,1702.0,川仪股份,8.49,4.84,27.0466,152.8823,0.387,3155.3521,7.9882,1326.0,川仪股份,1.32,3.62,30.0549,24.0598,0.0609,663.3904,1.6794,1550.0,川仪股份,3.54,4.3,30.6723,63.8069,0.1615,1483.5036,3.7557,1446.0,川仪股份,5.17,4.27,30.7988,95.4188,0.2415,2231.8619,5.6502,1953.0,川仪股份,6.85,3.95,29.5556,129.0045,0.3265,3261.1968,8.2561,1851.0,川仪股份,1.23,3.99,31.193,23.6887,0.0599,593.4421,1.5023,1724.0,川仪股份,3.71,4.88,31.5896,70.8773,0.1794,1451.1975,3.6739,1677.0,川仪股份,5.69,4.82,31.502,110.7655,0.2804,2297.5606,5.8166,1680.0,川仪股份,7.96,5.08,32.0005,159.149,0.4029,3127.1778,7.9169,1865.0,川仪股份,1.31,3.94,32.4235,26.6495,0.0674,675.04,1.7089
1198,507,珠海港,港口,广东,98.8,7.72,7.9,629931.44,141448.13,252121.95,78896.82,1.0,0.026,3.5,2.98,19930326,104252.9,1.32,-1.83,36.39,28.44,5.4,117913.0,2391.0,珠海港,-0.79,-4.3,19.3483,-19.227,-0.0243,446.3773,0.5653,1906.0,珠海港,2.0,5.01,19.7033,49.7914,0.063,993.6674,1.2585,1969.0,珠海港,2.07,3.28,18.721,51.7981,0.0656,1576.1687,1.9963,2638.0,珠海港,3.11,3.88,19.2654,78.6242,0.0995,2022.6604,2.5618,1597.0,珠海港,0.97,7.0,25.3148,25.01,0.0316,356.8586,0.4519,1819.0,珠海港,2.8,8.29,21.4258,72.928,0.0923,879.2683,1.1136,1945.0,珠海港,3.23,6.19,20.242,84.0023,0.1063,1356.6069,1.7182,2557.0,珠海港,3.98,5.78,22.4022,104.2192,0.1319,1801.1259,2.2812,2388.0,珠海港,0.57,3.88,23.9637,15.2632,0.0193,393.0379,0.4978,1743.0,珠海港,3.66,11.69,23.6576,98.9027,0.1252,845.6493,1.071,2177.0,珠海港,4.12,8.64,23.8307,111.9901,0.1418,1295.5848,1.6409,2374.0,珠海港,5.12,7.55,24.1594,140.608,0.17800000000000002,1860.6364,2.3566,2415.0,珠海港,0.75,5.39,28.4377,20.8172,0.0263,385.8451,0.4886
1199,600768,宁波富邦,铝,浙江,0.0,1.34,1.34,54141.03,30802.14,16042.65,404.11,0.03,-0.041,0.97,12.79,19961111,-2190.81,-0.16,-12.51,33.84,1.69,-3.65,10669.0,2752.0,宁波富邦,-10.58,-5.45,1.6842,-9.4583,-0.0707,173.429,1.2966,2931.0,宁波富邦,-22.86,-4.35,1.7205,-18.3932,-0.1375,421.9175,3.1545,2787.0,宁波富邦,-42.45,-4.59,1.6359,-29.459,-0.2202,641.2011,4.7941,3488.0,宁波富邦,-114.53,-6.47,1.398,-52.7692,-0.3945,814.6611,6.091,2894.0,宁波富邦,-29.88,-7.52,0.2022,-10.6005,-0.0792,140.8296,1.0529,3191.0,宁波富邦,-35.6,-3.58,2.3497,-12.095999999999998,-0.0904,337.5235,2.5235,3062.0,宁波富邦,-71.13,-3.62,3.4392,-19.1505,-0.1431,528.1764,3.949,101.0,宁波富邦,28.44,2.41,4.2336,18.3138,0.1369,756.806,5.6584,3286.0,宁波富邦,-14.95,-4.82,2.6567,-8.3741,-0.0626,173.4975,1.2972,3474.0,宁波富邦,-26.2,-3.38,2.779,-13.3688,-0.0999,395.3002,2.9555,4.0,宁波富邦,57.83,14.95,2.7349,88.3171,0.6603,590.4731,4.4148,13.0,宁波富邦,52.32,8.78,2.3099,70.6541,0.5282,804.6708,6.0163,3433.0,宁波富邦,-4.27,-3.64,1.6941,-5.5403,-0.0414,151.7977,1.1349
1200,603168,莎普爱思,化学制药,浙江,23.75,2.29,2.48,187852.13,96676.36,52953.5,69437.99,2.8,0.165,6.84,2.29,20140702,64729.19,2.61,-15.52,-18.4,73.66,21.95,32723.0,189.0,莎普爱思,5.22,17.97,72.2341,42.0633,0.6436,234.0308,3.5811,210.0,莎普爱思,10.63,17.72,73.972,85.1681,0.5213,480.5267,2.9412,153.0,莎普爱思,15.12,18.02,73.9319,127.5447,0.7806,707.4066,4.3299,436.0,莎普爱思,19.74,19.09,73.6387,176.0363,1.0774,921.6709,5.6414,140.0,莎普爱思,5.53,20.57,77.3368,52.2069,0.3195,253.7701,1.5532,214.0,莎普爱思,11.07,22.2,77.6474,104.3383,0.6386,469.9147,2.8762,77.0,莎普爱思,19.83,28.47,77.21,207.3059,1.2688,728.0268,4.4561,487.0,莎普爱思,17.29,28.17,76.4656,275.7174,1.5555,978.7321,5.5218,672.0,莎普爱思,3.04,22.72,69.9823,50.0632,0.2824,220.34,1.2431,1154.0,莎普爱思,5.19,19.95,73.6615,83.1964,0.3352,416.8521,1.6798,947.0,莎普爱思,8.42,19.9,76.4072,139.8789,0.5636,702.5966,2.8313,1459.0,莎普爱思,8.83,15.58,77.2575,146.3564,0.5897,938.8835,3.7835,1009.0,莎普爱思,2.4,21.94,73.661,40.8525,0.1646,186.1477,0.7501
1201,810,创维数字,家用电器,四川,33.66,9.6,10.71,780476.81,652062.56,68203.74,41705.4,0.39,0.063,2.61,3.25,19980602,141868.81,1.32,11.24,119.01,16.14,3.68,52820.0,434.0,创维数字,3.36,9.99,23.6111,69.3447,0.1388,693.8695,1.3898,514.0,创维数字,7.37,9.57,22.4178,150.3083,0.1505,1570.5687,1.5729,409.0,创维数字,10.85,9.25,22.1077,229.9716,0.2303,2484.1393,2.4878,536.0,创维数字,18.05,10.11,22.3329,415.4958,0.4161,4107.8299,4.1139,79.0,创维数字,6.68,8.9,22.4185,148.22299999999996,0.1484,1664.8699,1.6673,163.0,创维数字,12.12,8.76,21.9646,269.4544,0.2698,3073.9604,3.0785,181.0,创维数字,15.11,8.16,21.6364,346.9943,0.3475,4251.4576,4.2578,424.0,创维数字,18.3,8.2,21.203000000000007,486.402,0.4701,5927.0914,5.7291,,,,,,,,,,2469.0,创维数字,2.08,1.58,13.4747,54.4047,0.0525,3435.4873,3.3207,2848.0,创维数字,1.86,0.95,13.7595,48.9144,0.0456,5143.5904,4.8029,2696.0,创维数字,3.5,1.3,14.5881,94.3357,0.08800000000000001,7254.8056,6.7742,1006.0,创维数字,2.41,3.67,16.1392,67.4538,0.0629,1834.8638,1.7133
