code,name_x,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,Unnamed: 0_x,name_y,cf_sales_2015q1,rateofreturn_2015q1,cf_nm_2015q1,cf_liabilities_2015q1,cashflowratio_2015q1,Unnamed: 0_y,name_x,cf_sales_2015q2,rateofreturn_2015q2,cf_nm_2015q2,cf_liabilities_2015q2,cashflowratio_2015q2,Unnamed: 0_x,name_y,cf_sales_2015q3,rateofreturn_2015q3,cf_nm_2015q3,cf_liabilities_2015q3,cashflowratio_2015q3,Unnamed: 0_y,name_x,cf_sales_2015q4,rateofreturn_2015q4,cf_nm_2015q4,cf_liabilities_2015q4,cashflowratio_2015q4,Unnamed: 0_x,name_y,cf_sales_2016q1,rateofreturn_2016q1,cf_nm_2016q1,cf_liabilities_2016q1,cashflowratio_2016q1,Unnamed: 0_y,name_x,cf_sales_2016q2,rateofreturn_2016q2,cf_nm_2016q2,cf_liabilities_2016q2,cashflowratio_2016q2,Unnamed: 0_x,name_y,cf_sales_2016q3,rateofreturn_2016q3,cf_nm_2016q3,cf_liabilities_2016q3,cashflowratio_2016q3,Unnamed: 0_y,name_x,cf_sales_2016q4,rateofreturn_2016q4,cf_nm_2016q4,cf_liabilities_2016q4,cashflowratio_2016q4,Unnamed: 0_x,name_y,cf_sales_2017q1,rateofreturn_2017q1,cf_nm_2017q1,cf_liabilities_2017q1,cashflowratio_2017q1,Unnamed: 0_y,name_x,cf_sales_2017q2,rateofreturn_2017q2,cf_nm_2017q2,cf_liabilities_2017q2,cashflowratio_2017q2,Unnamed: 0_x,name_y,cf_sales_2017q3,rateofreturn_2017q3,cf_nm_2017q3,cf_liabilities_2017q3,cashflowratio_2017q3,Unnamed: 0_y,name_x,cf_sales_2017q4,rateofreturn_2017q4,cf_nm_2017q4,cf_liabilities_2017q4,cashflowratio_2017q4,Unnamed: 0,name_y,cf_sales_2018q1,rateofreturn_2018q1,cf_nm_2018q1,cf_liabilities_2018q1,cashflowratio_2018q1
601866,中远海发,水运,上海,32.47,79.32,116.83,13524560,3563073.5,5281371.5,-1451.6,0,0.024,1.36,2.3,20071212,457848.31,0.39,-2.43,-19.23,25.69,7.71,372579,671,中远海发,0.1343,0.0195,4.0788,0.0369,7.9053,1280,中远海发,0.0621,0.0184,44.2656,0.034,7.7289,1293,中远海发,0.0699,0.029,,0.0498,10.2577,2513,中远海发,0.0288,0.0161,,0.0265,6.1214,847,中远海发,0.1309,0.0068,,0.0082,1.8118,88,中远海发,0.5954,0.051,,0.0592,12.0359,109,中远海发,0.5189,0.0562,,0.0645,16.417,105,中远海发,0.496,0.0618,18.7322,0.0693,17.3862,357,中远海发,0.2535,0.0076,2.5985,0.0086,2.1838,130,中远海发,0.439,0.0271,3.1146,0.0307,8.1624,179,中远海发,0.3703,0.0357,3.699,0.0406,10.9262,24,中远海发,0.7484,0.0858,7.7848,0.0977,22.6548,2772,中远海发,-0.3326,-0.009,-3.9874,-0.0103,-2.1663
600686,金龙汽车,汽车整车,福建,6409.83,6.07,6.07,2602851.75,2289646.5,178058.7,113079.36,1.86,-0.01,5.81,2.74,19931108,150220.25,2.48,63.03,100.71,11.74,0.01,21741,2085,金龙汽车,-0.2249,-0.0519,-11.1116,-0.0653,-6.7359,2355,金龙汽车,-0.1344,-0.0682,-5.098,-0.0914,-9.4839,1583,金龙汽车,0.0326,0.0248,1.1506,0.0325,3.578,2459,金龙汽车,0.0333,0.0352,0.9434,0.046,5.1444,2376,金龙汽车,-0.2408,-0.0573,-14.656,-0.0751,-8.5173,2831,金龙汽车,-0.2088,-0.0866,-10.0661,-0.1121,-12.7133,2990,金龙汽车,-0.2018,-0.1164,,-0.1453,-16.6787,3107,金龙汽车,-0.0786,-0.0681,,-0.0828,-9.4658,1466,金龙汽车,0.0048,0.0005,,0.0006,0.0726,2513,金龙汽车,-0.1024,-0.0269,-33.5521,-0.0338,-4.114,2496,金龙汽车,-0.0657,-0.029,-1.3276,-0.0368,-4.4159,2850,金龙汽车,-0.0389,-0.0275,-0.7629,-0.0349,-4.1225,2358,金龙汽车,-0.1763,-0.0256,,-0.0321,-3.5958
600330,天通股份,元器件,浙江,25.58,8.3,8.3,552080.69,221752.55,174000.31,262119.84,3.16,0.099,4.62,2.19,20010118,30529.78,0.37,16.02,51.65,27.02,13.87,74893,2045,天通股份,-0.2103,-0.0125,-5.3381,-0.0453,-4.8411,950,天通股份,0.1047,0.0152,3.2051,0.0753,8.3251,2211,天通股份,-0.0556,-0.0131,-0.9829,-0.075,-8.4235,2814,天通股份,-0.0009,-0.0003,-0.0156,-0.0014,-0.1749,1351,天通股份,0.0369,0.0036,0.3147,0.0197,2.5736,2363,天通股份,-0.0597,-0.0112,-0.5103,-0.0641,-8.5149,2352,天通股份,-0.0204,-0.0057,-0.2248,-0.0312,-4.0553,2938,天通股份,-0.0293,-0.0104,-0.4393,-0.0427,-5.078,1393,天通股份,0.014,0.0015,0.1324,0.0057,0.6718,1305,天通股份,0.0664,0.014,0.6758,0.0597,7.1084,1332,天通股份,0.0745,0.023,0.7778,0.0892,10.3328,1778,天通股份,0.0663,0.0265,0.9044,0.085,11.0377,2498,天通股份,-0.2137,-0.0229,-1.4853,-0.0764,-9.9832
692,惠天热电,供气供热,辽宁,0,5.33,5.33,520502.19,167426.47,272294.44,37922.65,0.71,-0.118,2.37,1.71,19970227,19796.36,0.37,4.5,-221.55,-0.48,-6.61,39853,2561,惠天热电,-0.5864,-0.1224,-3.5839,-0.1912,-19.8784,2901,惠天热电,-0.6676,-0.1435,-10.9205,-0.2171,-22.4934,2940,惠天热电,-0.655,-0.1391,,-0.199,-20.4642,1533,惠天热电,0.1122,0.0411,2.2076,0.0612,6.3064,2784,惠天热电,-0.4969,-0.0928,-4.2552,-0.1404,-14.453,3247,惠天热电,-0.8371,-0.1706,-17.1944,-0.2567,-26.4242,3304,惠天热电,-0.7225,-0.1822,,-0.2634,-27.9962,3144,惠天热电,-0.0926,-0.0347,-2.7975,-0.0491,-5.1972,2960,惠天热电,-0.4977,-0.0935,-8.7387,-0.135,-16.0417,3295,惠天热电,-0.6118,-0.1091,-327.1528,-0.1493,-20.238,3333,惠天热电,-0.7213,-0.1412,,-0.1903,-26.8686,1780,惠天热电,0.066,0.0207,,0.0272,3.4642,2871,惠天热电,-0.4019,-0.0736,,-0.0983,-12.7846
300047,天源迪科,软件服务,深圳,312.75,2.72,4,393623.09,228218.05,24733.17,172227.67,4.31,0.013,7.08,2.26,20100120,64287.13,1.61,20.39,304.77,24.27,1.03,22238,833,天源迪科,0.0894,0.0113,,0.0363,3.9592,1813,天源迪科,-0.0081,-0.0022,-10.4994,-0.0061,-0.6433,2125,天源迪科,-0.0375,-0.0153,-1.7933,-0.0375,-3.9055,3019,天源迪科,-0.04,-0.0277,-0.8934,-0.0632,-6.4963,2231,天源迪科,-0.1728,-0.0278,,-0.0626,-7.9323,3035,天源迪科,-0.3511,-0.1069,-26.1061,-0.2341,-28.6941,2966,天源迪科,-0.1905,-0.0837,-7.2056,-0.2304,-28.9513,3133,天源迪科,-0.0868,-0.0668,-1.5794,-0.1855,-23.0609,1570,天源迪科,-0.0121,-0.0016,-1.5409,-0.0045,-0.5692,2362,天源迪科,-0.0727,-0.0222,-3.4433,-0.0628,-8.1202,1860,天源迪科,0.0172,0.0088,0.5933,0.0264,3.485,2277,天源迪科,0.026,0.0188,0.4299,0.0652,8.3481,1396,天源迪科,0.0144,0.0018,0.9779,0.007,0.7457
2475,立讯精密,元器件,深圳,57.17,31.62,31.73,2650230.25,1605753.38,623410.88,453758.16,1.43,0.11,4.22,5.69,20100915,516026.31,1.63,37.41,10.51,19.7,6.16,31176,1439,立讯精密,-0.025,-0.0046,-0.2821,-0.0094,-1.0012,1671,立讯精密,0.0119,0.0051,0.1308,0.0106,1.1244,1671,立讯精密,0.0222,0.0139,0.2222,0.0275,2.9059,2312,立讯精密,0.0481,0.0421,0.4307,0.0854,8.8228,522,立讯精密,0.2158,0.0393,2.2946,0.0838,8.7006,1228,立讯精密,0.0996,0.0373,1.1801,0.073,7.4749,1958,立讯精密,0.0297,0.0124,0.3644,0.0295,3.0363,1806,立讯精密,0.0952,0.0625,1.1082,0.1484,15.2193,1052,立讯精密,0.0702,0.0136,0.918,0.0351,3.6098,1512,立讯精密,0.0444,0.0169,0.5391,0.0414,4.3025,1949,立讯精密,0.0073,0.0042,0.0933,0.009,0.9536,2510,立讯精密,0.0074,0.0063,0.0966,0.013,1.4416,216,立讯精密,0.3445,0.0702,5.8021,0.1546,17.7533
2184,海得控制,软件服务,上海,0,1.36,2.43,219791.27,162879.88,15167.32,60080.38,2.47,-0.088,4.49,3.39,20071116,23061.42,0.95,-8.84,-23.3,20.1,-7.08,36947,1809,海得控制,-0.1206,-0.0252,-3.5753,-0.0601,-6.0973,2062,海得控制,-0.054,-0.0229,-1.1485,-0.0464,-4.703,2068,海得控制,-0.0273,-0.0176,-0.5754,-0.0348,-3.522,2738,海得控制,0.0075,0.0067,0.1466,0.013,1.3241,1199,海得控制,0.06,0.0105,1.9499,0.0215,2.1895,2224,海得控制,-0.0328,-0.0131,-1.8192,-0.0363,-3.7294,2627,海得控制,-0.0706,-0.04,-4.8105,-0.0988,-10.1056,2842,海得控制,-0.0078,-0.0063,-0.4924,-0.015,-1.5286,2168,海得控制,-0.1338,-0.021,,-0.0502,-5.1484,2888,海得控制,-0.212,-0.0805,-25.3248,-0.1859,-18.917,2747,海得控制,-0.1173,-0.0693,-11.9462,-0.1538,-15.6185,2678,海得控制,-0.0121,-0.0115,-0.7307,-0.028,-2.8409,2615,海得控制,-0.2542,-0.0351,,-0.0807,-8.1678
2215,诺 普 信,农药化肥,深圳,11.65,7.25,9.14,454773.25,297755.44,30229.46,30034.55,0.33,0.175,2.29,3.56,20080218,76936.18,0.84,20.32,40.36,33.85,15.48,46670,1679,诺普信,-0.0849,-0.0223,-0.7115,-0.0584,-6.1151,2022,诺普信,-0.0457,-0.0242,-0.2883,-0.0682,-7.1558,998,诺普信,0.1048,0.0649,0.9111,0.1709,17.8275,203,诺普信,0.3861,0.2773,3.6584,0.6521,66.7756,2366,诺普信,-0.2378,-0.0443,-1.4624,-0.1031,-10.8129,2806,诺普信,-0.1976,-0.0895,-11.6757,-0.2347,-24.9484,3062,诺普信,-0.2612,-0.1548,,-0.3809,-40.9271,3281,诺普信,-0.1927,-0.1201,,-0.2689,-27.8403,2199,诺普信,-0.1401,-0.0354,-1.0546,-0.0832,-8.9159,3105,诺普信,-0.3389,-0.1611,-2.3097,-0.4096,-43.8706,3256,诺普信,-0.4271,-0.2378,-3.5566,-0.5444,-58.0792,3209,诺普信,-0.1603,-0.0996,-1.4115,-0.1969,-20.2985,2746,诺普信,-0.315,-0.0718,-2.0609,-0.1608,-16.774
2086,东方海洋,渔业,山东,561.09,4.76,7.56,407519.47,187158.81,136313.92,157932.47,2.09,0.004,4.32,2.05,20061128,62763.6,0.83,8.4,12.73,22.98,1.97,28832,133,东方海洋,0.4701,0.0183,32.4627,0.036,4.5197,327,东方海洋,0.2606,0.0293,2.2005,0.0572,7.0731,624,东方海洋,0.1666,0.0277,1.8705,0.0547,6.7725,1477,东方海洋,0.1181,0.0211,1.5827,0.0846,11.6057,2114,东方海洋,-0.1309,-0.0046,-8.362,-0.0212,-2.6954,1673,东方海洋,0.0443,0.0043,0.3079,0.0176,2.5717,2153,东方海洋,0.0086,0.0011,0.077,0.0042,0.5849,1073,东方海洋,0.1662,0.0306,1.5905,0.1228,18.9473,2075,东方海洋,-0.1125,-0.0041,-10.3977,-0.0165,-2.545,2411,东方海洋,-0.0824,-0.0085,-0.342,-0.0319,-4.615,1953,东方海洋,0.0072,0.0011,0.0397,0.0042,0.6966,1643,东方海洋,0.0764,0.0147,0.4908,0.0568,7.4343,1904,东方海洋,-0.0749,-0.0028,-3.8587,-0.0105,-1.4164
600500,中化国际,商贸代理,上海,13.41,20.83,20.83,5729942,3726894.75,652706.69,344968.16,1.66,0.153,5.34,1.54,20000301,539432.25,2.59,-17.35,-2.23,14.27,2.26,72013,2163,中化国际,-0.2622,-0.0598,-12.1896,-0.103,-15.1953,1622,中化国际,0.0183,0.0106,0.7589,0.0189,2.7519,1753,中化国际,0.0137,0.0116,0.6696,0.0205,2.93,2243,中化国际,0.0538,0.0583,2.2829,0.1135,16.3945,1553,中化国际,0.0028,0.0005,0.1356,0.0009,0.1208,1703,中化国际,0.0411,0.018,2.0968,0.0321,5.1486,1743,中化国际,0.0549,0.0305,2.8691,0.0499,7.7041,2363,中化国际,0.0472,0.0384,4.3532,0.0641,9.6721,2218,中化国际,-0.1439,-0.0354,-4.0435,-0.0574,-8.2792,2145,中化国际,-0.0338,-0.0165,-1.09,-0.0284,-4.1211,1869,中化国际,0.0163,0.0114,0.5775,0.0201,3.2962,2430,中化国际,0.014,0.0157,0.6402,0.0252,3.5483,2178,中化国际,-0.1324,-0.0326,-2.6532,-0.052,-7.1968
300352,北信源,软件服务,北京,1561.62,10.44,14.5,249266.77,200961,7800.07,31587.77,0.22,0.001,1.53,3.46,20120912,39765.85,0.27,38.85,48.81,84.64,1.42,76039,2364,北信源,-0.3818,-0.0209,-57.3918,-0.185,-18.5018,2739,北信源,-0.3521,-0.0469,-2.7226,-0.4038,-41.0235,2775,北信源,-0.2787,-0.0578,-2.3047,-0.4749,-47.8383,2839,北信源,-0.0056,-0.0027,-0.037,-0.0196,-1.9817,2900,北信源,-0.6202,-0.038,-93.6633,-0.2909,-29.4393,3020,北信源,-0.3383,-0.0492,-2.8092,-0.3558,-38.1046,3189,北信源,-0.3874,-0.088,-3.8855,-0.6196,-66.1634,2990,北信源,-0.0413,-0.0088,-0.2533,-0.1227,-12.9588,3180,北信源,-0.8032,-0.0217,-82.6713,-0.3148,-33.2558,3166,北信源,-0.3987,-0.0283,-3.9085,-0.2842,-29.4269,3161,北信源,-0.3134,-0.0366,-3.645,-0.3543,-36.5792,3217,北信源,-0.1713,-0.0354,-0.9764,-0.3175,-32.9542,3235,北信源,-0.9043,-0.0314,-74.7363,-0.2843,-29.387
2480,新筑股份,机械基件,四川,255.03,6.41,6.54,581697,330396.78,156007.94,148156.31,2.27,0.008,3.58,2.19,20100921,17371.39,0.27,214.04,111.38,23.39,1.3,31719,2312,新筑股份,-0.342,-0.014,,-0.0284,-4.0585,1668,新筑股份,0.012,0.0015,,0.0032,0.4479,2229,新筑股份,-0.0591,-0.0095,,-0.019,-2.9612,3025,新筑股份,-0.0409,-0.0084,,-0.016,-1.951,79,新筑股份,0.6965,0.0271,,0.0508,6.5216,281,新筑股份,0.3285,0.041,,0.0751,9.3519,717,新筑股份,0.1886,0.0324,75.1202,0.0591,7.2624,1432,新筑股份,0.1276,0.0404,10.833,0.0822,12.6116,3001,新筑股份,-0.5421,-0.0137,,-0.0272,-5.0811,2958,新筑股份,-0.2413,-0.0174,,-0.0322,-5.1166,2738,新筑股份,-0.1136,-0.0176,,-0.0309,-4.8084,3085,新筑股份,-0.0932,-0.0277,-8.3016,-0.0494,-7.6186,2826,新筑股份,-0.3695,-0.0245,-18.8186,-0.0424,-6.9952
2696,百洋股份,渔业,广西,102.32,1.04,2.33,347116.53,158464.27,71744.11,149409.38,6.43,0.058,9.52,2.49,20120905,45970.3,1.98,29.03,1629.72,23.93,2.66,8782,695,百洋股份,0.1266,0.0242,,0.0638,6.5854,1091,百洋股份,0.0846,0.0372,8.0125,0.0919,9.4454,1909,百洋股份,-0.0059,-0.0042,-0.245,-0.01,-1.0343,2397,百洋股份,0.0393,0.0388,1.1944,0.0897,9.2797,759,百洋股份,0.1504,0.0277,126.3202,0.0699,7.2688,952,百洋股份,0.1365,0.0609,8.0392,0.1367,14.1047,1421,百洋股份,0.0888,0.0704,3.873,0.1695,17.5635,2450,百洋股份,0.0379,0.041,1.1663,0.0989,10.2188,1264,百洋股份,0.0359,0.0076,49.6039,0.0193,1.998,1610,百洋股份,0.0334,0.0154,1.6739,0.0374,3.8599,1277,百洋股份,0.0799,0.0357,2.3926,0.0972,9.904,1071,百洋股份,0.1336,0.0893,2.5572,0.25,25.4675,1385,百洋股份,0.0163,0.0024,0.604,0.0071,0.7287
62,深圳华强,批发业,深圳,29.91,6.67,7.21,848619,467964.34,30299.55,97174.15,1.35,0.187,5.95,3.77,19970130,237803.75,3.3,69.61,72.17,16.3,6.34,36430,2236,深圳华强,-0.2949,-0.0202,-1.5993,-0.0531,-9.2205,2040,深圳华强,-0.0499,-0.0071,-0.1791,-0.0192,-3.3994,1283,深圳华强,0.0706,0.0156,0.2866,0.042,7.1709,1935,深圳华强,0.0795,0.0261,0.4325,0.0646,8.7622,1497,深圳华强,0.0111,0.0019,0.1912,0.0053,0.7584,2438,深圳华强,-0.0757,-0.0286,-1.3,-0.0766,-9.4993,2436,深圳华强,-0.0351,-0.0209,-0.4982,-0.0529,-6.43,3072,深圳华强,-0.0666,-0.0534,-0.8398,-0.13,-15.6307,277,深圳华强,0.3008,0.0525,4.6428,0.1273,15.2824,969,深圳华强,0.1142,0.0457,1.6801,0.0998,12.7272,1679,深圳华强,0.0359,0.0232,0.5591,0.0478,5.9027,1952,深圳华强,0.0519,0.0503,0.9429,0.1053,12.7002,611,深圳华强,0.1537,0.0386,2.1382,0.0837,10.2308
968,蓝焰控股,煤炭开采,山西,27.17,5.14,9.68,711588.19,298327.31,317875.16,97557.36,1.01,0.113,3.38,3.64,20000622,106917.61,1.11,-4.64,46.24,40.02,31.62,27665,2721,蓝焰控股,-1.002,-0.0302,,-0.0367,-7.8722,2877,蓝焰控股,-0.5703,-0.0372,,-0.0436,-8.9454,2580,蓝焰控股,-0.1647,-0.0174,,-0.0198,-4.0267,3028,蓝焰控股,-0.0417,-0.0055,,-0.0059,-1.1751,16,蓝焰控股,2.5808,0.0361,,0.0373,7.3735,4,蓝焰控股,5.7089,0.1682,,0.1683,28.2443,2,蓝焰控股,4.3869,0.225,,0.2207,36.0251,166,蓝焰控股,0.4319,0.0868,1.4236,0.114,17.3648,2785,蓝焰控股,-0.3476,-0.0168,-1.7473,-0.0272,-4.5474,202,蓝焰控股,0.3603,0.0399,1.2046,0.0685,13.1754,430,蓝焰控股,0.2307,0.0375,0.8817,0.0667,13.7652,184,蓝焰控股,0.3707,0.096,1.4847,0.1725,21.7453,1290,蓝焰控股,0.0294,0.0014,0.0952,0.0027,0.3776
600426,华鲁恒升,农药化肥,山东,11.67,16.15,16.2,1683858,293667.78,1049401.63,201286.95,1.24,0.453,6.19,3.42,20020620,567200.69,3.5,39.83,133.91,30.14,21.35,41120,230,华鲁恒升,0.3519,0.0594,3.1302,0.1266,34.9418,292,华鲁恒升,0.2759,0.1005,2.451,0.2212,60.5278,287,华鲁恒升,0.2891,0.1562,2.5827,0.363,96.765,408,华鲁恒升,0.2784,0.2075,2.6628,0.5689,101.1593,428,华鲁恒升,0.2532,0.0401,2.141,0.1123,19.4096,691,华鲁恒升,0.1878,0.0603,1.4873,0.1688,28.1636,951,华鲁恒升,0.1505,0.0666,1.2869,0.1832,28.2055,1420,华鲁恒升,0.1295,0.0755,1.139,0.1977,33.7642,944,华鲁恒升,0.0875,0.0152,0.6858,0.0377,6.7437,703,华鲁恒升,0.1594,0.0529,1.3777,0.1334,26.8794,798,华鲁恒升,0.1437,0.0679,1.2262,0.1616,34.6295,846,华鲁恒升,0.1644,0.1068,1.4005,0.2542,47.5336,358,华鲁恒升,0.2402,0.0491,1.1252,0.1212,23.9756
300462,华铭智能,专用机械,上海,34.43,0.56,1.38,82432.2,70815.61,6979.53,19802.05,1.44,0.2,4.47,6.17,20150527,24769.13,1.8,15.97,475.38,44.56,33.84,13775,1655,华铭智能,-0.0782,,-0.9171,,,2639,华铭智能,-0.2649,-0.0392,-1.0933,-0.1877,-20.027,2728,华铭智能,-0.2468,-0.0434,-1.0827,-0.1916,-20.2973,3241,华铭智能,-0.1428,-0.0388,-0.6307,-0.1446,-15.1122,1113,华铭智能,0.0748,0.0042,0.4068,0.017,1.7804,2406,华铭智能,-0.07,-0.0093,-0.2388,-0.0396,-4.1628,2052,华铭智能,0.0192,0.0036,0.0723,0.0121,1.2565,2526,华铭智能,0.0314,0.0089,0.1384,0.0338,3.5231,3071,华铭智能,-0.6224,-0.0578,-9.577,-0.2194,-22.8562,3037,华铭智能,-0.2915,-0.0527,-2.1371,-0.2007,-20.9108,2244,华铭智能,-0.0298,-0.006,-0.1937,-0.0196,-2.0244,2108,华铭智能,0.0399,0.0116,0.2182,0.0403,4.2016,743,华铭智能,0.1249,0.0123,0.3798,0.0488,5.1659
300338,开元股份,电器仪表,湖南,99.92,1.88,3.4,297688.81,97224.07,30201.69,139462.02,4.11,0.049,6.26,3.15,20120726,35360.21,1.04,174.96,32.71,66.9,7.1,6239,2359,开元股份,-0.3783,-0.0235,-15.8712,-0.2112,-21.609,2832,开元股份,-0.4594,-0.0535,-19.2684,-0.4685,-47.9306,2813,开元股份,-0.3149,-0.0517,,-0.3592,-36.6266,3123,开元股份,-0.0746,-0.0226,-11.3696,-0.1231,-12.4795,2736,开元股份,-0.4487,-0.0338,-15.2354,-0.2317,-23.5935,2937,开元股份,-0.2718,-0.0415,-8.5403,-0.2616,-26.5625,2789,开元股份,-0.1208,-0.0265,-3.9928,-0.1441,-14.5817,1779,开元股份,0.098,0.0346,8.5971,0.1656,16.7485,1049,开元股份,0.0708,0.0024,0.443,0.0114,1.1487,578,开元股份,0.1899,0.0225,1.0319,0.1071,10.8395,228,开元股份,0.3246,0.0689,1.6643,0.2821,28.5006,207,开元股份,0.3485,0.1133,2.044,0.3893,40.9266,1800,开元股份,-0.0543,-0.0043,-0.828,-0.0156,-1.6402
600667,太极实业,半导体,江苏,57.51,11.91,21.06,1830039.25,1118817.63,505639.19,313107.94,1.49,0.038,2.89,3.01,19930728,81483.9,0.39,61.11,89.05,11.92,2.25,74592,2218,太极实业,-0.2871,-0.0612,-17.1726,-0.1051,-13.7244,2078,太极实业,-0.0566,-0.0253,-2.9274,-0.0445,-6.3547,1805,太极实业,0.0074,0.0045,0.2796,0.0076,1.2948,880,太极实业,0.1819,0.1421,5.6973,0.2408,47.2937,2685,太极实业,-0.4057,-0.0765,-9.3163,-0.1345,-28.4191,2619,太极实业,-0.1231,-0.0467,-3.6766,-0.0833,-14.9126,2340,太极实业,-0.0181,-0.0107,-0.52,-0.0197,-3.4885,2293,太极实业,0.0534,0.0331,1.2365,0.0488,5.7979,2048,太极实业,-0.1076,-0.0133,-3.9838,-0.0222,-2.7361,2373,太极实业,-0.0745,-0.0235,-1.7795,-0.0403,-5.0439,2034,太极实业,-0.001,-0.0005,-0.0208,-0.0008,-0.0972,1754,太极实业,0.0681,0.0487,1.4845,0.0858,10.6532,2371,太极实业,-0.1795,-0.0347,-5.7831,-0.0547,-6.684
600563,法拉电子,元器件,福建,30.9,2.25,2.25,272705.97,201994.02,55925.55,26196.86,1.16,0.429,10.54,5.03,20021210,172639.47,7.67,12.59,17.03,43.81,24.85,13464,686,法拉电子,0.1297,0.0191,0.5621,0.2125,22.7384,286,法拉电子,0.2783,0.0946,1.1741,0.9715,103.6358,359,法拉电子,0.2489,0.1228,1.0399,1.121,118.8213,605,法拉电子,0.2335,0.1452,0.9504,1.2383,129.6239,498,法拉电子,0.2257,0.0346,0.9216,0.3218,33.7749,337,法拉电子,0.2985,0.098,1.1705,0.8173,85.5509,370,法拉电子,0.2865,0.1347,1.0988,1.1464,120.7945,355,法拉电子,0.3051,0.1872,1.154,1.3795,143.6152,603,法拉电子,0.1663,0.0229,0.669,0.2086,21.917,552,法拉电子,0.1995,0.0669,0.8134,0.5062,52.8338,517,法拉电子,0.2049,0.1014,0.8403,0.7344,76.3649,445,法拉电子,0.2414,0.1538,0.9377,1.1922,125.085,433,法拉电子,0.2085,0.0297,0.8282,0.2624,27.6757
300364,中文在线,出版业,北京,0,5.37,7.76,290945.38,81090.22,2595.7,170246.67,2.19,-0.04,3.71,2.7,20150121,23990.26,0.31,36.32,-254.08,36.65,-21.47,52892,2378,中文在线,-0.3928,-0.0338,,-0.1629,-17.0145,2138,中文在线,-0.073,-0.0179,-1.3824,-0.1522,-16.5128,2309,中文在线,-0.0743,-0.0302,-1.7111,-0.2116,-23.0624,1768,中文在线,0.0925,0.0411,1.2295,0.0988,10.3039,452,中文在线,0.2464,0.0215,,0.0535,5.5224,937,中文在线,0.1393,0.0319,4.2481,0.0847,8.787,1442,中文在线,0.0867,0.0111,3.3118,0.1315,13.9935,299,中文在线,0.3325,0.0701,5.4436,0.6498,69.7502,3003,中文在线,-0.5459,-0.0205,,-0.2123,-22.8884,1886,中文在线,0.0016,0.0002,0.0234,0.0018,0.197,476,中文在线,0.2148,0.0304,2.8101,0.1394,14.2691,233,中文在线,0.3338,0.0807,2.9504,0.8236,99.7905,3255,中文在线,-0.9563,-0.0474,,-0.5191,-55.9058
300077,国民技术,半导体,深圳,106.3,5.42,5.63,474134.25,285787,4799.25,210980.7,3.74,0.026,4.52,2.46,20100430,-14724.86,-0.26,2.58,-31.86,30.88,7.52,68866,2050,国民技术,-0.2109,-0.0089,-2.5059,-0.1779,-20.6101,2158,国民技术,-0.0752,-0.0056,-0.5783,-0.0534,-5.6838,2554,国民技术,-0.1508,-0.0168,-0.8101,-0.1516,-31.8157,2974,国民技术,-0.0288,-0.005,-0.1876,-0.042,-4.4205,2847,国民技术,-0.5632,-0.0277,-3.3798,-0.235,-24.7354,2997,国民技术,-0.3129,-0.0291,-2.0198,-0.3454,-37.0945,3130,国民技术,-0.3111,-0.0412,-2.7437,-0.534,-58.0617,3113,国民技术,-0.081,-0.0174,-0.5646,-0.173,-18.3018,1856,国民技术,-0.0675,-0.0039,-0.5961,-0.0418,-4.4297,2838,国民技术,-0.1871,-0.0202,-1.5122,-0.2619,-27.4634,3148,国民技术,-0.3067,-0.049,-3.3265,-0.5182,-53.7373,3210,国民技术,-0.162,-0.038,,-0.2721,-28.1884,2566,国民技术,-0.2355,-0.0097,-2.2064,-0.0226,-2.2851
603339,四方冷链,专用机械,江苏,39.17,0.58,2.11,181244.94,132260.38,11289.92,56712.85,2.69,0.14,7.09,2.96,20160519,73983.57,3.51,14.69,-29.66,30.52,11.97,23042,108,四方冷链,0.5122,,2.9397,,,256,四方冷链,0.3025,0.132,1.9239,0.6083,61.926,363,四方冷链,0.2468,,1.5003,,,603,四方冷链,0.2338,0.2002,1.3712,1.1868,120.2522,154,四方冷链,0.4859,0.0857,2.6689,0.5689,57.4361,2185,四方冷链,-0.0267,-0.0057,-0.1613,-0.0436,-4.3745,1177,四方冷链,0.1182,0.0376,0.676,0.2602,26.0382,844,四方冷链,0.1982,0.0869,1.0764,0.5794,57.9843,600,四方冷链,0.1671,0.0212,0.8561,0.1254,12.5492,409,四方冷链,0.238,0.062,1.5141,0.3097,31.1283,222,四方冷链,0.3296,0.1257,1.9613,0.5553,55.7656,479,四方冷链,0.2321,0.129,1.3597,0.6755,67.8849,2494,四方冷链,-0.2126,-0.0277,-1.7756,-0.1583,-15.9154
