 ,name_x,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders,Unnamed: 0_x,name_y,currentratio_2015q1,quickratio_2015q1,cashratio_2015q1,icratio_2015q1,sheqratio_2015q1,adratio_2015q1,Unnamed: 0_y,name_x,currentratio_2015q2,quickratio_2015q2,cashratio_2015q2,icratio_2015q2,sheqratio_2015q2,adratio_2015q2,Unnamed: 0_x,name_y,currentratio_2015q3,quickratio_2015q3,cashratio_2015q3,icratio_2015q3,sheqratio_2015q3,adratio_2015q3,Unnamed: 0_y,name_x,currentratio_2015q4,quickratio_2015q4,cashratio_2015q4,icratio_2015q4,sheqratio_2015q4,adratio_2015q4,Unnamed: 0_x,name_y,currentratio_2016q1,quickratio_2016q1,cashratio_2016q1,icratio_2016q1,sheqratio_2016q1,adratio_2016q1,Unnamed: 0_y,name_x,currentratio_2016q2,quickratio_2016q2,cashratio_2016q2,icratio_2016q2,sheqratio_2016q2,adratio_2016q2,Unnamed: 0_x,name_y,currentratio_2016q3,quickratio_2016q3,cashratio_2016q3,icratio_2016q3,sheqratio_2016q3,adratio_2016q3,Unnamed: 0_y,name_x,currentratio_2016q4,quickratio_2016q4,cashratio_2016q4,icratio_2016q4,sheqratio_2016q4,adratio_2016q4,Unnamed: 0_x,name_y,currentratio_2017q1,quickratio_2017q1,cashratio_2017q1,icratio_2017q1,sheqratio_2017q1,adratio_2017q1,Unnamed: 0_y,name_x,currentratio_2017q2,quickratio_2017q2,cashratio_2017q2,icratio_2017q2,sheqratio_2017q2,adratio_2017q2,Unnamed: 0_x,name_y,currentratio_2017q3,quickratio_2017q3,cashratio_2017q3,icratio_2017q3,sheqratio_2017q3,adratio_2017q3,Unnamed: 0_y,name_x,currentratio_2017q4,quickratio_2017q4,cashratio_2017q4,icratio_2017q4,sheqratio_2017q4,adratio_2017q4,Unnamed: 0,name_y,currentratio_2018q1,quickratio_2018q1,cashratio_2018q1,icratio_2018q1,sheqratio_2018q1,adratio_2018q1
300084,海默科技,石油开采,甘肃,0,3.1,3.85,292281.09,140725.27,26025.06,122749.36,3.19,-0.049,4.54,1.57,20100520,13799.82,0.36,40.84,-541.36,34.72,-22.68,26019,1180,海默科技,3.1459,2.4014,105.8193,685.1356,66.0504,33.9496,1185,海默科技,3.1268,2.3082,102.7233,360.0111,66.4713,33.5287,1379,海默科技,3.1906,2.4236,96.277,88.1819,64.4224,35.5776,1358,海默科技,2.1488,1.6662,64.2465,175.6065,64.8926,35.1074,1611,海默科技,2.1962,1.6781,71.1692,-132.602,64.1324,35.8676,1433,海默科技,2.2996,1.759,53.5216,156.9569,66.0105,33.9895,1176,海默科技,4.4454,3.9465,280.3305,137.4982,74.9294,25.0706,799,海默科技,1.9777,1.6901,27.4915,121.6184,76.2049,23.7951,1206,海默科技,1.8698,1.5974,37.1714,26.3756,73.6968,26.3032,1063,海默科技,2.129,1.7851,42.8767,128.9761,72.7969,27.2031,1075,海默科技,2.1064,1.7438,36.9856,104.6786,72.4739,27.5261,1737,海默科技,1.6724,1.3301,41.0003,184.1445,60.2337,39.7663,1691,海默科技,1.6588,1.235,13.6455,-40.4789,61.5349,38.4651
2633,申科股份,机械基件,浙江,0,1.49,1.5,60571.71,32491.63,16400.73,30472.23,2.03,-0.025,3.45,3.77,20111122,4455.53,0.3,-19.63,-295.87,24.31,-15.12,12475,1663,申科股份,1.406,1.0945,51.065,21.8847,54.3178,45.6822,1227,申科股份,1.6811,1.1741,22.9133,-70.6955,65.5224,34.4776,1342,申科股份,1.7106,1.1926,14.4036,-25.2461,65.3086,34.6914,773,申科股份,2.4326,1.9941,39.5702,227.3498,75.3195,24.6805,1503,申科股份,1.9147,1.6346,108.9795,-53.9961,66.509,33.491,989,申科股份,2.3897,1.9012,114.6988,-257.9011,74.3174,25.6826,734,申科股份,4.056,2.9393,130.0303,-424.7826,84.4994,15.5006,362,申科股份,4.2006,3.1571,103.7938,-735.1669,84.8787,15.1213,605,申科股份,4.1897,3.1461,117.9749,2459.0358,84.7571,15.2429,966,申科股份,2.5193,2.0117,114.3963,1353.3201,74.7255,25.2745,371,申科股份,4.5221,3.4083,72.0804,182.8576,85.2575,14.7425,340,申科股份,4.5192,3.7054,103.7229,-990.2827,84.939,15.061,360,申科股份,4.7365,3.7757,68.4723,4850.361,85.3475,14.6525
2596,海南瑞泽,其他建材,海南,111.21,7.26,10.74,627061.63,311202.97,63895.71,125162.97,1.17,0.027,2.79,4.37,20110707,66317.81,0.62,39.69,273.71,23.82,4.67,65018,1104,海南瑞泽,3.1913,2.8977,70.2674,-59.5131,67.9197,32.0803,1133,海南瑞泽,3.1034,2.8217,40.9642,-49.7385,67.4992,32.5008,1301,海南瑞泽,2.945,2.6197,37.1052,179.6979,66.2408,33.7592,1287,海南瑞泽,2.7857,2.4965,50.4373,385.7705,66.2062,33.7938,1324,海南瑞泽,3.4637,3.0554,51.5568,-171.0411,70.393,29.607,1397,海南瑞泽,2.7473,2.3288,33.2931,84.3904,66.7169,33.2831,1857,海南瑞泽,3.1244,2.6937,44.4005,164.7453,61.2221,38.7779,2024,海南瑞泽,2.2192,1.9954,39.9716,287.0732,55.1946,44.8054,2105,海南瑞泽,3.0134,2.6233,35.4471,161.4648,56.3359,43.6641,2091,海南瑞泽,2.5551,2.2398,24.6533,293.1313,54.1399,45.8601,2182,海南瑞泽,2.1252,1.8431,16.2824,273.0514,52.0079,47.9921,2481,海南瑞泽,1.4942,1.3435,21.2746,317.0871,46.703,53.297,2411,海南瑞泽,1.2584,1.1147,14.6543,229.9737,48.3322,51.6678
735,罗 牛 山,农业综合,海南,12.23,10.6,11.52,648092.25,184335.61,194501.98,158896.8,1.38,0.288,3.36,4.2,19970611,102907.93,0.89,-63.64,284.81,16.97,167.48,140000,2115,罗牛山,2.3057,1.1883,72.8139,423.6152,42.7575,57.2425,2214,罗牛山,2.116,0.9967,45.9617,177.2616,42.5775,57.4225,2315,罗牛山,1.9163,0.9705,52.8583,304.3477,41.0168,58.9832,2688,罗牛山,1.497,0.7769,35.9513,239.7458,40.6592,59.3408,1995,罗牛山,2.978,2.212,180.5729,202.4225,55.9633,44.0367,1658,罗牛山,2.6731,1.7199,129.7575,327.1783,61.4439,38.5561,1906,罗牛山,2.3993,1.544,101.9296,767.8937,60.2875,39.7125,1904,罗牛山,2.0318,1.2582,83.497,662.0287,57.2788,42.7212,1798,罗牛山,2.4179,1.4861,108.0416,4453.5459,61.8275,38.1725,1624,罗牛山,2.3398,1.4715,91.6365,2948.8734,62.918,37.082,1782,罗牛山,1.5894,0.9856,60.676,2501.8251,59.6775,40.3225,1782,罗牛山,1.4911,0.8822,53.3217,1656.6146,59.4211,40.5789,1702,罗牛山,1.4357,0.8004,45.9804,9806.7455,61.3743,38.6257
603223,恒通股份,供气供热,山东,37.34,0.79,1.44,167734,90156.84,44810.43,63760.36,4.43,0.18,7.57,2.98,20150630,28692.5,1.99,54.63,35.62,5.95,2,13801,34,恒通股份,--,--,--,428.0358,--,--,1441,恒通股份,1.5696,1.5181,91.2732,449.2116,60.7507,39.2493,1045,恒通股份,1.352,1.2812,21.6235,483.0719,72.3029,27.6971,903,恒通股份,1.3587,1.2981,49.314,765.9493,73.003,26.997,1315,恒通股份,1.2383,1.1964,33.8718,2197.8722,70.655,29.345,1205,恒通股份,1.3478,1.3102,44.4561,1596.7508,70.2836,29.7164,1368,恒通股份,1.2803,1.241,17.4725,2064.1534,71.1717,28.8283,807,恒通股份,1.3576,1.2471,7.1892,2318.2363,76.083,23.917,1190,恒通股份,1.3588,1.271,30.5533,3227.3068,74.0155,25.9845,1394,恒通股份,1.1129,1.0314,17.3029,2913.2997,66.9051,33.0949,1933,恒通股份,1.1273,1.0902,22.2243,1726.5651,56.8386,43.1614,1780,恒通股份,1.0341,0.9585,37.456,1807.4959,59.4487,40.5513,1263,恒通股份,1.8914,1.8597,107.3966,1749.5265,69.5564,30.4436
603223,恒通股份,供气供热,山东,37.34,0.79,1.44,167734,90156.84,44810.43,63760.36,4.43,0.18,7.57,2.98,20150630,28692.5,1.99,54.63,35.62,5.95,2,13801,70,恒通股份,--,--,--,428.0358,--,--,1441,恒通股份,1.5696,1.5181,91.2732,449.2116,60.7507,39.2493,1045,恒通股份,1.352,1.2812,21.6235,483.0719,72.3029,27.6971,903,恒通股份,1.3587,1.2981,49.314,765.9493,73.003,26.997,1315,恒通股份,1.2383,1.1964,33.8718,2197.8722,70.655,29.345,1205,恒通股份,1.3478,1.3102,44.4561,1596.7508,70.2836,29.7164,1368,恒通股份,1.2803,1.241,17.4725,2064.1534,71.1717,28.8283,807,恒通股份,1.3576,1.2471,7.1892,2318.2363,76.083,23.917,1190,恒通股份,1.3588,1.271,30.5533,3227.3068,74.0155,25.9845,1394,恒通股份,1.1129,1.0314,17.3029,2913.2997,66.9051,33.0949,1933,恒通股份,1.1273,1.0902,22.2243,1726.5651,56.8386,43.1614,1780,恒通股份,1.0341,0.9585,37.456,1807.4959,59.4487,40.5513,1263,恒通股份,1.8914,1.8597,107.3966,1749.5265,69.5564,30.4436
2492,恒基达鑫,仓储物流,广东,83.57,3.53,4.05,153659.52,44267.87,77580.72,41984.12,1.04,0.027,3.01,3.01,20101102,34822.94,0.86,6.87,-4.4,39.98,19.77,26412,906,恒基达鑫,2.0362,2.0301,156.647,573.0622,73.0196,26.9804,798,恒基达鑫,1.5753,1.5714,106.8694,967.2881,75.2279,24.7721,957,恒基达鑫,1.2668,1.2623,62.5771,6235.2018,74.4031,25.5969,802,恒基达鑫,1.3414,1.3371,83.3312,564.5079,74.8154,25.1846,999,恒基达鑫,1.3354,1.3284,68.3898,256.8607,77.9324,22.0676,930,恒基达鑫,1.5113,1.5053,108.1765,739.8944,75.4152,24.5848,1211,恒基达鑫,1.5472,1.5416,100.4684,739.1125,74.1641,25.8359,789,恒基达鑫,1.5811,1.5749,56.4397,1255.9685,76.345,23.655,1061,恒基达鑫,2.1121,2.1041,101.5816,315.432,76.4356,23.5644,1082,恒基达鑫,1.6637,1.6577,70.4563,747.0199,72.5218,27.4782,598,恒基达鑫,2.6431,2.6318,61.0928,584.4674,81.0193,18.9807,745,恒基达鑫,1.8487,1.8393,75.4372,681.896,77.654,22.346,656,恒基达鑫,2.2633,2.2512,97.8966,792.582,80.264,19.736
980,众泰汽车,汽车配件,安徽,31.91,5.28,20.38,3228681,1732531.63,299354.16,1326577.75,6.51,0.069,8.31,1.06,20000616,161384.91,0.79,917.68,351.37,18.03,2.59,60000,1112,众泰汽车,2.3966,1.7728,92.023,986.9002,67.7699,32.2301,1145,众泰汽车,2.3575,1.7134,52.0573,441.5515,67.1378,32.8622,1248,众泰汽车,2.359,1.6788,70.3615,337.6297,67.4285,32.5715,1573,众泰汽车,2.1164,1.6439,79.196,430.3261,61.2268,38.7732,1801,众泰汽车,2.0669,1.5698,89.5548,570.5199,59.9936,40.0064,1768,众泰汽车,2.0167,1.4822,69.029,481.2907,59.3325,40.6675,1663,众泰汽车,2.313,1.6925,70.2077,606.9428,65.5298,34.4702,2162,众泰汽车,1.6509,1.1028,40.1605,905.7259,52.6031,47.3969,2213,众泰汽车,1.6993,1.1283,39.8617,599.0536,54.1635,45.8365,2486,众泰汽车,1.0624,0.7984,26.3829,796.4042,46.4033,53.5967,2211,众泰汽车,1.2141,0.9633,38.4812,811.2369,51.5922,48.4078,2263,众泰汽车,1.2112,1.0101,40.1801,1363.6404,50.6716,49.3284,2199,众泰汽车,1.2344,0.9649,33.1493,447.1263,52.498,47.502
601231,环旭电子,元器件,上海,31.77,21.76,21.76,1584209.75,1372897.88,145092.11,163787.11,0.75,0.086,4.05,2.7,20120220,468723.56,2.15,-3.77,-34.72,10.31,3.01,28694,1842,环旭电子,1.614,1.2066,68.7351,2425.1308,50.0657,49.9343,2028,环旭电子,1.5305,1.1822,54.745,1638.0115,47.4855,52.5145,2114,环旭电子,1.5277,1.1472,48.6034,2407.3301,46.9165,53.0835,2093,环旭电子,1.6726,1.2617,65.9934,6333.384,52.2506,47.7494,2034,环旭电子,1.7819,1.3397,72.7876,809.8783,55.1045,44.8955,2005,环旭电子,1.7913,1.3769,68.737,-3009.7368,54.9599,45.0401,2564,环旭电子,1.5668,1.1821,57.174,-3695.8842,46.0168,53.9832,2353,环旭电子,1.682,1.3166,61.9411,-1798.4855,48.9278,51.0722,2171,环旭电子,1.9068,1.5135,75.7703,2009.5172,55.0473,44.9527,2090,环旭电子,1.8909,1.4964,72.3963,2263.434,54.1623,45.8377,2341,环旭电子,1.733,1.2713,56.5497,2062.6748,49.1458,50.8542,2320,环旭电子,1.7738,1.3883,58.6388,2852.7831,49.7194,50.2806,2038,环旭电子,1.9842,1.4936,82.2336,614.8038,55.5774,44.4226
2172,澳洋科技,化纤,江苏,55.12,5.69,7.35,619664.13,310242.38,177777.5,85316.78,1.16,0.03,2.16,3.07,20070921,-6910.22,-0.09,-6.04,-62.82,8.45,1.88,44892,2600,澳洋科技,0.4453,0.2876,13.039,41.8331,26.9207,73.0793,2529,澳洋科技,0.5906,0.4708,28.1468,147.7473,33.5818,66.4182,2618,澳洋科技,0.5722,0.4366,18.4115,220.1761,31.3724,68.6276,3021,澳洋科技,0.558,0.4084,19.2895,240.6004,32.1094,67.8906,2890,澳洋科技,0.6038,0.4263,17.6163,291.9599,31.1796,68.8204,2995,澳洋科技,0.612,0.4674,18.0321,458.8307,30.0576,69.9424,3046,澳洋科技,0.6801,0.5197,18.2448,607.3035,31.6519,68.3481,3045,澳洋科技,0.6993,0.5336,26.0894,621.2662,32.4292,67.5708,3123,澳洋科技,0.7614,0.5741,30.516,633.3988,30.5849,69.4151,3142,澳洋科技,0.7794,0.6389,33.2382,533.1461,28.8698,71.1302,3072,澳洋科技,0.7686,0.6222,29.3876,609.1297,30.5201,69.4799,3122,澳洋科技,0.7136,0.5794,32.6189,510.3801,30.7469,69.2531,3213,澳洋科技,0.7071,0.5527,32.944,156.8376,26.9022,73.0978
600026,中远海能,水运,上海,0,27.36,40.32,5906997,764394.94,4145174.5,759751.25,1.88,-0.021,6.83,0.8,20020523,1340718.88,3.33,-9.87,-115.07,9.99,-3.53,117971,2196,中远海能,0.8313,0.7502,30.6262,147.2452,40.2398,59.7602,2354,中远海能,0.6715,0.6131,23.7744,143.1526,38.7715,61.2285,2373,中远海能,0.9801,0.8891,33.5156,185.3946,39.2506,60.7494,2751,中远海能,0.6452,0.5871,20.8142,151.0771,38.7887,61.2113,2652,中远海能,0.943,0.8755,43.0953,202.6971,38.673,61.327,2779,中远海能,1.4597,1.44,26.9079,371.6185,36.5959,63.4041,2543,中远海能,1.1246,1.0917,89.356,356.6554,46.4438,53.5562,2441,中远海能,1.2357,1.1735,88.227,297.0434,47.2634,52.7366,2545,中远海能,1.325,1.2483,91.2099,519.5511,47.1695,52.8305,2561,中远海能,1.1865,1.1185,81.4723,403.4516,45.1822,54.8178,2528,中远海能,1.1749,1.096,82.2705,368.3253,45.1393,54.8607,2473,中远海能,0.8219,0.7475,57.0841,442.2176,46.803,53.197,2435,中远海能,0.9112,0.8236,54.2796,83.286,47.8126,52.1874
2241,歌尔股份,元器件,山东,55.52,27.23,32.45,2491776.75,1118792.63,947567.63,295067.25,0.91,0.057,4.64,2.71,20080522,803728.5,2.48,-10.61,-38.55,21.9,4.54,117587,1734,歌尔股份,2.2285,1.7714,100.9373,1039.7105,52.8894,47.1106,1806,歌尔股份,2.1857,1.6659,88.7564,741.5091,52.7544,47.2456,2067,歌尔股份,1.8205,1.3994,61.2532,726.636,48.1884,51.8116,2265,歌尔股份,1.804,1.4401,74.2178,892.7857,49.3402,50.6598,2103,歌尔股份,1.9719,1.4236,61.7095,546.6828,53.4,46.6,2330,歌尔股份,1.3593,0.9564,39.9481,625.4398,48.3236,51.6764,2632,歌尔股份,1.2349,0.9191,27.8519,933.3172,44.2817,55.7183,2437,歌尔股份,1.2823,1.0183,37.633,2314.6609,47.3481,52.6519,2518,歌尔股份,1.3394,1.0274,46.0277,445.2742,47.6855,52.3145,2038,歌尔股份,1.2598,0.9035,36.7257,520.1243,55.0653,44.9347,2053,歌尔股份,1.2378,0.8739,23.0479,556.1799,54.4625,45.5375,1975,歌尔股份,1.2661,0.9799,33.1976,694.2898,56.1428,43.8572,1758,歌尔股份,1.3042,0.8658,39.9018,228.3522,60.4871,39.5129
601118,海南橡胶,橡胶,海南,0,39.31,42.79,1455302,571937.94,161983.38,523386.09,1.22,-0.059,2.18,2.85,20110107,-53974.73,-0.13,-27.36,-1897.59,6.25,-23.13,108584,862,海南橡胶,1.6912,1.2563,40.2459,-364.8016,74.0578,25.9422,1270,海南橡胶,1.7113,1.2565,48.8971,-566.3709,64.6142,35.3858,1543,海南橡胶,1.5291,1.1556,35.698,-501.6386,60.6754,39.3246,1456,海南橡胶,1.7621,1.1448,44.1253,-747.9503,63.04,36.96,1737,海南橡胶,2.0247,1.2979,42.4959,-164.1798,61.2662,38.7338,1745,海南橡胶,1.9767,1.4928,55.177,-184.9135,59.811,40.189,1968,海南橡胶,2.1905,1.5709,62.0654,-147.9304,59.1735,40.8265,1743,海南橡胶,1.5285,1.0324,61.2122,164.1822,59.8108,40.1892,1992,海南橡胶,1.5022,0.9759,50.52,153.888,58.5926,41.4074,1775,海南橡胶,1.0791,0.7088,35.5248,-75.3699,60.0773,39.9227,1702,海南橡胶,1.093,0.7457,32.3892,111.4644,61.1627,38.8373,1778,海南橡胶,0.9692,0.6036,41.422,-61.7308,59.4817,40.5183,1505,海南橡胶,1.1776,0.8304,59.6593,-710.7241,65.2637,34.7363
600596,新安股份,农药化肥,浙江,13.23,6.79,7.06,963175.63,426157.41,383134.25,86570.75,1.23,0.367,6.74,2.88,20010906,281013.53,3.98,43.72,315.5,22.05,9.73,49503,1492,新安股份,1.037,0.6672,14.2733,135.3764,58.8717,41.1283,1647,新安股份,0.976,0.6732,17.1975,57.7988,56.4216,43.5784,1754,新安股份,0.9382,0.6526,14.7739,-149.1343,56.0177,43.9823,1917,新安股份,0.909,0.6132,15.1256,-218.3062,55.4692,44.5308,2016,新安股份,0.9479,0.6717,14.6924,-50.9314,55.6125,44.3875,2016,新安股份,0.9265,0.6879,17.0497,212.9622,54.8207,45.1793,2190,新安股份,0.9354,0.7029,21.8585,198.6893,54.3271,45.6729,2005,新安股份,1.0387,0.7728,20.0028,306.3683,55.4922,44.5078,2301,新安股份,1.0372,0.7765,17.1181,459.3003,52.4137,47.5863,2116,新安股份,1.0486,0.7918,27.5256,678.2832,53.7576,46.2424,2044,新安股份,0.9808,0.735,16.3084,517.3299,54.6449,45.3551,2074,新安股份,1.0028,0.6679,20.6289,777.6471,54.1506,45.8494,2121,新安股份,1.0843,0.7529,15.0946,1042.4111,53.9847,46.0153
600063,皖维高新,化纤,安徽,75.25,19.26,19.26,869768.81,232325.77,465749.84,159929,0.83,0.011,2.44,1.38,19970528,36398.23,0.19,28.05,-20.46,15.28,1.79,97390,1766,皖维高新,0.4558,0.2966,8.7024,183.3806,52.0492,47.9508,1864,皖维高新,0.5625,0.4136,15.9309,191.3652,51.48,48.52,2180,皖维高新,0.6282,0.4538,16.1095,200.7976,44.8327,55.1673,2267,皖维高新,0.4729,0.312,8.5814,212.4019,49.2967,50.7033,2391,皖维高新,0.4818,0.3431,11.9959,256.7656,46.1699,53.8301,2489,皖维高新,0.4265,0.2857,10.2788,285.7658,44.6557,55.3443,2637,皖维高新,0.4646,0.3358,8.3972,306.914,44.1349,55.8651,2688,皖维高新,0.4548,0.333,7.1999,282.2661,41.8145,58.1855,2802,皖维高新,0.4547,0.3181,8.1927,268.2649,41.0604,58.9396,2257,皖维高新,0.7611,0.5712,30.6228,261.8821,51.2472,48.7528,1976,皖维高新,0.8011,0.5792,21.4585,248.2416,55.8617,44.1383,2052,皖维高新,0.7533,0.5257,10.3876,186.8212,54.4377,45.5623,2119,皖维高新,0.7724,0.5599,9.2241,186.3167,54.0471,45.9529
600826,兰生股份,商贸代理,上海,62.74,4.21,4.21,446667.69,266424.25,2368.75,13624.95,0.32,0.06,7.81,1.94,19940204,170450.3,4.05,27.56,8.01,4.94,3.21,24824,880,兰生股份,2.5045,2.4095,171.504,-3969.0667,73.6555,26.3445,771,兰生股份,3.427,3.3199,252.452,-5423.4604,75.8632,24.1368,1009,兰生股份,2.4726,2.3344,157.584,-2665.4857,73.0365,26.9635,949,兰生股份,1.9516,1.828,113.1495,-1797.8047,72.0883,27.9117,1153,兰生股份,2.3008,2.2192,170.0869,-17197.0749,74.5246,25.4754,789,兰生股份,3.6895,3.4865,265.2339,-5171.2265,78.5416,21.4584,1040,兰生股份,3.2796,3.0562,190.92,-3579.2697,77.9955,22.0045,695,兰生股份,3.5863,3.4731,149.2156,-2106.0432,78.035,21.965,1021,兰生股份,3.4111,3.274,144.8095,-1405.4163,77.1906,22.8094,956,兰生股份,3.0484,2.8664,59.0255,-879.464,74.8739,25.1261,1128,兰生股份,2.5319,2.3206,62.591,-1909.916,71.4657,28.5343,1001,兰生股份,2.882,2.7572,37.6728,-3908.8746,73.1649,26.8351,948,兰生股份,3.1921,2.9551,29.4052,1958.4501,75.2577,24.7423
300253,卫宁健康,软件服务,上海,133.48,11.96,16.09,363619.38,159426.16,36857.5,42739.4,0.27,0.025,1.71,7.87,20110818,74568.67,0.46,22.93,50.04,45.58,19.67,73492,1100,卫宁健康,2.3876,2.1999,55.9031,-1178.8248,68.0635,31.9365,1156,卫宁健康,2.3448,2.1581,31.3193,-2914.6677,66.9878,33.0122,1526,卫宁健康,1.8086,1.6728,23.4583,-4657.3761,60.9887,39.0113,1613,卫宁健康,1.4918,1.4239,37.7981,-206142.751,60.3897,39.6103,1224,卫宁健康,2.4202,2.3318,122.1906,1271.3097,72.6415,27.3585,928,卫宁健康,2.074,1.9704,76.6254,11775.4668,75.4558,24.5442,1208,卫宁健康,1.9133,1.8198,48.1008,11215.9579,74.1921,25.8079,1033,卫宁健康,1.8373,1.7265,72.9559,9457.9035,71.9136,28.0864,1047,卫宁健康,2.2753,2.1179,76.4345,4547.0722,76.6428,23.3572,1052,卫宁健康,1.837,1.6873,41.551,8200.8549,73.0458,26.9542,1070,卫宁健康,1.8039,1.6608,32.6433,8460.6197,72.624,27.376,1092,卫宁健康,1.788,1.683,50.954,6609.2516,71.6263,28.3737,810,卫宁健康,2.2132,2.0503,24.3344,2708.1249,77.505,22.495
2410,广联达,软件服务,北京,143.72,8.67,11.19,481063.56,235149.02,33019.26,44423.28,0.4,0.051,2.79,10.42,20100525,129650.82,1.16,7.06,3.39,95.17,17.03,26500,203,广联达,13.139,13.0956,1226.1317,-513.6451,93.3195,6.6805,99,广联达,17.0117,16.9344,1146.3675,-290.4938,95.5008,4.4992,271,广联达,16.2122,16.1225,1213.2229,-537.7836,95.389,4.611,137,广联达,5.5838,5.555,526.5838,-1198.9743,89.3695,10.6305,439,广联达,9.0323,8.972,822.77,-561.8069,93.7531,6.2469,233,广联达,7.4603,7.4102,670.2056,-1296.073,92.9709,7.0291,456,广联达,6.6302,6.5878,486.575,-2436.7436,92.5757,7.4243,1324,广联达,5.0122,4.9992,473.314,-3920.9216,67.2783,32.7217,1422,广联达,6.3618,6.3316,586.7826,687.5786,69.3346,30.6654,1355,广联达,5.4953,5.4562,351.3332,1696.0517,67.5106,32.4894,1274,广联达,5.8123,5.7404,369.2013,1877.5814,68.9121,31.0879,1469,广联达,3.4881,3.4743,255.8254,2159.1058,65.0008,34.9992,1411,广联达,3.8929,3.8723,304.2376,670.9296,66.8137,33.1863
300365,恒华科技,软件服务,北京,226.12,2.17,3.95,193386.13,168986.3,6713.07,78910.28,2,0.025,3.96,5.72,20140123,52760.73,1.34,60.29,61.84,26.82,6.15,6388,153,恒华科技,24.0333,17.9619,897.7738,-961.1394,96.4951,3.5049,112,恒华科技,14.5407,11.0258,481.6987,-2843.1284,94.4422,5.5578,293,恒华科技,12.8731,9.4912,361.1513,-2432.0147,93.7129,6.2871,158,恒华科技,7.3502,6.5501,258.8108,-5112.7648,88.6414,11.3586,653,恒华科技,6.104,4.9931,179.9125,3776.4828,86.0427,13.9573,652,恒华科技,4.6566,3.6819,134.2125,6377.79,81.5063,18.4937,872,恒华科技,4.6988,3.6567,105.5563,3849.0759,81.5848,18.4152,882,恒华科技,3.3381,3.1128,104.5736,7134.2532,74.4584,25.5416,1107,恒华科技,3.3918,3.0195,47.8146,478.3474,75.6362,24.3638,1545,恒华科技,2.3368,2.0222,20.3818,1498.857,64.357,35.643,786,恒华科技,3.9416,3.5621,196.3479,1617.1567,77.9135,22.0865,789,恒华科技,3.8194,3.6267,89.8095,2184.4611,77.0143,22.9857,622,恒华科技,4.562,4.1307,162.7016,-192.7875,80.8223,19.1777
600176,中国巨石,玻璃,浙江,18.56,35.02,35.02,2578662,775315.56,1392249.63,402213.5,1.15,0.176,3.7,3.53,19990422,583253.56,1.67,34.17,31.17,45.27,24.73,64124,2711,中国巨石,0.6205,0.5073,17.0399,210.794,21.5083,78.4917,2803,中国巨石,0.6421,0.5244,16.7667,247.8062,22.0725,77.9275,2840,中国巨石,0.6655,0.5531,21.7666,260.7559,21.8393,78.1607,2687,中国巨石,1.1046,0.9638,37.3468,259.4841,40.6644,59.3356,2497,中国巨石,1.0792,0.9254,30.166,485.1791,43.098,56.902,2492,中国巨石,1.0041,0.8449,30.9,564.2342,44.6035,55.3965,2592,中国巨石,1.0125,0.8429,30.706,540.1971,45.3569,54.6431,2500,中国巨石,0.8679,0.7215,19.6007,440.4438,46.1636,53.8364,2530,中国巨石,0.869,0.7072,22.7112,681.0793,47.4744,52.5256,2452,中国巨石,0.904,0.7604,21.5206,727.391,47.2297,52.7703,2368,中国巨石,0.9112,0.7775,20.1613,714.2261,48.6078,51.3922,2264,中国巨石,1.0024,0.8324,23.5559,703.1367,50.6353,49.3647,2292,中国巨石,0.9129,0.7708,18.7144,705.5471,50.9433,49.0567
300517,海波重科,建筑施工,湖北,155.08,0.41,1.02,102941.36,77299.6,8303.71,26467.35,2.58,0.039,6.06,3.97,20160719,22118.82,2.16,-26.37,-19.15,27.09,9.5,13397,123,海波重科,--,--,--,706.7317,--,--,15,海波重科,--,--,--,696.5547,--,--,161,海波重科,--,--,--,893.1678,--,--,2541,海波重科,1.3371,1.1561,17.1458,1254.9053,43.6994,56.3006,2423,海波重科,1.3512,1.1491,14.1084,1421.8841,45.2457,54.7543,2569,海波重科,1.3005,0.9447,19.7611,1925.6548,42.4521,57.5479,1818,海波重科,2.0843,1.5812,68.0268,2158.0628,62.2865,37.7135,1569,海波重科,2.0223,1.6449,56.2367,3453.6625,62.8167,37.1833,1532,海波重科,2.2466,1.7644,66.6998,8745.8078,67.0733,32.9267,1663,海波重科,1.9875,1.4808,58.7221,-5884.6519,62.0687,37.9313,1927,海波重科,1.8662,1.4144,51.0873,6981.6304,57.0591,42.9409,1879,海波重科,1.8818,1.3682,42.295,1774.6222,57.7879,42.2121,1776,海波重科,1.9062,1.3787,30.3483,489.5345,60.3168,39.6832
